Subject,Course,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ACCY,303,30278,Atg Institutions and Reg,LCD,5,9,4,5,2,2,3,1,2,0,0,0,0,0,3.36,"Schwartz, Rachel"
ACCY,303,46358,Atg Institutions and Reg,LCD,2,11,4,2,4,3,5,2,1,0,0,0,0,0,3.26,"Schwartz, Rachel"
ACCY,304,30286,Accounting Control Systems,LCD,4,7,9,9,2,2,2,1,0,0,0,0,0,0,3.47,"Wu, Martin G"
ACCY,304,30288,Accounting Control Systems,LCD,0,13,9,5,4,1,0,0,2,0,0,0,0,0,3.52,"Kink, Dawn M"
ACCY,304,30291,Accounting Control Systems,LCD,1,8,12,5,3,4,2,0,0,0,0,0,0,0,3.46,"Wu, Martin G"
ACCY,304,30294,Accounting Control Systems,LCD,0,8,1,4,6,5,3,3,0,0,0,0,0,0,3.11,"Wang, Wei"
ACCY,304,30296,Accounting Control Systems,LCD,0,14,3,7,6,3,0,1,0,0,0,0,0,0,3.48,"Wang, Wei"
ACCY,304,30299,Accounting Control Systems,LCD,0,6,7,8,6,0,3,3,1,0,0,0,0,0,3.21,"Wang, Wei"
ACCY,312,30334,Principles of Taxation,LCD,0,5,2,7,5,1,2,2,0,0,0,0,0,0,3.21,"Hutchens, Michelle L"
ACCY,312,30335,Principles of Taxation,LCD,0,7,6,2,4,1,2,1,0,0,0,0,0,0,3.39,"Hutchens, Michelle L"
ACCY,312,30336,Principles of Taxation,LCD,0,12,0,0,4,0,0,4,0,0,0,0,1,0,3.24,"Holder, Daniel E"
ACCY,312,39460,Principles of Taxation,LCD,0,9,5,2,4,0,2,1,0,0,0,0,0,0,3.46,"Hutchens, Michelle L"
ACCY,312,48959,Principles of Taxation,LCD,0,10,0,0,9,0,0,2,0,0,0,0,0,0,3.38,"Holder, Charles B"
ACCY,312,56978,Principles of Taxation,LCD,0,12,0,0,9,0,0,3,0,0,0,0,0,0,3.38,"Holder, Daniel E"
ACCY,398,30412,Practical Problems in Atg,ONL,91,3,2,1,0,0,0,4,0,0,0,0,0,0,3.91,"Nekrasz, Frank"
ACCY,398,63823,Practical Problems in Atg,ONL,54,9,2,0,1,0,0,0,0,0,0,0,0,0,3.97,"Nekrasz, Frank"
ACCY,405,30311,Assurance and Attestation,LCD,0,2,4,6,6,2,1,1,0,0,0,0,0,0,3.2,"Lullo, Michael J"
ACCY,410,60044,Advanced Financial Reporting,LCD,1,8,3,6,3,1,2,1,1,0,0,0,0,0,3.36,"Chen, Ciao-Wei"
ACCY,410,60045,Advanced Financial Reporting,LCD,1,5,3,1,4,4,4,1,0,0,0,0,0,0,3.16,"Kustanovich, Michael"
ACCY,410,61733,Advanced Financial Reporting,LCD,1,5,1,5,5,4,1,0,1,0,0,0,0,0,3.22,"Chen, Ciao-Wei"
ACCY,410,61734,Advanced Financial Reporting,LCD,1,8,4,0,8,2,0,0,1,0,0,0,0,0,3.41,"Chen, Ciao-Wei"
ACCY,410,61758,Advanced Financial Reporting,LCD,6,5,2,3,4,4,2,0,0,0,0,0,0,0,3.42,"Steward, Cynthia G"
ACCY,410,61759,Advanced Financial Reporting,LCD,6,7,1,0,7,0,0,1,0,1,0,1,0,0,3.38,"Steward, Cynthia G"
ACCY,415,63503,Auditing Stds and Practice,LCD,0,20,8,2,2,0,1,2,0,0,0,0,0,0,3.67,"Ciconte, William"
ACCY,415,65157,Auditing Stds and Practice,LCD,0,8,4,1,4,3,3,3,3,1,1,0,0,0,2.91,"Ciconte, William"
ACCY,415,65158,Auditing Stds and Practice,LCD,0,17,9,5,2,1,0,0,0,0,0,0,1,0,3.61,"Ciconte, William"
ACCY,415,65159,Auditing Stds and Practice,LCD,1,19,4,5,3,0,0,1,2,0,0,0,0,0,3.59,"Kink, Dawn M"
ACCY,451,61737,Advanced Income Tax Problems,LCD,2,12,4,1,4,2,1,0,0,0,0,0,0,0,3.59,"Donohoe, Michael P"
ACCY,451,61739,Advanced Income Tax Problems,LCD,0,17,0,0,8,0,0,3,1,0,0,0,0,0,3.43,"Holder, Charles B"
ACCY,451,61743,Advanced Income Tax Problems,LCD,11,1,1,3,3,1,1,1,0,0,0,0,0,0,3.55,"Alt, Amanda J"
ACCY,451,65160,Advanced Income Tax Problems,LCD,0,20,0,0,8,0,0,1,1,0,0,0,0,0,3.59,"Holder, Charles B"
ACCY,451,68843,Advanced Income Tax Problems,LCD,1,10,5,4,5,2,1,0,0,0,0,0,0,0,3.52,"Hutchens, Matthew"
ACCY,500,67786,"Atg Measuremnt, Rpting & Cntrl",ONL,67,66,72,21,25,12,0,0,0,0,0,0,2,2,3.67,"Urcan, Oktay"
ACCY,501,68872,Accounting Analysis I A,ONL,9,28,19,12,9,6,1,3,0,0,1,0,1,0,3.48,"Augusto Sampaio, Gerlando"
ACCY,501,70641,Accounting Analysis I B,ONL,14,25,19,10,9,4,1,1,0,0,0,0,1,2,3.58,"Augusto Sampaio, Gerlando"
ACCY,501,68874,Accounting Analysis I A,ONL,2,5,4,3,6,1,1,1,0,1,1,0,0,0,3.2,"Augusto Sampaio, Gerlando"
ACCY,501,70675,Accounting Analysis I B,ONL,2,3,6,5,2,1,0,0,1,0,1,0,1,1,3.18,"Augusto Sampaio, Gerlando"
ACCY,502,67590,Accounting Analysis II A,ONL,1,38,39,24,10,10,9,3,0,1,2,0,3,1,3.33,"Ibrahim, Adel Nematallah"
ACCY,502,70676,Accounting Analysis II B,ONL,1,45,9,16,27,7,10,7,6,0,4,0,0,1,3.19,"Ibrahim, Adel Nematallah"
ACCY,503,44637,Managerial Accounting,LCD,1,12,9,3,4,2,0,0,0,0,0,0,0,0,3.62,"Curtis, Susan M"
ACCY,503,67610,Managerial Accounting A,ONL,11,64,20,18,13,7,2,0,0,0,0,0,0,1,3.67,"Hecht, Gary W"
ACCY,503,70678,Managerial Accounting B,ONL,24,65,18,9,10,5,2,0,1,0,0,0,0,0,3.74,"Hecht, Gary W"
ACCY,503,69063,Managerial Accounting,ONL,39,143,114,86,100,29,13,0,0,0,0,0,0,0,3.51,"Hecht, Gary W"
ACCY,504,30419,Auditing,LCD,0,29,6,3,0,0,0,0,0,0,0,0,0,0,3.9,"Chatterton, Angel"
ACCY,504,30426,Auditing,LCD,1,36,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Chatterton, Angel"
ACCY,504,58670,Auditing,LCD,0,30,2,1,0,0,0,0,0,0,0,0,0,0,3.96,"Chatterton, Angel"
ACCY,506,66494,Advanced Topics in Accounting,LCD,7,3,5,6,1,3,0,0,0,0,0,0,0,0,3.57,"Urcan, Oktay"
ACCY,506,66495,Advanced Topics in Accounting,LCD,6,15,11,3,1,1,0,0,0,0,0,0,0,0,3.78,"Urcan, Oktay"
ACCY,506,66496,Advanced Topics in Accounting,LCD,7,8,8,8,6,1,0,0,0,0,0,0,0,0,3.6,"Urcan, Oktay"
ACCY,507,67722,Taxation of Bus Entities A,ONL,14,22,13,3,2,1,0,0,0,0,0,0,0,1,3.82,"Donohoe, Michael P"
ACCY,507,70681,Taxation of Bus Entities B,ONL,12,33,3,2,1,1,0,0,0,0,0,0,0,0,3.91,"Donohoe, Michael P"
ACCY,517,58688,Financial Statement Analysis,LCD,0,8,12,0,0,2,0,0,0,0,0,0,0,0,3.7,"Fanning, Kirsten B"
ACCY,517,63200,Financial Statement Analysis,LCD,5,10,10,2,1,0,0,0,0,0,0,0,0,0,3.8,"Fanning, Kirsten B"
ACCY,517,63201,Financial Statement Analysis,LCD,4,15,0,3,0,0,0,0,0,0,0,0,0,0,3.91,"Li, Yue"
ACCY,518,64808,Financial Statement Fraud,LCD,26,11,1,1,0,0,0,0,0,0,0,0,0,0,3.97,"Nekrasz, Frank"
ACCY,518,64809,Financial Statement Fraud,LCD,28,9,0,0,0,0,0,1,0,0,0,0,0,0,3.95,"Nekrasz, Frank"
ACCY,550,70066,Multistate Taxation,LCD,2,12,5,3,0,0,0,1,0,0,0,0,0,0,3.75,"Hutchens, Matthew"
ACCY,552,30438,Partnership Income Taxation,LCD,0,4,4,7,9,0,0,0,0,0,0,0,0,0,3.37,"Sternburg, Thomas"
ACCY,552,30440,Partnership Income Taxation,LCD,0,8,6,9,4,1,0,0,0,0,0,0,0,0,3.52,"Sternburg, Thomas"
ACCY,554,65171,International Taxation,LCD,3,16,3,2,0,0,1,0,0,0,0,0,0,0,3.84,"Hutchens, Matthew"
ACCY,571,68538,Stat Analyses for Accountancy,LCD,0,20,3,2,1,0,0,0,0,0,0,0,0,0,3.87,"Brunner, Robert J"
ACCY,575,64806,Data Analytics Apps in ACCY,LCD,0,22,10,1,0,0,0,1,0,0,0,0,0,0,3.82,"Brown, Timothy J"
ACCY,575,67001,Data Analytics Apps in ACCY,LCD,6,28,0,0,1,0,0,1,0,0,0,0,0,0,3.92,"Brown, Timothy J"
ACCY,575,67002,Data Analytics Apps in ACCY,LCD,1,19,8,3,0,0,0,0,0,0,0,0,0,0,3.85,"Brown, Timothy J"
ACCY,575,66491,Data Analytics Apps in ACCY,LCD,12,20,2,2,0,0,0,0,0,0,0,1,0,0,3.86,"Hobson, Jessen L"
ACCY,575,66492,Data Analytics Apps in ACCY,LCD,4,15,10,3,1,0,1,0,0,0,0,0,0,0,3.77,"Hobson, Jessen L"
ACCY,575,66493,Data Analytics Apps in ACCY,LCD,10,19,6,1,0,0,0,0,0,0,0,0,0,0,3.93,"Hobson, Jessen L"
ACCY,575,70106,Data Analytics Apps in ACCY,LCD,1,12,9,3,1,3,0,0,0,0,0,0,0,0,3.66,"Penn, Michael W"
ACCY,575,70206,Data Analytics Apps in ACCY,LCD,5,14,8,2,4,2,0,0,0,0,0,0,0,0,3.7,"Penn, Michael W"
ACCY,576,70683,Data Preparation for Accting,ONL,19,10,1,1,1,0,0,0,0,0,0,0,0,0,3.94,"Guymon, Ronald N"
ACCY,577,70685,Machine Learning for Accting,ONL,20,6,0,0,0,0,0,0,0,0,0,0,1,0,3.85,"Lu, Zhenzhong L"
ACE,100,30470,Intro to Applied Micro,DIS,1,10,4,3,1,1,0,2,1,0,2,0,1,0,3.15,"Yu, Chengzheng"
ACE,100,30473,Intro to Applied Micro,DIS,0,3,3,1,5,1,1,1,2,1,1,0,2,0,2.57,"Yu, Chengzheng"
ACE,100,30480,Intro to Applied Micro,DIS,0,1,4,3,3,2,5,1,1,0,0,0,2,0,2.65,"Wei, Min-Fang"
ACE,161,30486,Microcomputer Applications,LBD,0,14,0,0,2,0,0,3,0,0,0,0,2,0,3.24,"Batts, Ryan M"
ACE,161,30504,Microcomputer Applications,LBD,0,13,0,0,5,0,0,4,0,0,0,0,0,0,3.41,"Burnett, Meghan L"
ACE,161,30505,Microcomputer Applications,LBD,0,17,0,0,3,0,0,2,0,0,1,0,1,0,3.42,"Lo, Alexander C"
ACE,161,30487,Microcomputer Applications,LBD,0,15,0,0,8,0,0,2,0,0,0,0,1,0,3.38,"Batts, Ryan M"
ACE,161,30507,Microcomputer Applications,LBD,0,16,0,0,8,0,0,1,0,0,0,0,0,0,3.6,"Lo, Alexander C"
ACE,161,30513,Microcomputer Applications,ONL,0,40,0,0,9,0,0,3,0,0,0,0,1,0,3.64,"Burnett, Meghan L"
ACE,161,30493,Microcomputer Applications,LBD,0,14,0,0,6,0,0,4,0,0,1,0,1,0,3.19,"Lo, Alexander C"
ACE,161,30494,Microcomputer Applications,LBD,0,16,0,0,8,0,0,3,0,0,0,0,0,0,3.48,"Lo, Alexander C"
ACE,199,48181,Digital Mktg and Social Media,LCD,0,45,0,0,2,0,0,0,0,0,0,0,0,0,3.96,"Lo, Alexander C"
ACE,210,30528,Environmental Economics,LEC,16,30,11,9,15,17,6,4,1,1,2,0,0,0,3.32,"Gramig, Benjamin"
ACE,231,55458,Food and Agribusiness Mgt,LCD,33,59,23,19,15,9,3,1,3,1,2,0,1,0,3.56,"Stoddard, Paul B"
ACE,232,30577,Farm Management,LCD,0,26,8,5,13,0,0,0,0,0,0,0,0,0,3.63,"Hubbs, Joseph T"
ACE,240,71275,Personal Financial Planning,ONL,159,23,0,0,9,0,0,19,0,0,1,0,2,1,3.73,"Lemoine, Craig"
ACE,240,55444,Personal Financial Planning,ONL,251,40,0,0,32,0,0,12,0,0,3,0,4,0,3.76,"Lemoine, Craig"
ACE,240,55447,Personal Financial Planning,LCD,27,16,10,4,5,1,2,2,0,0,2,0,3,0,3.48,"Stoddard, Paul B"
ACE,251,39440,The World Food Economy,LEC,0,13,8,13,12,9,6,3,4,1,2,0,2,0,2.94,"Gundersen, Craig"
ACE,254,44225,Economic Systems in Africa,LCD,6,11,3,3,2,4,1,0,0,0,2,0,0,0,3.44,"Amadu, Festus O"
ACE,255,67437,Econ of Food & Enviro Justice,LEC,108,13,1,2,1,0,0,0,0,0,0,0,3,0,3.89,"Ando, Amy W"
ACE,261,60578,Applied Statistical Methods,LEC,13,8,7,5,10,5,4,4,6,4,1,1,0,0,3,"Gundersen, Lisa C"
ACE,264,70717,App Stat Mthds & Data Anlytcs2,LCD,6,7,1,3,4,1,5,5,3,2,0,0,3,0,2.74,"Dall'Erba, Sandy"
ACE,270,30581,Consumer Economics,LEC,0,8,10,14,14,12,8,7,3,1,1,0,2,0,2.87,"Gundersen, Craig"
ACE,300,70714,Interm. Applied Microeconomics,LEC,10,23,0,3,15,0,1,5,0,0,2,0,1,0,3.36,"Anderson, Patrese N"
ACE,310,60459,Natural Resource Economics,LEC,0,32,6,7,3,2,0,2,2,1,0,0,0,0,3.57,"Brazee, Richard J"
ACE,335,68043,Food Marketing and Behavior,LCD,9,24,12,5,4,0,0,0,0,0,0,0,0,0,3.79,"Ellison, Brenna"
ACE,341,64483,Contemporary Issues in Policy,LCD,0,26,4,0,2,1,0,1,0,0,0,0,0,0,3.8,"Finnegan, Ann B"
ACE,360,53547,Spreadsheet Models & Applic,LBD,7,5,3,3,0,4,0,0,0,0,0,0,0,0,3.62,"Funes Leal, Victor E"
ACE,360,53546,Spreadsheet Models & Applic,LBD,0,20,20,9,2,4,0,0,0,0,1,0,1,0,3.53,"Lin, Zhiling"
ACE,398,53936,Values Based Fin Plan,ONL,7,25,0,0,2,0,0,0,1,0,0,0,1,0,3.77,"Lemoine, Craig"
ACE,403,30588,Agricultural Law,LCD,5,4,7,5,0,0,0,1,0,1,0,0,0,0,3.56,"Coppess, Jonathan W"
ACE,427,30592,Commodity Price Analysis,LCD,6,8,3,4,3,3,3,4,0,0,0,0,0,0,3.3,"Irwin, Scott H"
ACE,428,57692,Commodity Futures and Options,LCD,24,2,3,2,2,1,1,0,1,0,0,1,0,0,3.65,"Tremacoldi Ross, Pedro"
ACE,430,43567,Food Marketing,LCD,3,7,5,9,4,2,4,0,4,0,0,0,1,0,3.12,"Goldsmith, Peter D"
ACE,431,30593,Agri-food Strategic Management,LCD,4,20,5,5,4,0,0,0,0,0,0,0,0,0,3.76,"Moss, LeeAnn E"
ACE,435,58953,Global Agribusiness Management,LCD,4,24,11,7,16,8,2,0,0,0,0,0,0,0,3.47,"Schnitkey, Gary D"
ACE,440,55460,Finan Plan for Professionals,LCD,0,15,10,5,5,0,0,1,1,0,0,0,0,0,3.57,"Allen, Sharon C"
ACE,444,55323,Finan Serv & Invest Plan,LCD,4,26,0,5,8,0,1,1,2,0,0,0,0,0,3.58,"Sherrick, Bruce J"
ACE,446,49906,Modeling App's Finan Plan,LBD,5,38,4,3,0,1,0,1,1,0,0,0,0,0,3.83,"Sherrick, Bruce J"
ACE,449,52915,Retirement & Benefit Planning,LCD,31,15,8,4,1,2,1,1,1,0,0,0,0,0,3.77,"Xu, Yilan"
ACE,451,49908,Agriculture in Intl Dev,LCD,2,8,6,5,10,2,4,1,0,0,0,0,0,0,3.32,"McNamara, Paul E"
ACE,474,30604,Econ of Consumption,LCD,1,6,5,6,11,10,5,5,4,0,0,0,0,0,2.91,"Lyons, Angela C"
ACE,476,62223,Behavioral Economics,LCD,0,9,4,9,11,12,4,3,2,0,0,0,0,0,3.04,"Lyons, Angela C"
ADV,150,60077,Introduction to Advertising,LCD,78,129,17,1,16,2,0,3,1,0,4,0,6,0,3.73,"Hall, Steven R"
ADV,270,70232,Principles of Sales,LCD,55,2,2,0,0,1,1,1,0,0,1,0,0,0,3.86,"Clifton, Dionne J"
ADV,281,68850,Advertising Research Methods,DIS,1,15,3,0,5,0,1,3,0,1,0,0,0,0,3.44,"Hamilton, Kristy A"
ADV,281,68854,Advertising Research Methods,DIS,2,20,1,0,5,0,0,1,0,0,0,0,0,0,3.75,"Ren, Yilin"
ADV,281,68855,Advertising Research Methods,DIS,2,14,1,0,5,0,0,4,0,0,0,0,4,0,3.02,"Ren, Yilin"
ADV,281,68856,Advertising Research Methods,DIS,2,18,1,1,4,0,0,4,0,0,0,0,0,0,3.57,"Hamilton, Kristy A"
ADV,283,60080,Advertising and Brand Strategy,LCD,5,21,10,1,1,0,0,0,0,0,0,0,0,0,3.87,"Hitchon, Jacqueline C"
ADV,283,61736,Advertising and Brand Strategy,LCD,6,17,6,4,0,1,0,0,2,0,0,0,0,0,3.7,"Hitchon, Jacqueline C"
ADV,283,70769,Advertising and Brand Strategy,LCD,0,25,4,3,1,1,0,0,0,0,0,0,0,0,3.83,"Hu, Xiaohan"
ADV,284,68858,Consumer Insight,DIS,11,9,1,6,1,0,1,0,0,0,0,0,0,0,3.76,"Pham, Giang V"
ADV,284,68859,Consumer Insight,DIS,5,13,6,1,2,1,0,2,0,0,0,0,0,0,3.67,"Pham, Giang V"
ADV,284,68860,Consumer Insight,DIS,1,9,6,6,2,1,0,1,0,1,0,0,2,0,3.24,"Liu, Weizi"
ADV,284,68865,Consumer Insight,DIS,5,6,11,4,1,1,0,0,0,1,0,0,1,0,3.49,"Liu, Weizi"
ADV,290,67034,Sports PR,LCD,1,37,0,0,0,0,0,0,0,0,0,0,1,0,3.9,"Raquel, Steve A"
ADV,310,54936,Intro to Public Relations,LCD,10,8,6,0,7,3,0,1,2,0,1,0,4,0,3.08,"Wirtz, John"
ADV,311,65258,Classic Campaigns,LCD,0,10,15,12,9,2,1,0,0,0,0,0,0,0,3.46,"Chambers, Jason P"
ADV,312,60084,Advertising History,LCD,0,5,4,5,6,2,2,1,1,0,0,0,1,0,3.07,"Chambers, Jason P"
ADV,320,70233,Sales Management,ONL,32,21,12,12,10,4,7,3,1,0,0,0,2,0,3.47,"Clifton, Dionne J"
ADV,350,62664,Writing for Public Relations,LCD,18,10,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Peacock, Marisa C"
ADV,370,70234,Sales and the Consumer,ONL,56,28,7,8,4,3,5,3,0,2,0,1,1,0,3.64,"Clifton, Dionne J"
ADV,390,60085,Content Creation,LCD,0,15,14,9,19,4,5,10,6,0,0,0,0,0,3.06,"Sheldon, Peter S"
ADV,409,68732,Media Entrepreneurship,LCD,0,29,2,1,0,1,0,0,0,0,1,0,1,0,3.72,"Raquel, Steve A"
ADV,410,50144,Public Relations Strategies,LCD,7,17,3,1,2,1,0,1,0,0,0,0,0,0,3.78,"Oh, Sanghwa"
ADV,460,60087,Innovation in Advertising,LCD,8,14,13,5,4,1,2,1,0,0,0,0,0,0,3.62,"Chung, Un Chae"
ADV,460,61526,Innovation in Advertising,LCD,6,10,15,7,6,2,1,1,0,1,0,0,0,0,3.5,"Maslowska, Ewa H"
