Subject,Course,CRN,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ABE,488,57478,Bioprocessing Biomass for Fuel,ONL,0,8,7,0,5,0,1,1,0,0,0,0,1,0,3.35,"Singh, Vijay"
ACCY,200,29670,Fundamentals of Accounting,ONL,10,84,36,31,26,24,31,28,20,3,1,1,1,0,3.11,"Silhan, Peter A"
ACCY,201,36474,Accounting and Accountancy I,OLC,36,40,20,25,32,23,19,20,6,2,4,0,4,0,3.11,"Fisher, Mitchell B"
ACCY,201,36477,Accounting and Accountancy I,OLC,24,47,30,18,31,20,26,22,7,5,7,4,10,0,2.92,"Fisher, Mitchell B"
ACCY,202,36549,Accounting and Accountancy II,OLC,30,52,29,44,72,18,21,16,15,0,0,0,1,0,3.19,"Shapland, Julia P"
ACCY,202,71328,Accounting and Accountancy II,OLC,9,18,3,6,2,0,0,0,0,0,0,0,0,0,3.82,"Shapland, Julia P"
ACCY,301,36581,Atg Measurement & Disclosure,LCD,4,10,3,1,3,1,2,0,0,0,0,0,0,0,3.61,"Davis, Gregory L"
ACCY,301,36584,Atg Measurement & Disclosure,OLC,2,8,6,6,3,1,1,5,0,1,0,0,0,0,3.25,"Jang, Hansol"
ACCY,301,36587,Atg Measurement & Disclosure,OLC,3,2,5,5,8,5,1,0,0,0,0,0,0,0,3.26,"Mendoza, Scott A"
ACCY,301,36590,Atg Measurement & Disclosure,OLC,1,6,9,3,10,4,2,1,0,0,1,0,0,0,3.23,"Mendoza, Scott A"
ACCY,301,36592,Atg Measurement & Disclosure,OLC,1,3,6,9,7,4,0,1,0,0,0,0,1,0,3.18,"Jang, Hansol"
ACCY,301,36598,Atg Measurement & Disclosure,OLC,1,12,7,4,9,1,2,0,0,0,0,0,0,0,3.48,"Mendoza, Scott A"
ACCY,301,49255,Atg Measurement & Disclosure,OLC,0,5,8,6,4,3,2,2,0,0,0,0,0,0,3.27,"Jang, Hansol"
ACCY,302,36610,Decision Making for Atg,OLC,3,13,6,6,3,2,0,0,0,0,0,0,0,0,3.65,"Zhang, Zheng"
ACCY,302,36614,Decision Making for Atg,OLC,3,3,11,7,4,3,2,0,0,0,0,0,1,0,3.3,"Samet, Jordan A"
ACCY,302,36618,Decision Making for Atg,OLC,2,1,3,8,4,2,1,3,1,0,0,0,0,0,3.08,"Samet, Jordan A"
ACCY,302,36677,Decision Making for Atg,OLC,0,11,13,4,4,2,0,0,1,0,0,0,0,0,3.54,"Curtis, Susan M"
ACCY,302,36680,Decision Making for Atg,OLC,4,11,8,5,4,1,0,2,0,1,0,0,0,0,3.5,"Curtis, Susan M"
ACCY,302,36688,Decision Making for Atg,OLC,0,8,8,11,0,2,1,1,1,0,0,0,1,0,3.31,"Curtis, Susan M"
ACCY,302,49258,Decision Making for Atg,OLC,4,9,7,4,6,3,2,0,0,0,0,0,0,0,3.48,"Samet, Jordan A"
ACCY,303,36701,Atg Institutions and Reg,LCD,0,14,1,1,3,3,0,0,1,0,0,0,0,0,3.55,"Hamm, Brian K"
ACCY,303,36713,Atg Institutions and Reg,OLC,9,7,7,4,5,2,1,0,1,1,0,0,0,0,3.48,"Godsell, David"
ACCY,303,49259,Atg Institutions and Reg,OLC,4,11,5,5,2,1,0,0,0,2,1,1,0,0,3.38,"Pachera, Susan"
ACCY,303,67818,Atg Institutions and Reg,OLC,4,3,7,4,6,4,2,0,0,0,0,0,1,0,3.24,"Godsell, David"
ACCY,304,31317,Accounting Control Systems,OLC,0,3,5,8,7,5,1,0,0,0,0,0,0,0,3.23,"Wu, Martin G"
ACCY,304,31318,Accounting Control Systems,OLC,4,6,5,1,5,1,1,4,1,0,0,0,0,0,3.26,"Hayne, Christie"
ACCY,304,31319,Accounting Control Systems,OLC,0,16,6,5,4,1,0,1,4,0,0,0,0,0,3.41,"Williamson, Michael"
ACCY,304,31320,Accounting Control Systems,OLC,0,16,8,3,5,2,0,0,0,0,0,0,0,0,3.64,"Williamson, Michael"
ACCY,304,49280,Accounting Control Systems,OLC,2,13,10,3,2,1,1,2,0,1,0,0,1,0,3.42,"Hayne, Christie"
ACCY,304,62036,Accounting Control Systems,OLC,0,21,2,4,6,2,1,0,1,0,0,0,0,0,3.57,"Williamson, Michael"
ACCY,312,31321,Principles of Taxation,OLC,3,4,13,11,1,3,1,0,0,0,0,0,0,0,3.49,"Penn, Michael W"
ACCY,312,31324,Principles of Taxation,OLC,1,10,9,11,3,1,0,0,0,0,0,0,0,0,3.58,"Penn, Michael W"
ACCY,312,31330,Principles of Taxation,LCD,1,4,3,7,8,1,2,0,0,0,0,0,0,0,3.29,"Hutchens, Michelle L"
ACCY,312,31332,Principles of Taxation,OLC,0,3,3,13,6,3,2,0,0,0,0,0,1,0,3.13,"Penn, Michael W"
ACCY,312,45719,Principles of Taxation,OLC,0,4,9,8,5,4,2,1,0,0,0,0,1,0,3.18,"Penn, Michael W"
ACCY,312,45934,Principles of Taxation,LCD,0,0,3,10,5,0,3,0,0,0,0,0,0,0,3.16,"Hutchens, Michelle L"
ACCY,405,36754,Assurance and Attestation,OLC,0,9,6,5,16,1,1,1,0,0,0,0,0,0,3.32,"Kink, Dawn M"
ACCY,405,36758,Assurance and Attestation,OLC,0,8,9,5,12,1,0,1,0,0,0,0,0,0,3.4,"Kink, Dawn M"
ACCY,405,36764,Assurance and Attestation,OLC,0,6,8,10,6,7,0,0,1,0,0,0,0,0,3.29,"Lullo, Michael J"
ACCY,405,36768,Assurance and Attestation,OLC,0,7,11,12,6,2,0,2,0,0,0,0,0,0,3.39,"Thompson, Anne M"
ACCY,405,36771,Assurance and Attestation,OLC,0,2,7,6,4,2,2,1,0,0,1,0,0,0,3.15,"Thompson, Anne M"
ACCY,405,54162,Assurance and Attestation,OLC,0,7,14,5,8,4,2,0,0,0,0,0,0,0,3.38,"Thompson, Anne M"
ACCY,410,61231,Advanced Financial Reporting,OLC,6,9,9,3,7,11,2,0,0,0,0,0,0,0,3.35,"Persson, Martin E"
ACCY,410,62729,Advanced Financial Reporting,OLC,2,7,7,6,11,11,2,1,0,0,0,0,0,0,3.22,"Persson, Martin E"
ACCY,410,62730,Advanced Financial Reporting,LCD,2,7,4,2,6,6,1,2,0,0,0,0,0,0,3.24,"Ibrahim, Adel Nematallah"
ACCY,410,62732,Advanced Financial Reporting,OLC,4,15,6,1,9,0,1,2,1,1,0,0,0,0,3.44,"Steward, Cynthia G"
ACCY,451,54569,Advanced Income Tax Problems,LCD,0,11,6,1,4,2,1,0,1,0,0,0,0,0,3.48,"Holder, Charles B"
ACCY,451,63119,Advanced Income Tax Problems,OLC,0,10,0,0,13,0,0,1,0,0,0,0,0,0,3.38,"Holder, Daniel E"
ACCY,451,70659,Advanced Income Tax Problems,OLC,0,9,2,4,9,2,3,1,0,0,0,0,0,0,3.29,"Sternburg, Thomas"
ACCY,500,58446,"Atg Measuremnt, Rpting & Cntrl",OLC,14,14,4,3,0,1,0,0,1,0,0,0,0,0,3.81,"Augusto Sampaio, Gerlando"
ACCY,500,67282,"Atg Measuremnt, Rpting & Cntrl",ONL,216,228,217,90,87,35,7,0,0,0,0,0,0,0,3.69,"Urcan, Oktay"
ACCY,500,56063,"Atg Measuremnt, Rpting & Cntrl",OLC,16,18,2,2,3,2,0,0,0,0,0,0,0,0,3.82,"Zhang, Li"
ACCY,500,67281,"Atg Measuremnt, Rpting & Cntrl",ONL,12,9,5,1,1,0,1,0,0,0,0,0,0,0,3.83,"Urcan, Oktay"
ACCY,501,73666,Accounting Analysis I,OLC,4,6,3,4,4,1,2,2,0,0,0,0,0,0,3.37,"Schwartz, Rachel"
ACCY,501,29678,Accounting Analysis I A,ONL,19,44,27,25,26,10,3,8,3,0,1,1,3,0,3.35,"Augusto Sampaio, Gerlando"
ACCY,501,69435,Accounting Analysis I B,ONL,78,34,13,8,10,11,2,1,2,0,0,0,2,0,3.68,"Augusto Sampaio, Gerlando"
ACCY,501,69437,Accounting Analysis I A,ONL,5,6,6,1,6,3,4,0,0,0,0,1,1,0,3.19,"Augusto Sampaio, Gerlando"
ACCY,501,69438,Accounting Analysis I B,ONL,13,8,3,3,2,0,0,0,1,0,0,0,2,0,3.52,"Augusto Sampaio, Gerlando"
ACCY,502,71904,Accounting Analysis II A,ONL,0,25,4,4,11,3,0,1,0,0,1,0,0,0,3.51,"Ibrahim, Adel Nematallah"
ACCY,502,71905,Accounting Analysis II B,ONL,0,22,4,8,9,4,2,3,0,0,0,0,0,0,3.42,"Ibrahim, Adel Nematallah"
ACCY,504,70165,Auditing A,ONL,5,50,16,20,53,3,0,0,0,0,0,0,0,0,3.49,"Peecher, Mark E"
ACCY,504,70166,Auditing B,ONL,7,54,20,16,49,2,0,0,0,0,0,0,0,0,3.53,"Peecher, Mark E"
ACCY,505,69441,Federal Taxation A,ONL,9,92,44,42,37,6,1,1,0,0,0,0,0,0,3.61,"Hutchens, Matthew"
ACCY,505,69442,Federal Taxation B,ONL,25,96,38,35,23,7,5,5,0,0,0,0,2,0,3.6,"Hutchens, Matthew"
ACCY,506,71549,Advanced Financial Reporting,ONL,10,16,4,4,6,4,4,1,0,0,1,0,1,0,3.39,"Kustanovich, Michael"
ACCY,510,49275,Financial Reporting Standards,OLC,4,11,8,2,0,1,0,0,0,0,0,0,0,0,3.8,"Hepp, John"
ACCY,510,62037,Financial Reporting Standards,OLC,3,11,0,4,2,1,1,0,0,0,0,0,0,0,3.65,"Steward, Cynthia G"
ACCY,510,63121,Financial Reporting Standards,OLC,1,8,10,3,1,0,0,0,0,0,0,0,0,0,3.73,"Hepp, John"
ACCY,512,51814,Data Analytics for Mgmt Acctg,OLC,3,25,3,1,0,0,0,1,0,0,0,0,1,0,3.77,"Chen, Xiaoling"
ACCY,512,51816,Data Analytics for Mgmt Acctg,OLC,2,20,4,2,0,0,0,0,0,0,0,0,0,0,3.91,"Chen, Xiaoling"
ACCY,515,46977,Auditing & Assurance Standards,OLC,0,5,5,3,10,1,0,0,0,0,0,0,0,0,3.38,"Zhou, Yuepin"
ACCY,515,46978,Auditing & Assurance Standards,OLC,0,5,3,9,4,1,1,0,0,0,0,0,0,0,3.39,"Lullo, Michael J"
ACCY,517,31377,Financial Statement Analysis,OLC,3,15,2,1,1,0,0,0,0,0,0,0,0,0,3.89,"Zhang, Li"
ACCY,518,66682,Financial Statement Fraud,OLC,28,0,1,1,0,0,0,0,0,0,0,0,0,0,3.97,"Nekrasz, Frank"
ACCY,518,66683,Financial Statement Fraud,OLC,22,4,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Nekrasz, Frank"
ACCY,551,31382,Corporate Income Taxation,OLC,0,10,12,8,9,0,0,0,0,0,0,0,0,0,3.53,"Sternburg, Thomas"
ACCY,556,54570,Tax Research,OLC,0,22,0,0,6,0,0,0,0,0,0,0,0,0,3.79,"Holder, Daniel E"
ACCY,569,71963,Data Driven Decisions in Acctg,ONL,10,19,14,15,5,4,1,1,0,0,0,0,0,0,3.58,"Guymon, Ronald N"
ACCY,570,68784,Data Analytics Foundations,ONL,8,14,12,3,2,0,0,0,0,0,0,0,0,0,3.8,"Anand, Vic"
ACCY,570,68787,Data Analytics Foundations,ONL,34,4,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Mendoza, Kimberly"
ACCY,570,70666,Data Analytics Foundations,ONL,3,12,14,0,1,0,1,0,0,0,0,0,0,0,3.76,"Anand, Vic"
ACE,161,36749,Microcomputer Applications,OLB,0,16,0,0,3,0,0,5,0,0,0,0,0,0,3.46,"Lo, Alexander C"
ACE,161,36750,Microcomputer Applications,OLB,0,21,0,0,2,0,0,0,0,0,0,0,0,0,3.91,"Lo, Alexander C"
ACE,161,36751,Microcomputer Applications,ONL,0,45,0,0,9,0,0,5,0,0,0,0,2,0,3.56,"Burnett, Meghan L"
ACE,161,36742,Microcomputer Applications,OLB,0,17,0,0,7,0,0,1,0,0,1,0,0,0,3.54,"Lo, Alexander C"
ACE,199,61499,Digital Mktg and Social Media,ONL,0,25,0,0,9,0,0,2,0,0,0,0,0,0,3.64,"Lo, Alexander C"
ACE,203,73756,Intro to Public Policy & Law,LCD,5,11,13,3,0,0,0,1,0,0,1,0,0,0,3.67,"Coppess, Jonathan W"
ACE,210,61563,Environmental Economics,OLC,29,32,10,10,19,2,5,4,1,2,1,1,0,0,3.47,"Christensen, Peter"
ACE,222,29698,Agricultural Marketing,ONL,55,32,19,9,6,9,6,3,2,1,2,0,3,0,3.51,"Stoddard, Paul B"
ACE,240,51717,Personal Financial Planning,LEC,28,17,8,9,2,1,1,1,1,0,1,0,0,0,3.7,"Stoddard, Paul B"
ACE,240,51718,Personal Financial Planning,ONL,0,142,0,0,38,0,0,14,0,0,7,0,10,0,3.4,"Lemoine, Craig"
ACE,240,69393,Personal Financial Planning,ONL,0,227,0,0,42,0,0,12,0,0,5,0,7,0,3.63,"Lemoine, Craig"
ACE,251,29700,The World Food Economy,ONL,86,93,38,30,21,9,10,8,2,1,2,3,6,0,3.53,"Michelson, Hope C"
ACE,261,31419,Applied Statistical Methods,OLC,5,14,9,12,11,5,5,4,1,0,1,0,2,0,3.15,"Gundersen, Lisa C"
ACE,262,72898,App Stat Mthds & Data AnlytcsI,ONL,7,21,12,7,13,6,1,4,2,0,0,1,3,0,3.23,"Ellison, Brenna"
ACE,264,72900,App Stat Mthds & Data Anlytcs2,ONL,4,9,5,4,4,2,4,2,2,5,2,2,2,0,2.72,"Gong, Aolin"
ACE,300,72901,Interm. Applied Microeconomics,OLC,13,56,0,10,14,0,1,2,0,0,1,0,2,0,3.62,"Anderson, Patrese N"
ACE,310,36772,Natural Resource Economics,OLC,6,6,6,4,3,1,3,5,2,0,0,2,5,0,2.71,"Endres, Renata"
ACE,341,65063,Issues in Agribus Mkts & Mgmt,ONL,1,24,12,2,9,1,0,0,0,1,0,0,3,0,3.43,"Karplus, Lauren E"
ACE,341,65167,Issues in Cons Econ & Finance,ONL,31,16,10,2,6,3,3,1,0,1,1,0,0,0,3.63,"Helton, Caroline A"
ACE,341,65064,Contemp Issue Comm Fin Plng,ONL,4,17,21,7,4,0,1,1,0,0,0,0,2,0,3.52,"Allen, Sharon C"
ACE,341,44207,Issues in AgAccy and FinAg,ONL,0,34,6,3,4,2,1,1,0,0,1,0,0,0,3.67,"Finnegan, Ann B"
ACE,345,53592,Finan Decision Indiv Sm Bus,ONL,7,40,17,15,16,6,4,2,0,0,0,0,0,0,3.53,"Paulson, Nicholas D"
ACE,346,60156,Tax Policy and Finan Planning,OLC,32,18,15,6,7,7,3,3,2,0,0,2,1,0,3.46,"Breen, John"
ACE,360,70958,Spreadsheet Models & Applic,OLB,1,16,3,1,6,1,0,1,1,0,1,0,0,0,3.47,"Campbell, William D"
ACE,398,52115,Risk Mngmt in Personal Fin Pla,ONL,1,47,0,0,8,0,0,4,0,0,0,0,0,0,3.73,"Lemoine, Craig"
ACE,406,48924,Environmental Law,ONL,6,7,4,10,5,6,0,0,2,1,3,0,4,0,2.9,"Endres, A B"
ACE,411,62829,Environment and Development,OLC,4,8,7,4,10,3,2,1,0,0,0,0,1,0,3.3,"Janzen, Sarah A"
ACE,427,70078,Commodity Price Analysis,ONL,8,7,6,7,4,3,4,4,2,2,1,1,2,0,2.95,"Irwin, Scott H"
ACE,435,29710,Global Agribusiness Management,OLC,9,84,5,2,1,1,0,0,0,0,0,0,0,0,3.95,"Irani, Kaizad R"
ACE,444,51727,Finan Serv & Invest Plan,LCD,3,13,6,3,7,2,0,0,0,0,0,0,0,0,3.6,"Schnitkey, Gary D"
ACE,444,56181,Finan Serv & Invest Plan,ONL,2,13,2,4,8,4,0,0,0,0,0,0,0,0,3.5,"Schnitkey, Gary D"
ACE,445,47126,Int Personal Fin & Estate Plan,ONL,0,87,0,0,6,0,0,4,0,0,0,0,1,0,3.82,"Lemoine, Craig"
ACE,455,56174,Intl Trade in Food and Agr,OLC,2,15,6,4,13,5,4,3,1,1,1,0,1,0,3.13,"Ridley, William C"
ACE,474,73276,Econ of Consumption,OLC,0,5,2,5,6,7,3,3,3,0,0,0,1,0,2.82,"Lyons, Angela C"
ACE,476,36268,Behavioral Economics,OLC,0,7,6,11,11,5,3,1,0,3,0,0,0,0,3.11,"Lyons, Angela C"
ACES,101,51577,Contemporary Issues in ACES,DIS,21,1,0,0,0,0,0,1,1,0,0,0,0,0,3.82,"Burkhalter, Toni M"
ACES,101,62120,Contemporary Issues in ACES,DIS,19,3,0,0,0,1,0,0,0,0,0,0,0,0,3.94,"Brooks, Jan D"
ACES,101,51580,Contemporary Issues in ACES,DIS,25,2,0,0,0,0,0,0,0,0,1,0,0,0,3.89,"Tansey, Joel M"
ACES,101,51583,Contemporary Issues in ACES,OD,18,1,0,0,0,0,0,0,0,0,0,0,2,0,3.62,"Emmert, Jason L"
ACES,101,51588,Contemporary Issues in ACES,DIS,19,2,2,0,0,0,0,1,0,0,0,1,1,0,3.62,"Tansey, Joel M"
ACES,101,51596,Contemporary Issues in ACES,OD,17,2,0,1,0,0,0,0,0,0,0,0,1,0,3.78,"Arenberg, Mary R"
ACES,101,51598,Contemporary Issues in ACES,OD,26,4,0,0,0,0,1,0,0,0,0,1,2,0,3.62,"Ohms, Cory J"
ACES,101,51600,Contemporary Issues in ACES,DIS,18,3,1,0,1,0,0,0,1,0,0,0,0,0,3.85,"Honegger, Logan J"
ACES,101,51601,Contemporary Issues in ACES,DIS,15,4,2,2,0,0,0,0,0,0,0,0,0,0,3.91,"Schneider, Alicia M"
ACES,179,61977,History of Ag in IL Since 1860,ONL,0,10,3,5,5,1,1,2,0,0,1,0,0,0,3.31,"Reid, Debra A"
ACES,179,61978,History of Ag in IL Since 1860,ONL,2,4,5,4,8,4,1,1,0,1,0,0,2,0,3,"Reid, Debra A"
ADV,150,61084,Introduction to Advertising,ONL,43,20,1,0,1,0,0,0,0,0,0,0,1,0,3.92,"Hall, Steven R"
ADV,150,61085,Introduction to Advertising,ONL,112,79,15,5,15,1,1,3,2,0,2,1,9,0,3.66,"Hall, Steven R"
ADV,270,71553,Principles of Sales,ONL,50,8,5,3,4,1,1,0,0,2,1,0,1,0,3.7,"Clifton, Dionne J"
ADV,281,63619,Advertising Research Methods,OLB,0,8,1,0,10,0,0,3,1,0,1,0,2,0,2.86,"Lee, Seo Yoon"
ADV,281,69475,Advertising Research Methods,OLB,0,12,2,1,8,0,0,1,0,0,0,0,0,0,3.53,"Lee, Seo Yoon"
ADV,281,71431,Advertising Research Methods,OLB,0,12,2,0,8,0,0,2,0,0,1,0,0,0,3.37,"Shabalina, Olga I"
ADV,281,71432,Advertising Research Methods,OLB,0,13,1,0,9,0,0,2,0,0,0,0,1,0,3.33,"Shabalina, Olga I"
ADV,283,70087,Advertising and Brand Strategy,OLC,0,16,9,5,0,0,0,0,0,0,0,0,0,0,3.79,"Mabry-Flynn, Amanda D"
ADV,283,65173,Advertising and Brand Strategy,OLC,4,5,7,5,1,5,0,0,1,0,0,0,1,0,3.32,"Fisher, Jacob T"
ADV,283,62716,Advertising and Brand Strategy,OLC,7,8,4,3,3,2,0,1,1,0,0,0,0,0,3.54,"Hitchon, Jacqueline C"
ADV,283,64451,Advertising and Brand Strategy,OLC,8,7,3,4,3,3,0,1,0,0,0,0,1,0,3.44,"Hitchon, Jacqueline C"
ADV,284,69335,Consumer Insight,DIS,3,13,5,3,2,1,0,0,0,0,0,0,0,0,3.74,"Pham, Giang V"
ADV,284,71433,Consumer Insight,DIS,11,7,3,3,2,1,0,0,0,0,0,0,0,0,3.77,"Duff, Brittany"
ADV,284,71435,Consumer Insight,OD,5,12,7,2,1,1,0,2,0,0,0,0,0,0,3.67,"Liu, Weizi"
ADV,305,69167,Digital ADV Content,ONL,4,54,9,1,5,2,0,1,1,0,0,0,0,0,3.8,"Yao, Mike Z"
ADV,310,57971,Intro to Public Relations,ONL,6,35,9,2,25,5,0,9,1,0,1,1,1,0,3.3,"Wirtz, John"
ADV,311,66827,Classic Campaigns,ONL,0,11,10,11,7,2,1,2,0,0,0,0,1,0,3.33,"Chambers, Jason P"
ADV,320,71554,Sales Management,ONL,19,24,21,11,4,6,4,4,2,2,0,0,1,0,3.44,"Clifton, Dionne J"
ADV,370,71555,Sales and the Consumer,ONL,48,20,9,4,10,7,2,1,2,0,1,2,4,0,3.45,"Clifton, Dionne J"
ADV,390,61087,Content Creation,ONL,0,38,34,31,17,3,5,0,0,0,0,1,1,0,3.47,"Sheldon, Peter S"
ADV,393,61088,Advertising and Society,ONL,16,25,21,12,8,8,0,0,3,0,1,0,1,0,3.5,"Nelson, Michelle R"
ADV,409,64821,Media Entrepreneurship,ONL,0,30,8,5,2,0,0,1,0,0,0,0,0,0,3.78,"Raquel, Steve A"
ADV,460,72399,Innovation in Advertising,ONL,7,14,2,1,0,2,0,3,0,0,0,0,1,0,3.53,"Maslowska, Ewa H"
ADV,460,62726,Innovation in Advertising,ONL,7,16,1,3,1,2,0,0,0,0,0,0,0,0,3.8,"Ham, Chang Dae"
ADV,460,61094,Innovation in Advertising,ONL,8,17,2,1,1,2,0,0,0,0,0,0,0,0,3.84,"Ham, Chang Dae"
ADV,460,72929,Innovation in Advertising,ONL,10,19,1,1,2,0,0,0,0,0,0,0,0,0,3.91,"Maslowska, Ewa H"
ADV,483,63554,Audience Analysis,ONL,1,16,3,5,1,4,0,1,0,0,0,0,0,0,3.59,"Wise, Kevin R"
ADV,483,51300,Audience Analysis,ONL,6,4,4,11,3,1,0,0,0,0,1,0,0,0,3.47,"Taneja, Harsh"
ADV,483,72933,Audience Analysis,ONL,0,11,5,6,4,3,1,0,0,0,0,0,0,0,3.49,"Taneja, Harsh"
ADV,498,64458,The Sandage Project,ONL,0,15,9,1,1,0,0,0,0,0,0,0,0,0,3.82,"Meron, Shachar"
AE,100,46515,Intro to Aerospace Engineering,OLC,0,24,4,3,0,1,0,1,2,0,0,0,1,0,3.57,"Woodard, Brian S"
AE,100,63909,Intro to Aerospace Engineering,OLC,0,20,4,0,1,0,3,1,1,0,0,0,1,0,3.49,"Woodard, Brian S"
AE,100,46516,Intro to Aerospace Engineering,OLC,0,23,5,2,2,0,0,0,2,0,0,0,0,0,3.72,"Saxton-Fox, Theresa A"
AE,100,75273,Intro to Aerospace Engineering,ONL,0,28,8,1,1,0,0,0,2,0,0,0,2,0,3.6,"Zahedi Mehr, Negar"
AE,140,73403,CAD,ONL,3,20,7,5,2,1,0,3,0,0,0,0,1,0,3.55,"Laystrom-Woodar, Julia K"
AE,140,73404,CAD,ONL,1,25,3,2,0,3,1,0,0,0,0,1,1,0,3.59,"Laystrom-Woodar, Julia K"
AE,199,67368,"Design, Build, Fly",LCD,4,9,3,6,0,0,0,1,3,0,0,0,0,0,3.46,"Merret, Jason M"
AE,202,55736,Aerospace Flight Mechanics,ONL,5,14,2,4,5,0,1,1,0,0,0,1,5,0,3.07,"Bunce, Devin T"
AE,311,29785,Incompressible Flow,ONL,43,15,5,3,7,5,8,3,1,0,1,0,3,0,3.43,"Villafane Roca, Laura"
AE,312,66643,Compressible Flow,OLC,0,21,10,4,2,2,0,0,0,1,0,0,0,0,3.67,"Stephani, Kelly"
AE,321,29786,Mechs of Aerospace Structures,ONL,1,30,9,16,10,5,5,5,6,1,2,1,2,0,3.11,"Lambros, John"
AE,323,66645,Applied Aerospace Structures,ONL,2,7,6,7,8,5,3,3,4,0,0,0,2,0,2.94,"Chew, Huck Beng"
AE,352,29788,Aerospace Dynamical Systems,ONL,13,29,7,19,8,4,2,0,2,0,0,0,0,0,3.57,"Langbort, Cedric"
AE,353,66644,Aerospace Control Systems,LCD,6,12,3,2,8,0,1,3,0,1,3,0,2,0,3.08,"Ornik, Melkior"
AE,412,29800,Viscous Flow & Heat Transfer,ONL,5,20,2,0,0,0,0,0,0,0,0,1,2,0,3.6,"Bodony, Daniel J"
AE,416,29803,Applied Aerodynamics,LCD,0,11,3,2,2,4,1,1,1,0,0,0,1,0,3.29,"Ansell, Phillip J"
AE,433,29787,Aerospace Propulsion,OLC,0,43,17,18,15,5,8,3,0,0,3,0,2,0,3.34,"Rovey, Joshua L"
AE,442,57765,Aerospace Systems Design I,LCD,2,4,2,2,10,4,2,4,2,0,1,0,2,0,2.73,"Merret, Jason M"
AE,442,57766,Aerospace Systems Design I,ONL,2,3,26,7,5,9,3,2,4,0,1,0,2,0,3.07,"Lembeck, Michael F"
AE,460,36450,Aerodynamics & Propulsion Lab,ONL,1,30,33,27,16,5,0,0,0,0,0,0,1,0,3.51,"Woodard, Brian S"
AE,483,57767,Autonomous Systems Lab,ONL,12,54,24,8,8,1,1,1,0,0,0,0,4,0,3.63,"Putnam, Zachary R"
AFRO,100,49318,Intro to African American St,OD,4,13,7,2,0,0,2,0,0,0,0,0,3,0,3.39,"McMillion, Desiree Y"
AFRO,100,49320,Intro to African American St,OD,3,11,3,3,3,1,1,0,2,0,1,0,3,0,3.08,"McMillion, Desiree Y"
AFRO,101,47705,"Black America, 1619-Present",OD,3,5,3,2,0,5,1,0,1,0,0,1,1,0,3.08,"Cha-Jua, Sundiata"
