CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
57089,ABE,225,ABE Principles: Bioenvironment,AE1,LCD,120141,"Zhang, Yuanhui",1,13,9,6,14,1,0,1,0,0,0,0,1,0,3.38,1.66412139,30%
57086,ABE,226,ABE Principles: Bioprocessing,AE1,LCD,120141,"Singh, Vijay",6,5,5,8,5,3,2,4,3,1,0,1,1,0,2.99,1.863428739,25%
29865,ABE,374,Environ Control for Buildings,AL1,LEC,120141,"Green, Angela R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39997,ABE,425,Engrg Measurement Systems,AE1,LCD,120141,"Grift, Tony E",0,22,0,0,6,0,0,3,0,0,0,0,1,0,3.5,2.549509757,69%
47444,ABE,436,Renewable Energy Systems,XW1,LCD,120141,"Wang, Xinlei",6,7,9,15,16,6,1,3,0,0,0,0,0,0,3.3,1.47817455,21%
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120141,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120141,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29875,ABE,456,Land & Water Resources Engrg,G4,LEC,120141,"Kalita, Prasanta K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120141,"Kalita, Prasanta K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120141,"Zahos, Stephen C",0,16,21,9,4,2,1,0,0,0,0,0,0,0,3.6,1.178275576,30%
10864,ABE,498,Eviron Control for Buildings,ARG,LEC,120141,"Green, Angela R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,ABE,502,Graduate Research II,E,DIS,120141,"Gates, Richard S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58177,ABE,598,Engrng Princ of Agr Machines,AH1,LEC,120141,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58179,ABE,598,Engineering Biomass Production,KCT,LEC,120141,"Ting, Kuan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120141,"Silhan, Peter A",0,7,6,7,8,4,3,5,3,0,0,0,0,0,3.02,1.674932834,16%
56973,ACCY,200,Fundamentals of Accounting,B,LCD,120141,"Silhan, Peter A",2,25,21,17,19,11,7,7,5,3,4,1,0,0,3.08,2.706147323,22%
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120141,"Finnegan, Thomas",1,22,1,1,0,0,0,0,0,0,0,0,0,0,3.96,0.367423461,92%
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120141,"Huang, John",1,15,7,7,8,4,2,1,1,0,1,0,0,1,3.34,1.502504576,34%
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120141,"Huang, John",5,7,7,10,7,5,6,0,1,0,0,0,0,0,3.27,1.497631463,25%
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120141,"Daugherty, Mark P",3,13,13,7,9,1,2,1,1,0,0,0,0,0,3.46,1.333166656,32%
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120141,"Daugherty, Mark P",3,10,8,9,9,3,4,1,1,0,1,0,0,0,3.27,1.517896571,27%
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120141,"Hennessy, James E",1,7,7,8,9,3,7,2,3,0,3,0,3,1,2.79,2.325145157,15%
45631,ACCY,201,Accounting and Accountancy I,AD7,DIS,120141,"Hennessy, James E",1,5,7,8,5,2,5,1,1,0,3,0,1,0,2.95,1.818028403,15%
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120141,"Mulvihill, Brian J",2,8,0,7,3,1,7,4,0,0,1,0,0,0,3.04,1.6632348,30%
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120141,"Ye, Xinxin",1,7,1,6,3,0,2,1,2,0,0,0,0,0,3.25,1.278548982,35%
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120141,"Ye, Xinxin",1,3,2,9,4,2,1,1,1,0,1,0,0,0,3.11,1.13589172,16%
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120141,"Ledvora, Joseph A",3,8,0,11,5,3,2,1,2,0,0,0,0,0,3.25,1.396759643,31%
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120141,"Lin, Jonathan T",2,12,1,7,4,1,4,0,0,0,0,0,0,0,3.45,1.260243741,45%
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120141,"Lin, Jonathan T",5,7,3,8,7,3,4,1,2,0,0,0,0,0,3.23,1.440833092,30%
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120141,"Mulvihill, Brian J",0,10,2,10,7,2,3,3,1,0,1,0,1,0,3.07,1.76295207,25%
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120141,"Moradi, Maseeh",1,14,1,7,6,6,3,0,0,0,0,0,0,0,3.37,1.365189678,39%
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120141,"Ledvora, Joseph A",1,9,1,10,13,2,1,1,1,0,0,0,0,0,3.26,1.161148856,26%
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120141,"Moradi, Maseeh",3,11,1,11,10,3,1,0,0,0,0,0,0,0,3.42,1.166190379,35%
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120141,"McNamara, Sean M",1,9,1,11,5,2,0,4,0,0,0,0,1,1,3.2,1.712454379,29%
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120141,"Le, Nga H",0,6,2,8,6,2,3,4,3,0,1,0,0,0,2.92,1.570421033,17%
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120141,"Smigielski, Michael A",2,10,0,6,11,4,4,1,0,0,0,0,0,0,3.24,1.405336767,32%
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120141,"Smigielski, Michael A",3,13,1,9,5,0,2,1,4,0,0,0,0,0,3.32,1.672542974,42%
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120141,"McNamara, Sean M",1,13,4,7,4,3,0,0,2,0,1,0,0,0,3.38,1.545558152,40%
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120141,"Le, Nga H",1,7,1,7,8,2,1,0,1,0,2,0,0,1,3.14,1.448830946,27%
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120141,"Rennekamp, Kristina M",1,8,8,9,3,3,0,3,2,0,0,0,0,0,3.29,1.467468058,24%
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120141,"Rennekamp, Kristina M",2,1,8,13,8,3,1,1,0,1,0,0,0,0,3.22,1.104093394,8%
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120141,"Rennekamp, Kristina M",2,7,18,6,2,2,2,1,0,0,0,0,0,0,3.5,1.124722188,23%
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120141,"Finnegan, Thomas",1,8,3,11,7,2,3,1,0,0,0,0,0,0,3.3,1.168866973,25%
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120141,"Zhou, Hailan",1,10,5,9,6,3,0,2,1,0,0,0,1,0,3.26,1.65290317,29%
60043,ACCY,302,Decision Making for Atg,AE1,LCD,120141,"Fanning, Kirsten B",0,4,10,10,7,3,3,0,2,0,0,0,0,0,3.21,1.368622874,10%
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120141,"Fanning, Kirsten B",0,4,10,7,6,6,2,1,0,0,0,0,0,0,3.24,1.186326864,11%
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120141,"Drnevich, Dawn J",0,13,2,13,7,0,4,0,0,0,0,1,0,0,3.34,1.734358671,33%
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120141,"Drnevich, Dawn J",1,9,5,12,7,1,2,2,0,0,0,0,0,0,3.35,1.224617287,26%
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120141,"Fanning, Kirsten B",0,4,10,13,8,1,1,1,1,0,0,0,0,0,3.3,1.111867798,10%
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120141,"Li, Yue",9,11,3,3,4,2,1,2,2,0,0,0,0,0,3.46,1.486502233,54%
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120141,"Zhu, Wei",10,8,6,2,6,3,2,0,0,1,0,0,0,0,3.49,1.412435839,47%
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120141,"Li, Yue",5,7,4,5,6,3,2,3,0,0,0,1,0,1,3.24,1.558047211,33%
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120141,"Zhu, Wei",2,1,6,6,6,2,5,0,1,2,0,0,0,0,3.01,1.357248033,10%
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120141,"Schwartz, Rachel",5,14,8,7,2,2,0,0,0,0,0,0,0,0,3.68,0.983632723,50%
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120141,"Schwartz, Rachel",1,8,9,3,8,3,5,0,0,0,0,0,0,0,3.32,1.34359858,24%
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120141,"Zhu, Wei",2,7,8,6,4,1,5,1,1,0,0,0,0,0,3.3,1.319090596,26%
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120141,"Vance, Thomas W",0,2,2,21,7,0,0,0,0,0,0,0,0,0,3.32,0.696203993,6%
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120141,"Wu, Martin G",2,1,5,2,3,4,3,0,0,0,0,2,0,0,2.96,1.500466594,14%
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120141,"Vance, Thomas W",0,1,6,22,3,0,0,0,0,0,0,0,0,0,3.38,0.627056616,3%
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120141,"Vance, Thomas W",0,2,11,18,0,0,1,0,0,0,0,0,0,0,3.46,0.869367586,6%
30296,ACCY,304,Accounting Control Systems,AE5,LCD,120141,"Wu, Martin G",9,6,2,4,10,1,0,0,0,0,0,0,0,0,3.54,1.086063227,47%
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120141,"Fan, Qintao",5,2,9,8,1,1,0,4,1,0,0,0,0,0,3.32,1.351869077,23%
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120141,"Fan, Qintao",2,0,10,3,5,3,1,4,2,0,1,0,0,0,2.98,1.464786674,6%
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120141,"Fan, Qintao",7,2,17,1,1,1,0,1,0,0,0,0,0,0,3.65,0.871370021,30%
30334,ACCY,312,Principles of Taxation,A,LCD,120141,"Lisowsky, Petro",4,9,2,18,5,0,0,0,0,0,0,0,0,0,3.53,1.028221766,34%
30335,ACCY,312,Principles of Taxation,B,LCD,120141,"Lisowsky, Petro",3,6,2,12,9,6,1,0,0,0,0,0,0,0,3.3,1.114835029,23%
30336,ACCY,312,Principles of Taxation,C,LCD,120141,"Varadharajan, Anupama",0,7,6,16,5,5,0,0,0,0,0,0,0,0,3.38,1.135041849,18%
39460,ACCY,312,Principles of Taxation,D,LCD,120141,"Lisowsky, Petro",0,7,5,12,7,3,1,2,0,0,0,0,0,2,3.29,1.21371331,19%
48959,ACCY,312,Principles of Taxation,E,LCD,120141,"Varadharajan, Anupama",1,4,9,11,8,4,0,0,1,0,0,0,0,0,3.32,1.10822896,13%
56978,ACCY,312,Principles of Taxation,F,LCD,120141,"Varadharajan, Anupama",0,8,8,7,10,3,1,0,0,0,0,0,0,0,3.38,1.150130427,22%
30412,ACCY,398,Practical Problems in Atg,A,ONL,120141,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120141,"Asante Appiah, Bright",0,1,4,7,9,3,2,2,0,0,0,0,1,0,2.95,1.404123392,3%
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120141,"Thompson, Anne M",0,4,8,14,8,0,0,0,0,0,0,0,0,0,3.41,0.945965116,12%
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120141,"Thompson, Anne M",0,6,16,4,5,2,0,0,0,0,0,0,0,0,3.53,0.977926378,18%
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120141,"Thompson, Anne M",0,3,1,8,7,3,6,1,0,0,0,0,0,0,3.01,1.096937295,10%
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120141,"Asante Appiah, Bright",0,9,11,8,5,0,0,0,0,0,0,0,0,0,3.58,1.006876358,27%
60014,ACCY,405,Assurance and Attestation,AE6,LCD,120141,"Peecher, Mark E",0,10,3,4,9,3,2,0,0,0,0,0,0,0,3.35,1.236763249,32%
60044,ACCY,410,Advanced Financial Reporting,A3,LCD,120141,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60045,ACCY,410,Advanced Financial Reporting,B3,LCD,120141,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120141,"Peecher, Mark E",3,11,4,4,8,1,0,1,1,0,0,0,0,0,3.46,1.220389282,42%
49296,ACCY,503,Managerial Accounting,PMB,LCD,120141,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44637,ACCY,503,Managerial Accounting,X,LCD,120141,"Venugopalan, Raghunathan",0,15,11,7,1,0,0,0,0,0,0,0,0,0,3.73,0.855949765,44%
30419,ACCY,504,Auditing,A,LCD,120141,"Pesch, Heather L",0,14,4,0,19,2,1,0,0,0,0,0,0,0,3.38,1.457806572,35%
30426,ACCY,504,Auditing,B,LCD,120141,"Pesch, Heather L",0,13,9,0,12,3,0,0,0,0,0,0,0,0,3.49,1.460453697,35%
58670,ACCY,504,Auditing,C,LCD,120141,"Pesch, Heather L",0,11,11,0,12,0,0,0,0,0,0,0,0,0,3.54,1.42693144,32%
44465,ACCY,510,Financial Reporting Standards,A,LCD,120141,"Polinski, Paul W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44865,ACCY,510,Financial Reporting Standards,B,LCD,120141,"Polinski, Paul W",0,8,12,3,5,0,0,0,0,0,0,0,0,0,3.61,0.930430008,29%
46890,ACCY,510,Financial Reporting Standards,D,LCD,120141,"Polinski, Paul W",0,10,7,4,12,1,0,0,0,0,0,0,0,0,3.46,1.143538368,29%
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120141,"Narayanamoorthy, Ganapath",3,8,17,7,6,0,0,0,0,0,0,0,0,0,3.6,0.971596624,27%
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120141,"Narayanamoorthy, Ganapath",3,9,19,12,3,0,0,0,0,0,0,0,0,0,3.62,0.920478137,26%
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120141,"Narayanamoorthy, Ganapath",6,7,12,15,5,0,0,0,0,0,0,0,0,0,3.58,1.031891467,29%
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120141,"Sougiannis, Theodore",0,10,4,8,12,5,2,5,0,0,0,0,0,0,3.16,1.601410093,22%
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120141,"Zong, Bing",2,8,6,17,7,3,1,1,1,0,0,0,0,0,3.34,1.190965994,22%
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120141,"Sougiannis, Theodore",2,8,10,9,10,4,2,1,0,0,0,0,0,0,3.35,1.24574275,22%
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120141,"Chandler, John S",1,24,7,4,0,1,0,0,0,0,0,0,0,0,3.83,0.80514595,68%
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120141,"Majors, Tracie M",0,14,8,7,10,1,0,0,0,0,0,0,0,0,3.53,1.199333148,35%
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120141,"Majors, Tracie M",0,11,8,8,10,1,0,0,0,0,0,0,0,0,3.49,1.142611045,29%
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120141,"Majors, Tracie M",0,16,3,5,10,2,1,0,0,0,0,0,0,0,3.5,1.260952021,43%
30428,ACCY,517,Financial Statement Analysis,A,LCD,120141,"Ibrahim, Adel Nematallah",0,12,8,7,11,1,0,1,0,0,0,0,0,0,3.46,1.236662174,30%
30431,ACCY,517,Financial Statement Analysis,B,LCD,120141,"Ibrahim, Adel Nematallah",0,9,0,5,11,5,1,1,0,0,0,0,0,0,3.23,1.273106437,28%
52618,ACCY,517,Financial Statement Analysis,C,LCD,120141,"Ibrahim, Adel Nematallah",0,11,12,11,8,3,2,0,0,0,0,0,0,0,3.43,1.308071099,23%
58688,ACCY,517,Financial Statement Analysis,D,LCD,120141,"Ibrahim, Adel Nematallah",0,12,2,8,5,5,2,1,0,0,0,0,0,0,3.34,1.313881926,34%
30438,ACCY,552,Partnership Income Taxation,A,LCD,120141,"Sternburg, Thomas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30440,ACCY,552,Partnership Income Taxation,B,LCD,120141,"Sternburg, Thomas",0,3,4,10,22,0,0,0,0,0,0,0,0,0,3.23,0.984263684,8%
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120141,"Lawler, Michael R",3,7,11,7,1,0,0,0,0,0,0,0,0,0,3.68,0.707333019,34%
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120141,"Aquino, Glenn D",4,7,8,6,2,2,0,0,0,0,0,0,0,0,3.61,0.886463009,38%
58918,ACCY,557,Reorganizations,CH2,LCD,120141,"McAlpine, William C",3,6,14,3,2,1,0,0,0,0,0,0,0,0,3.66,0.735345724,31%
60437,ACCY,561,Taxes and Business Strategy,CHI,LCD,120141,"Davis, Jon S",1,5,2,6,13,1,0,1,0,0,0,0,0,0,3.28,0.960624797,21%
30447,ACCY,593,Special Research Problems,B,LCD,120141,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Special Research Problems,FR,LCD,120141,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46361,ACCY,593,Special Research Problems,FR2,LCD,120141,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52620,ACCY,593,Special Research Problems,FR3,LCD,120141,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30460,ACCY,593,Special Research Problems,S,CNF,120141,"Sougiannis, Theodore",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120141,"Jackson, Kevin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120141,"Gundersen, Lisa C",0,1,1,1,6,5,0,5,0,1,3,2,3,0,2.07,1.890216919,4%
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120141,"Gundersen, Lisa C",0,0,1,1,1,3,4,2,2,1,1,5,2,0,1.75,1.483775896,0%
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120141,"Gundersen, Lisa C",0,1,2,2,4,1,4,3,1,2,3,2,1,0,2.18,1.545056633,4%
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120141,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120141,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120141,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120141,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120141,"Gundersen, Lisa C",0,0,0,1,4,4,3,3,2,0,2,3,3,1,1.85,1.721836874,0%
30503,ACE,161,Microcomputer Applications,A,LBD,120141,"Rogalla, Valerie",0,22,0,0,2,0,0,1,0,0,0,0,0,0,3.84,1.33666251,88%
30486,ACE,161,Microcomputer Applications,C1,LBD,120141,"Lo, Alexander C",0,17,0,0,7,0,0,1,0,0,0,0,0,0,3.64,1.608311744,68%
30504,ACE,161,Microcomputer Applications,C2,LBD,120141,"Rogalla, Valerie",0,17,0,0,4,0,0,0,0,0,3,0,0,0,3.46,2.825974758,71%
30505,ACE,161,Microcomputer Applications,E,LBD,120141,"Lo, Alexander C",0,20,0,0,5,0,0,0,0,0,0,0,0,0,3.8,1.414213562,80%
30487,ACE,161,Microcomputer Applications,F,LBD,120141,"Lo, Alexander C",0,20,0,0,3,0,0,1,0,0,0,0,1,0,3.64,2.222611077,80%
30507,ACE,161,Microcomputer Applications,G,LBD,120141,"Lo, Alexander C",0,19,0,0,5,0,0,0,0,0,0,0,0,0,3.79,1.406840432,79%
30489,ACE,161,Microcomputer Applications,L1,LBD,120141,"Lo, Alexander C",0,19,0,0,2,0,0,3,0,0,0,0,0,0,3.67,1.943673498,79%
30509,ACE,161,Microcomputer Applications,L2,ONL,120141,"Rogalla, Valerie",0,16,0,0,8,0,0,1,0,0,0,0,0,0,3.6,1.632993162,64%
30491,ACE,161,Microcomputer Applications,N1,LBD,120141,"Lo, Alexander C",0,18,0,0,5,0,0,1,0,0,1,0,0,0,3.6,1.870828693,72%
30513,ACE,161,Microcomputer Applications,N2,ONL,120141,"Rogalla, Valerie",0,19,0,0,3,0,0,0,0,0,0,0,0,0,3.86,1.138244262,86%
30493,ACE,161,Microcomputer Applications,R,LBD,120141,"Rogalla, Valerie",0,11,0,0,11,0,0,1,0,0,1,0,0,0,3.33,1.825760116,46%
30494,ACE,161,Microcomputer Applications,T,LBD,120141,"Rogalla, Valerie",0,20,0,0,4,0,0,0,0,0,0,0,0,0,3.83,1.291046087,83%
44953,ACE,199,Agribus Leadership and Policy,SC,CNF,120141,"Barnard, Jessa M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55458,ACE,231,Food and Agribusiness Mgt,T,LCD,120141,"Stoddard, Paul B",6,45,36,34,28,8,10,6,3,0,1,0,1,1,3.35,2.692160336,29%
30577,ACE,232,Management of Farm Enterprises,S,LCD,120141,"Stoddard, Paul B",4,23,14,23,23,11,4,6,4,1,2,0,0,0,3.18,2.312102546,23%
55444,ACE,240,Personal Financial Planning,AL1,LEC,120141,"Xu, Yilan",1,22,13,5,27,8,5,4,0,0,1,0,1,0,3.21,2.14412453,26%
39440,ACE,251,The World Food Economy,AL1,LEC,120141,"Winter-Nelson, Alex E",8,28,25,18,32,8,13,12,3,2,5,0,2,1,3.08,3.120795839,23%
59019,ACE,251,The World Food Economy,H,LCD,120141,"Winter-Nelson, Alex E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44225,ACE,254,Economic Systems in Africa,AL1,LEC,120141,"Allen-Smith, Joyce E",3,11,5,5,6,1,0,5,4,0,1,0,2,0,3.01,2.252649551,33%
