CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
52839,AAS,561,Race and Cultural Critique,A,LCD,120101,"Rana, Junaid",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53025,ABE,199,Undergraduate Open Seminar,CHP,LCD,120101,"Czapar, George F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49113,ABE,199,Undergraduate Open Seminar,GD,LEC,120101,"Danao, Mary-Grace",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29862,ABE,222,Agric & Biological Engrg II,AL1,LEC,120101,"Rodriguez, Luis F",0,10,3,9,11,2,1,3,1,4,0,0,2,0,2.93,2.166134807,22%
39997,ABE,425,Engrg Measurement Systems,AE1,LCD,120101,"Grift, Tony E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47444,ABE,436,Renewable Energy Systems,XW1,LCD,120101,"Wang, Xinlei",3,9,14,15,11,1,3,2,0,0,1,0,0,0,3.34,1.529647744,20%
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120101,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120101,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29875,ABE,456,Land & Water Resources Engrg,G4,LEC,120101,"Kalita, Prasanta K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120101,"Kalita, Prasanta K",0,18,1,0,2,0,0,0,0,0,0,0,0,0,3.89,0.782751557,86%
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120101,"Zahos, Stephen C",0,8,9,5,7,1,2,0,0,0,0,0,0,0,3.44,1.134107579,25%
44855,ABE,488,Bioprocessing Grains for Fuels,VS1,LCD,120101,"Singh, Vijay",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49583,ABE,498,Special Topics,ECK,LEC,120101,"Eckhoff, Steven",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,ABE,502,Graduate Research II,E,DIS,120101,"Eckhoff, Steven",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51668,ABE,598,Automotive Bioenergy,ACH,DIS,120101,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120101,"Silhan, Peter A",3,15,9,9,9,6,10,7,3,2,4,3,1,0,2.83,2.556453373,22%
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120101,"Finnegan, Thomas",2,21,1,2,0,0,0,0,0,0,0,0,0,0,3.94,0.489795876,88%
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120101,"Sester, Mallory L",0,3,7,5,13,7,1,0,1,0,5,0,3,0,2.69,2.415700956,7%
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120101,"Sester, Mallory L",0,7,13,10,6,5,5,1,0,0,1,0,1,0,3.16,1.82063481,14%
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120101,"Cantrell, Andrea M",0,6,11,13,9,2,3,0,0,0,1,0,1,0,3.22,1.77060724,13%
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120101,"Cantrell, Andrea M",2,4,12,10,12,2,3,1,0,0,2,0,1,0,3.14,1.775229563,12%
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120101,"Ledebuhr, Jeffrey R",1,5,8,11,13,4,3,1,0,0,0,0,0,0,3.23,1.188349696,13%
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120101,"Ledebuhr, Jeffrey R",0,6,11,14,13,2,1,0,0,0,0,0,0,0,3.35,1.114861725,13%
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120101,"Miller, Michael J",1,7,1,14,8,2,2,1,0,0,0,0,0,0,3.29,1.07212406,22%
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120101,"Foley, John M",0,8,0,4,10,1,1,7,0,0,0,0,0,0,3.04,1.627554403,26%
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120101,"Diamond, Joseph W",2,13,0,9,9,1,4,4,0,0,0,0,0,0,3.26,1.655605198,36%
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120101,"LaRoe, Rebecca F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120101,"Tanner, Katherine E",0,16,1,15,4,0,2,6,0,0,0,0,1,0,3.25,2.112293946,36%
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120101,"Haupt, Elizabeth W",3,19,2,13,3,2,0,5,0,0,1,0,0,0,3.42,1.776555656,46%
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120101,"LaRoe, Rebecca F",2,22,1,12,9,0,1,3,0,0,0,0,0,0,3.5,1.556552968,48%
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120101,"Miller, Michael J",2,12,2,16,10,2,0,4,1,0,0,0,0,0,3.3,1.504991694,29%
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120101,"Haupt, Elizabeth W",2,10,3,10,11,4,1,5,0,0,0,0,0,0,3.22,1.498265664,26%
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120101,"Foley, John M",3,7,2,8,12,4,3,6,2,0,0,0,0,0,3.04,1.592803259,21%
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120101,"Mokry, Jennifer A",1,5,1,9,14,2,2,3,0,0,1,0,0,0,3.07,1.304275022,16%
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120101,"Reed, Paul M",0,10,1,8,10,1,3,4,1,0,0,0,0,0,3.15,1.487237372,26%
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120101,"Diamond, Joseph W",0,6,1,7,7,1,1,3,0,0,0,0,0,0,3.19,1.184097004,23%
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120101,"Tanner, Katherine E",1,11,1,15,7,2,2,3,0,0,0,0,0,0,3.3,1.344432966,29%
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120101,"Mokry, Jennifer A",1,11,0,8,3,2,2,2,2,0,0,0,0,0,3.26,1.470527116,39%
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120101,"Reed, Paul M",0,12,1,6,7,1,1,2,0,0,0,0,1,0,3.28,1.668846907,39%
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120101,"Finnegan, Thomas",0,12,13,10,6,0,1,0,0,1,0,0,0,0,3.5,1.396424004,28%
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120101,"Zhou, Hailan",1,1,8,14,6,6,1,1,1,0,0,0,0,0,3.18,1.035138209,5%
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120101,"Zhou, Hailan",1,4,18,13,2,2,0,0,0,0,0,0,0,0,3.52,0.841625412,13%
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120101,"Zhou, Hailan",3,8,14,8,4,1,2,0,0,0,0,0,0,0,3.53,1.075440109,28%
30209,ACCY,302,Decision Making for Atg,AE1,LCD,120101,"Farrell, Anne M",0,7,5,11,10,2,4,0,0,1,0,0,0,0,3.22,1.392736258,18%
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120101,"Farrell, Anne M",0,11,7,10,11,0,4,1,0,0,0,0,0,0,3.35,1.47817455,25%
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120101,"Farrell, Anne M",3,8,11,7,11,2,2,1,0,0,0,0,0,0,3.39,1.231893867,24%
30216,ACCY,302,Decision Making for Atg,AE4,LCD,120101,"Krische, Susan D",2,6,10,9,5,4,0,0,1,0,0,0,0,0,3.41,1.165926976,22%
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120101,"Li, Siyi",0,4,3,4,4,2,2,0,2,0,1,0,0,0,3.03,1.339206855,18%
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120101,"Li, Siyi",1,8,7,8,8,2,0,0,0,0,0,0,0,0,3.46,1.006677704,26%
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120101,"Li, Siyi",2,8,7,2,12,4,0,0,0,0,0,0,0,0,3.4,1.164044673,29%
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120101,"Sandretto, Michael J",1,7,10,4,6,3,2,0,0,0,0,0,0,0,3.41,1.112224284,24%
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120101,"Li, Wei",1,9,3,11,5,3,0,0,0,0,0,0,0,0,3.46,1.013344298,31%
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120101,"Li, Wei",2,3,7,9,4,6,0,1,0,0,0,0,0,0,3.3,1.054243127,16%
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120101,"Li, Wei",0,1,6,3,7,5,0,1,0,0,0,0,0,0,3.15,0.921728449,4%
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120101,"Bol, Jasmijn C",2,2,5,5,10,6,1,3,0,0,0,0,0,0,3.1,1.149456393,12%
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120101,"Feller, Anita L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120101,"Bol, Jasmijn C",7,1,7,2,10,4,1,1,0,0,0,0,0,0,3.31,1.12134406,24%
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120101,"Bol, Jasmijn C",6,2,2,7,3,2,1,0,0,0,0,0,0,0,3.45,0.906917857,35%
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120101,"Smith, Steven",0,7,4,7,7,3,3,0,0,0,0,0,0,0,3.29,1.209345553,23%
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120101,"Smith, Steven",0,4,4,5,11,4,1,0,0,0,0,0,0,0,3.22,0.987218314,14%
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120101,"Smith, Steven",1,5,9,0,11,7,1,0,0,1,0,0,0,0,3.21,1.346291202,17%
30334,ACCY,312,Principles of Taxation,A,LCD,120101,"Laux, Rick C",1,15,2,5,5,5,0,1,0,0,0,0,0,0,3.48,1.251832942,47%
30335,ACCY,312,Principles of Taxation,B,LCD,120101,"Lisowsky, Petro",0,8,2,9,5,3,2,1,2,0,0,0,0,0,3.2,1.333229163,25%
30336,ACCY,312,Principles of Taxation,C,LCD,120101,"Lisowsky, Petro",0,3,4,14,2,2,2,4,1,0,0,0,0,0,3.09,1.267043804,9%
39460,ACCY,312,Principles of Taxation,D,LCD,120101,"Lisowsky, Petro",0,3,6,6,5,4,2,1,1,0,0,0,0,0,3.14,1.113036388,11%
48959,ACCY,312,Principles of Taxation,E,LCD,120101,"Varadharajan, Anupama",0,4,4,11,4,5,1,0,1,0,0,0,0,0,3.22,1.077563389,13%
30412,ACCY,398,Practical Problems in Atg,A,LCD,120101,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120101,"Grenier, Jonathan H",0,3,7,8,10,2,1,0,1,0,0,0,0,0,3.24,1.045889915,9%
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120101,"Pike, Joel E",2,10,7,4,7,1,0,1,0,0,0,0,0,0,3.52,1.073099649,38%
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120101,"Grenier, Jonathan H",0,17,6,6,3,1,0,0,0,0,0,0,0,0,3.69,0.995519965,52%
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120101,"Pike, Joel E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120101,"McHugh, Marion E",1,15,4,8,4,0,0,0,0,0,0,0,0,0,3.67,0.962995327,50%
30360,ACCY,432,Intro to Mgt Info Systems,U3,LCD,120101,"Silhan, Peter A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49296,ACCY,503,Managerial Accounting,PM,LCD,120101,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44637,ACCY,503,Managerial Accounting,X,LCD,120101,"Chandler, John S",19,9,4,7,4,0,0,0,0,0,0,0,0,0,3.77,1.041028338,65%
30419,ACCY,504,Auditing,A,LCD,120101,"Turner, Cynthia W",0,12,14,6,9,0,0,0,0,0,0,0,0,0,3.57,1.205912518,29%
30426,ACCY,504,Auditing,B,LCD,120101,"Turner, Cynthia W",7,13,10,5,9,0,0,0,0,0,0,0,0,0,3.64,1.174086879,45%
44465,ACCY,510,Financial Reporting Standards,A,LCD,120101,"Doogar, Rajib K",0,4,3,4,4,8,2,0,0,0,0,0,0,0,3.13,1.083397434,16%
44865,ACCY,510,Financial Reporting Standards,B,LCD,120101,"Doogar, Rajib K",0,5,6,5,12,7,1,0,1,0,0,0,0,0,3.17,1.196739618,14%
46889,ACCY,510,Financial Reporting Standards,C,LCD,120101,"Polinski, Paul W",0,6,8,9,8,2,0,0,0,0,0,0,0,1,3.41,1.022086102,18%
46890,ACCY,510,Financial Reporting Standards,D,LCD,120101,"Doogar, Rajib K",0,3,6,11,7,5,2,2,0,0,0,0,0,0,3.16,1.164326905,8%
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120101,"Sougiannis, Theodore",0,5,6,14,3,2,0,0,0,0,0,0,0,0,3.43,0.885324799,17%
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120101,"Sougiannis, Theodore",1,10,9,8,6,3,0,1,0,0,0,0,0,0,3.47,1.137804904,29%
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120101,"Abdel-Khalik, Ahmed R",0,9,12,12,5,0,0,0,0,0,0,0,0,0,3.55,1.043431838,24%
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120101,"Narayanamoorthy, Ganapath",3,8,17,6,6,0,0,0,0,0,0,0,0,0,3.61,0.961249187,28%
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120101,"Narayanamoorthy, Ganapath",1,10,18,4,4,0,0,0,0,0,0,0,0,0,3.66,0.843943126,30%
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120101,"Narayanamoorthy, Ganapath",1,6,14,10,9,0,0,0,0,0,0,0,0,0,3.49,0.995991968,18%
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120101,"Schwartz, Rachel",4,29,3,1,1,2,0,0,0,0,0,0,0,0,3.87,0.862554346,83%
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120101,"Hobson, Jessen L",0,8,4,4,7,1,0,0,0,0,0,0,0,0,3.49,0.970195857,33%
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120101,"McHugh, Marion E",1,6,5,10,7,1,0,0,0,0,0,0,0,0,3.44,0.878635305,23%
48423,ACCY,515,Auditing & Assurance Standards,C,LCD,120101,"McHugh, Marion E",0,12,6,7,5,0,0,0,0,0,0,0,0,0,3.61,1.049642796,40%
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120101,"Hobson, Jessen L",0,10,8,6,4,0,0,0,0,0,0,0,0,0,3.62,0.954882192,36%
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120101,"Hobson, Jessen L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30428,ACCY,517,Financial Statement Analysis,A,LCD,120101,"Imhoff, Eugene A",1,2,4,12,17,12,0,0,0,0,0,0,0,0,3.12,1.034343592,6%
30431,ACCY,517,Financial Statement Analysis,B,LCD,120101,"Abdel-Khalik, Ahmed R",0,5,6,11,0,0,0,0,0,0,0,0,0,0,3.58,0.781195665,23%
52618,ACCY,517,Financial Statement Analysis,C,LCD,120101,"Imhoff, Eugene A",1,3,8,5,23,8,0,0,0,0,0,0,0,0,3.17,1.119464158,8%
30442,ACCY,553,Selected Topics in Fed Tax,A,LCD,120101,"Sternburg, Thomas",1,7,5,5,13,0,0,0,0,0,0,0,0,0,3.42,1.043877387,26%
52619,ACCY,553,Selected Topics in Fed Tax,B,LCD,120101,"Sternburg, Thomas",0,7,6,8,10,0,0,0,0,0,0,0,0,0,3.44,1.083235893,23%
43855,ACCY,553,Advanced Tax Topics,CH1,LCD,120101,"Lawler, Michael R",1,3,11,5,9,0,0,0,0,0,0,0,0,0,3.45,0.875499857,14%
43856,ACCY,553,Multi-jurisdictional Taxation,CH2,LCD,120101,"Engle, Howard S",3,4,9,6,6,1,0,0,0,0,0,0,0,0,3.51,0.864763937,24%
30447,ACCY,593,Special Research Problems,B,LCD,120101,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Special Research Problems,FR,LCD,120101,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46361,ACCY,593,Special Research Problems,FR2,LCD,120101,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52620,ACCY,593,Special Research Problems,FR3,LCD,120101,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120101,"Goldsmith, Peter D",1,3,1,3,5,3,2,3,0,0,0,1,3,0,2.56,1.909450183,16%
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120101,"Goldsmith, Peter D",1,2,1,3,6,2,2,4,1,2,1,0,0,0,2.68,1.27086227,12%
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120101,"Goldsmith, Peter D",1,1,3,7,2,3,2,1,0,1,2,1,1,0,2.68,1.552041666,8%
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120101,"Goldsmith, Peter D",0,3,1,2,7,3,1,2,1,0,0,1,3,0,2.5,1.857686734,13%
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120101,"Goldsmith, Peter D",0,1,0,4,4,5,1,1,3,2,0,0,1,0,2.49,1.388292316,5%
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120101,"Goldsmith, Peter D",0,1,2,1,7,4,1,3,2,1,0,0,1,0,2.58,1.314047183,4%
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120101,"Goldsmith, Peter D",0,2,1,3,6,3,6,2,1,0,1,0,0,0,2.73,1.145546934,8%
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120101,"Goldsmith, Peter D",0,0,0,3,5,8,2,2,1,1,1,0,0,0,2.57,1.017883834,0%
30503,ACE,161,Microcomputer Applications,A,LBD,120101,"Rogalla, Valerie",0,12,0,0,6,0,0,2,0,0,0,0,2,1,3.18,2.796104433,55%
30486,ACE,161,Microcomputer Applications,C1,LBD,120101,"Lo, Alexander C",0,24,0,0,1,0,0,0,0,0,0,0,0,0,3.96,0.692820323,96%
30504,ACE,161,Microcomputer Applications,C2,LBD,120101,"Rogalla, Valerie",0,13,0,0,6,0,0,4,0,0,2,0,0,0,3.2,2.449489743,52%
30505,ACE,161,Microcomputer Applications,E,LBD,120101,"Lo, Alexander C",0,24,0,0,0,0,0,1,0,0,0,0,0,0,3.92,1.385640646,96%
30487,ACE,161,Microcomputer Applications,F,LBD,120101,"Lo, Alexander C",0,24,0,0,2,0,0,0,0,0,0,0,0,0,3.92,0.960832972,92%
30507,ACE,161,Microcomputer Applications,G,LBD,120101,"Lo, Alexander C",0,22,0,0,2,0,0,0,0,0,0,0,0,0,3.92,0.957496736,92%
30489,ACE,161,Microcomputer Applications,L1,LBD,120101,"Lo, Alexander C",0,22,0,0,2,0,0,0,0,0,0,0,0,0,3.92,0.957496736,92%
30509,ACE,161,Microcomputer Applications,L2,ONL,120101,"Rogalla, Valerie",0,12,0,0,2,0,0,4,0,0,1,0,3,0,2.86,3.052579237,55%
30491,ACE,161,Microcomputer Applications,N1,LBD,120101,"Lo, Alexander C",0,19,0,0,5,0,0,1,0,0,0,0,0,0,3.72,1.531883372,76%
30513,ACE,161,Microcomputer Applications,N2,ONL,120101,"Rogalla, Valerie",0,10,0,0,7,0,0,3,0,0,1,0,2,0,2.96,2.644118,43%
30493,ACE,161,Microcomputer Applications,R,LBD,120101,"Rogalla, Valerie",0,13,0,0,3,0,0,6,0,0,2,0,0,0,3.13,2.58,54%
30494,ACE,161,Microcomputer Applications,T,LBD,120101,"Rogalla, Valerie",0,18,0,0,2,0,0,2,0,0,2,0,0,0,3.5,2.34520788,75%
53569,ACE,199,Central American Business Plan,CAB,LBD,120101,"Paulson, Nicholas D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44953,ACE,199,Agribus Leadership and Policy,SC,CNF,120101,"Warfield, Ronald R",4,10,4,0,3,1,0,0,0,0,0,0,0,0,3.74,0.857577985,64%
30528,ACE,210,Environmental Economics,AL1,LEC,120101,"Ando, Amy W",2,28,5,22,24,10,7,7,0,2,2,0,2,1,3.11,2.633475063,27%
30574,ACE,231,Food and Agribusiness Mgt,M,LCD,120101,"Micheels, Eric T",0,17,12,21,15,7,4,4,0,0,1,0,0,0,3.26,1.937124157,21%
30577,ACE,232,Management of Farm Enterprises,S,LCD,120101,"Stoddard, Paul B",0,35,0,0,49,0,0,15,0,0,6,0,3,0,2.99,4.494236309,32%
49899,ACE,240,Personal Financial Planning,AL1,LEC,120101,"Micetich, John",0,5,3,5,13,6,7,10,1,2,7,2,0,0,2.49,2.148532269,8%
39440,ACE,251,The World Food Economy,AL1,LEC,120101,"Winter-Nelson, Alex E",3,23,15,12,17,6,4,11,2,3,1,0,3,2,3.06,2.74839347,26%
44225,ACE,254,Economic Systems in Africa,AL1,LEC,120101,"Allen-Smith, Joyce E",5,15,6,7,11,3,2,5,4,4,5,0,1,0,2.91,2.526704045,29%
30581,ACE,270,Consumer Economics,E,LEC,120101,"Gundersen, Craig",0,15,5,3,8,8,10,5,3,1,5,0,4,0,2.66,2.77451388,22%
49904,ACE,346,Tax Policy and Finan Planning,M,LCD,120101,"Endres, A B",4,4,4,4,11,4,3,3,1,0,0,0,0,0,3.11,1.347087393,21%
53547,ACE,360,Spreadsheet Models & Applic,B,LBD,120101,"Doehring, Todd A",0,7,4,3,7,0,0,0,0,0,0,1,0,0,3.38,1.50418084,32%
53546,ACE,360,Spreadsheet Models & Applic,D,LBD,120101,"Doehring, Todd A",8,17,5,1,4,2,2,0,3,1,1,0,0,0,3.43,1.796763757,57%
30586,ACE,398,Contemp Issues in Fin Planning,CFP,LCD,120101,"Braden, John B",0,21,0,0,0,2,0,1,0,0,0,0,0,0,3.81,1.471778969,88%
53936,ACE,398,Real-World Economic Theory,CT,LCD,120101,"Bullock, David S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
