CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
30086,ACCY,501,Accounting Analysis I,B,LCD,120155,"Ahmed, Waqar",0,20,8,8,16,10,2,0,0,0,2,0,0,0,3.29,2.024937389,0.303030303
32912,ACCY,501,Accounting Analysis I,C,LCD,120155,"Finnegan, Thomas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36386,ACCY,503,Managerial Accounting,A1,ONL,120155,"Hecht, Gary W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38412,ACCY,503,Managerial Accounting,ONL,ONL,120155,"Hecht, Gary W",2,30,8,6,0,0,0,0,0,0,0,0,0,2,3.86,0.823650411,0.695652174
32291,ACCY,551,Corporate Income Taxation,CHI,LCD,120155,"Kalish, Kent J",12,10,6,4,12,2,0,0,0,0,0,0,0,0,3.58,1.282341608,0.47826087
32292,ACCY,556,Tax Research,CHI,LCD,120155,"Fotzler, Jonathan B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37076,ACCY,557,Accounting Periods & Methods,CHI,LCD,120155,"Ulleweit, Michael",0,12,20,10,4,0,0,0,0,0,0,0,0,0,3.62,1.051475154,0.260869565
37074,ACCY,559,Tax Policy,CH1,LCD,120155,"Giertz, J F",2,22,14,8,0,0,0,0,0,0,0,0,0,0,3.78,0.879545337,0.52173913
37075,ACCY,559,IRS Procedures,CH2,LCD,120155,"Meier, Walter K",0,14,12,14,4,2,0,0,0,0,0,0,0,0,3.57,1.151121193,0.304347826
33980,ACCY,560,Information in Value Creation,A,LCD,120155,"Chandler, John S",2,44,30,0,2,0,0,0,0,0,0,0,0,0,3.85,0.888115983,0.58974359
37030,ACE,100,Agr Cons and Resource Econ,ONL,ONL,120155,"Gundersen, Lisa C",0,0,2,4,2,6,0,2,4,2,0,2,0,0,2.39,1.515024752,0
37924,ACE,240,Personal Financial Planning,0NL,ONL,120155,"Stoddard, Paul B",36,70,24,28,20,8,4,4,2,4,2,0,0,0,3.54,2.884365378,0.524752475
37068,ACE,592,Graduate Internship Experience,GIE,CNF,120155,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37778,ADV,150,Introduction to Advertising,S1,ONL,120155,"Meron, Shachar",0,14,0,4,4,0,2,0,0,0,0,0,0,0,3.58,1.360661604,0.583333333
38283,ADV,281,Advertising Research Methods,S2,ONL,120155,"Sar, Sela",0,6,22,22,14,8,0,0,2,0,4,0,0,0,3.19,2.267024482,0.076923077
36343,ADV,350,Writing for Public Relations,ONL,ONL,120155,"Wirtz, John",0,4,14,8,6,2,0,0,0,0,0,2,2,0,3.12,2.381092186,0.105263158
37829,AFST,222,Introduction to Modern Africa,A,ONL,120155,"Barro, Maimouna A",14,22,6,0,0,2,0,0,2,0,0,0,0,0,3.8,1.596245595,0.782608696
36961,AGCM,270,Sales Communications,ONL,ONL,120155,"Kanfer, Alaina",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36784,AGED,260,Intro to Leadership Studies,A,LCD,120155,"Burgoon, Lisa A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32562,AGED,499,SAE Financial Record Keeping I,GR,LCD,120155,"Korte, Debra S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32337,AGED,500,Leading Contemporary Orgs,DR,ONL,120155,"Rosch, David M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38371,AGED,500,Leading Contemporary Orgs,GR,LCD,120155,"Rosch, David M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32338,AGED,500,BSAA Institute,GR1,LCD,120155,"Korte, Debra S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30180,ANSC,110,Life With Animals and Biotech,1,LCD,120155,"Allen, Crystal A",10,44,4,2,2,0,0,0,0,0,0,0,2,0,3.8,2.340227909,0.84375
30200,ANSC,331,Biology of Reproduction,B,ONL,120155,"Nowak, Romana A",6,6,4,2,12,0,0,2,0,0,0,0,0,0,3.42,1.324688643,0.375
37669,ANSC,398,Undergraduate Research,A,CNF,120155,"Miller, David J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38224,ANSC,398,Off-Campus Internship,E,CNF,120155,"Kline, Kevin H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36296,ANTH,103,Anthro in a Changing World,ONL,ONL,120155,"O' Brien, Kathleen C",4,26,22,10,22,14,6,16,2,0,0,2,10,2,2.9,3.867580874,0.223880597
36297,ANTH,143,Biology of Human Behavior,ONL,ONL,120155,"Stinespring-Har, Ashley",18,20,10,12,8,2,2,4,2,2,6,0,2,4,3.21,2.833854854,0.431818182
34763,ANTH,209,"Food, Culture, and Society",ONL,ONL,120155,"Manalansan, Martin F",0,44,4,6,2,4,6,2,2,2,4,0,0,0,3.36,2.592790003,0.578947368
38262,ANTH,246,Forensic Science,ONL,ONL,120155,"Hughes, Cris E",0,14,4,4,12,0,0,10,4,4,4,0,2,2,2.69,2.849050524,0.24137931
37770,ANTH,399,"Culture, Hist & Film in Cuba",C,LCD,120155,"Eguez Guevara, Pilar A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35407,ANTH,411,Methods of Cultural Anth,1U,LCD,120155,"Gottlieb, Alma J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120155,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120155,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33675,ARAB,403,Intermediate Stand Arabic I,A1,PKG,120155,"Hermes, Zainab A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33676,ARAB,404,Intermediate Stand Arabic II,B1,PKG,120155,"Hermes, Zainab A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120155,"Zemmahi, Hicham",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120155,"Zemmahi, Hicham",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34653,ARAB,407,Topics Stand Arabic Lang&Lit I,A2,LCD,120155,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34655,ARAB,408,Topics Stand Arabic LangLit II,A2,LCD,120155,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38430,ARCH,164,Architecture as a 2nd Language,L,ONL,120155,"Deutsch, Randall",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37000,ARCH,475,Arch Design & Development,A,LAB,120155,"Taylor, Mark",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32623,ARCH,476,Arch Design & Exploration,A,LAB,120155,"Taylor, Mark",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30259,ARCH,571,Design:Detail & Architectonics,A,LAB,120155,"Taylor, Mark",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35192,ART,100,Understanding Visual Culture,JB,ONL,120155,"Burns, Jennifer",0,12,18,6,14,4,2,0,0,0,2,0,2,0,3.22,2.385686484,0.2
38339,ART,205,Experience & Meaning in Design,MP,ONL,120155,"Peterson, Matthew",0,26,0,4,6,0,2,0,2,0,0,0,0,4,3.58,1.858171144,0.65
38341,ARTD,209,Chado (The Way of Tea),JG,ONL,120155,"Gunji-Ballsrud, Jennifer",14,42,0,4,4,4,4,4,0,2,0,0,6,2,3.33,3.547449788,0.666666667
38340,ARTD,260,Basic Photography,LR,LAB,120155,"Robbennolt, Linda F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34317,ARTF,102,Drawing I,B,LAB,120155,"Briggs, Molly C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37432,ASTR,100,Introduction to Astronomy,ONL,ONL,120155,"Katolik, Michael E",4,22,2,12,12,2,6,4,6,4,8,2,6,2,2.66,3.31411898,0.288888889
36300,ATMS,120,Severe and Hazardous Weather,ONL,ONL,120155,"Snodgrass, Eric R",440,136,0,28,38,18,10,8,2,2,4,0,14,0,3.73,5.843022257,0.822857143
37386,BADM,300,The Legal Environment of Bus,OL,ONL,120155,"Fricke, Michael R",102,64,16,14,20,6,6,2,0,4,0,4,0,0,3.66,3.304614955,0.697478992
29884,BADM,300,The Legal Environment of Bus,ONL,ONL,120155,"Marrs, Gregory A",24,56,30,34,14,12,0,8,2,0,0,0,0,2,3.54,2.691375113,0.444444444
29889,BADM,310,Mgmt and Organizational Beh,A,LCD,120155,"Lim, Jaegoo",4,10,4,4,4,2,0,2,0,0,0,0,0,0,3.51,1.230272908,0.466666667
36472,BADM,310,Mgmt and Organizational Beh,OL,ONL,120155,"Shabbir, Muhammad S",0,180,84,34,10,6,2,4,4,2,2,0,12,4,3.56,4.753180753,0.529411765
29885,BADM,320,Principles of Marketing,A,CNF,120155,"Wolters, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36473,BADM,320,Principles of Marketing,OL,ONL,120155,"Shabbir, Muhammad S",0,120,24,12,6,4,0,2,2,0,4,0,4,2,3.64,3.602480627,0.674157303
37372,BADM,340,Ethical Dilemmas of Business,OL,ONL,120155,"Winter, Gretchen A",0,4,8,0,16,0,12,0,0,0,0,0,0,0,3.03,1.854993261,0.1
36474,BADM,350,IT for Networked Organizations,OL,ONL,120155,"Sachdev, Vishal",0,44,26,12,6,4,2,6,2,0,4,0,4,0,3.31,3.311480032,0.4
37373,BADM,375,Business Process Management,OL,ONL,120155,"Pirim, Taner",10,18,12,14,6,2,2,0,6,0,0,0,2,2,3.34,2.492192252,0.388888889
36475,BADM,380,International Business,OL,ONL,120155,"Bucheli, Marcelo",0,14,20,22,16,4,2,0,4,2,2,0,2,0,3.15,2.522300537,0.159090909
34221,BADM,551,Managing Intellectual Property,ADV,LCD,120155,"Bradley, Joe A",12,48,42,2,0,0,0,0,0,0,0,0,0,0,3.85,0.851469318,0.576923077
30705,BADM,567,Process Management,A,LCD,120155,"Chhajed, Dilip",8,14,22,12,14,8,0,0,0,0,0,0,0,0,3.49,1.606227464,0.282051282
35684,BADM,567,Process Management,B,LCD,120155,"Chhajed, Dilip",0,26,20,18,6,0,0,0,0,0,0,0,0,0,3.65,1.412002125,0.371428571
36402,BADM,572,Stat for Mgt Decision Making,OL,ONL,120155,"Palekar, Udatta S",52,70,14,10,0,0,0,0,0,0,0,0,0,0,3.92,1.151347037,0.835616438
32848,BADM,590,Technology Practicum,ADT,LCD,120155,"Kurtz, Jeffrey M",2,92,0,2,4,2,0,0,0,0,0,0,0,0,3.92,1.243607655,0.921568627
13359,BADM,590,Global Business Simulation,GBS,LCD,120155,"Qualls, William J",0,24,0,0,6,0,0,0,0,0,0,0,0,0,3.74,1.566524816,0.8
36596,BADM,590,Business Practice Immersion,GRI,LCD,120155,"Chhajed, Dilip",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38373,BADM,590,Marketing in a Digital World,ON1,ONL,120155,"Rindfleisch, Aric P",0,10,18,14,6,4,0,0,0,0,2,0,0,0,3.4,1.816590212,0.185185185
34792,BADM,590,Negotiations,PMB,LCD,120155,"Loewenstein, Jeffrey",0,10,24,34,8,6,0,2,0,0,0,0,0,0,3.4,1.540562668,0.119047619
30712,BTW,250,Principles Bus Comm,D,LCD,120155,"Merrill, Andrew",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36349,BTW,250,Principles Bus Comm,OL2,ONL,120155,"Sunia, Patricia G",0,6,18,4,2,2,0,0,0,0,0,0,0,0,3.59,0.876721164,0.1875
36350,BTW,250,Principles Bus Comm,OL3,ONL,120155,"Tienou, Debora",0,4,10,8,6,2,0,0,4,0,0,0,2,0,3.04,2.21970397,0.111111111
30714,BTW,250,Principles Bus Comm,OL4,ONL,120155,"Ballard, Shawn C",2,8,2,2,6,2,0,4,4,0,0,0,2,2,2.88,2.09890977,0.3125
30716,BTW,250,Principles Bus Comm,OL5,ONL,120155,"Williams, Kelly E",0,4,20,4,4,0,0,0,4,0,0,0,0,0,3.37,1.760022727,0.111111111
36942,CEE,422,Construction Cost Analysis,ONL,ONL,120155,"Liu, Liang Y",0,16,2,4,4,0,0,0,0,0,0,0,2,0,3.46,2.436095236,0.571428571
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120155,"Liu, Liang Y",6,34,4,20,6,4,0,0,2,0,0,0,0,0,3.6,1.72626765,0.526315789
37833,CEE,458,Water Resources Field Methods,F,LBD,120155,"Schmidt, Arthur R",6,20,0,0,4,4,0,0,0,0,0,0,0,0,3.73,1.437932544,0.764705882
31375,CEE,467,Masonry Structures,UG3,LCD,120155,"Abrams, Daniel P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30819,CEE,469,Wood Structures,UG3,LCD,120155,"Gurfinkel, German",8,10,8,2,2,0,0,0,0,0,2,2,0,0,3.52,2.192506719,0.529411765
38511,CEE,597,Independent Study,LLO,ONL,120155,"Liu, Liang Y",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37926,CHBE,471,Biochemical Engineering,A,LEC,120155,"Kraft, Mary L",0,14,2,0,6,0,0,2,0,0,0,0,0,0,3.56,1.540973718,0.583333333
30822,CHEM,102,General Chemistry I,AL1,LEC,120155,"Hummel, Thomas J",4,8,4,12,6,14,8,8,4,4,0,0,0,0,2.84,2.115069739,0.166666667
38250,CHEM,102,General Chemistry I,O,ONL,120155,"Marville, Kelly",2,8,0,6,2,6,6,8,4,8,4,4,2,6,2.27,2.491686176,0.166666667
30828,CHEM,103,General Chemistry Lab I,11,LAB,120155,"O Connor, Samantha N",22,32,12,0,4,0,4,0,0,0,0,0,0,0,3.8,1.663730747,0.72972973
30825,CHEM,104,General Chemistry II,AL1,LEC,120155,"Andino Martinez, Jose G",6,10,6,10,22,4,6,8,6,0,0,0,0,4,3.03,2.140358225,0.205128205
38251,CHEM,104,General Chemistry II,O,ONL,120155,"Ray, Christian R",6,12,16,6,22,8,32,18,6,6,8,0,0,2,2.68,3.09374736,0.128571429
30829,CHEM,105,General Chemistry Lab II,21,LAB,120155,"Adiputra, Andrew",28,16,12,6,0,4,0,0,0,0,0,0,0,0,3.8,1.282185634,0.666666667
33499,CHEM,232,Elementary Organic Chemistry I,A,ONL,120155,"Llewellyn, Nicholas",42,18,16,12,22,10,16,30,10,12,16,10,8,4,2.63,4.945859185,0.27027027
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120155,"Miller, Shawn",6,28,12,12,14,2,2,0,2,0,0,0,0,0,3.53,1.7148688,0.435897436
30838,CHEM,332,Elementary Organic Chem II,A,LCD,120155,"Koerner, Michael",4,0,10,6,12,12,6,8,8,0,4,0,0,2,2.69,2.222086107,0.057142857
30840,CHEM,442,Physical Chemistry I,1,LEC,120155,"Nicely, Amy L",0,6,8,8,4,2,0,2,2,2,0,2,0,0,3.02,1.901531546,0.166666667
36278,CHLH,100,Contemporary Health,ON2,ONL,120155,"Trask, Jeffrey T",2,20,24,20,10,2,4,0,2,0,0,0,0,0,3.46,1.701411179,0.261904762
38368,CHLH,101,Introduction to Public Health,ON,ONL,120155,"Kaplan, Justine",6,26,12,16,16,0,6,4,0,0,2,0,0,0,3.38,2.288208907,0.363636364
36274,CHLH,206,Human Sexuality,ON2,ONL,120155,"Rinaldi-Miles, Anna I",2,32,22,14,30,6,4,24,4,2,4,0,12,0,2.82,4.1251101,0.217948718
37355,CHLH,587,MPH Practicum,A,LEC,120155,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37356,CHLH,587,MPH Practicum,B,LEC,120155,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37028,CHLH,589,Public Health Capstone Expnce,B,LEC,120155,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36379,CI,410,Middle School Instruction,A,ONL,120155,"Dean, Sheila R",0,24,4,2,2,0,0,0,0,2,0,0,2,0,3.5,2.611512971,0.666666667
37901,CI,446,Culture in the Classroom,A,ONL,120155,"Bauer, Eurydice",18,10,6,4,2,0,0,0,0,0,0,0,0,2,3.83,0.826075057,0.7
34345,CI,499,Issues and Development in Educ,AIW,LCD,120155,"Willis, Arlette I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38318,CI,517,Bilingual and ESL Assessment,A,ONL,120155,"Wiemelt, Joseph T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30753,CI,577,Clinical Practicum in Reading,A,LCD,120155,"Geoghegan, Cristin M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37431,CLCV,102,Medical Terms-GRK & LAT Roots,O,ONL,120155,"Minion, Sean D",2,4,6,8,8,4,2,4,0,0,0,2,6,0,2.64,2.712740312,0.130434783
30861,CLCV,115,Mythology of Greece and Rome,D,LCD,120155,"Wells, Jessica R",22,18,8,4,0,4,0,2,2,0,0,0,0,0,3.68,1.772971678,0.666666667
34794,CMN,101,Public Speaking,1,LCD,120155,"Bruner, Katie",0,10,12,0,6,0,0,0,0,0,0,2,0,0,3.45,2.242487458,0.333333333
34795,CMN,101,Public Speaking,2,LCD,120155,"Lavoie, Mark W",0,20,6,4,4,0,0,0,0,0,0,0,0,0,3.75,1.039831717,0.588235294
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120155,"Tang, Min",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38326,CMN,210,Public Comm in Everyday Life,OL1,ONL,120155,"McKean, Paul R",0,6,6,4,10,4,2,0,0,2,2,2,4,0,2.64,2.559281149,0.142857143
34800,CMN,211,Business Communication,1,LCD,120155,"Stengrim, Laura A",0,14,8,0,2,4,2,0,0,0,0,0,0,0,3.56,1.387659901,0.466666667
37871,CMN,211,Business Communication,2,LCD,120155,"Moga, Jillian L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34802,CMN,212,Intro to Organizational Comm,1,ONL,120155,"Proulx, Jeffrey",6,2,10,8,0,2,2,4,0,2,0,0,4,2,2.9,2.585429257,0.2
34803,CMN,220,Communicating Public Policy,1,LCD,120155,"Klean Zwilling, Jillian M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120155,"Pitchford, Matthew C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36318,CMN,260,Intro to Health Communication,OL1,ONL,120155,"Reynolds-Tylus, Tobias J",4,6,4,4,4,2,2,0,4,2,2,0,2,0,2.82,2.149215502,0.277777778
34806,CMN,260,Intro to Health Communication,OL2,ONL,120155,"LaVoie, Nicole",0,2,8,8,6,0,0,4,0,0,0,4,2,2,2.73,2.599741745,0.058823529
36320,CMN,260,Intro to Health Communication,OL3,ONL,120155,"Bryan, Ann L",2,8,0,6,6,0,0,4,0,0,0,0,0,0,3.31,1.562216374,0.384615385
37558,CMN,260,Intro to Health Communication,OL4,ONL,120155,"Tokarz, David M",0,4,4,0,2,4,0,4,2,0,0,0,4,0,2.45,2.468660713,0.166666667
37340,CMN,336,Family Communication,1,ONL,120155,"Abendschein, Bryan",0,26,4,2,6,0,0,2,0,0,2,0,2,0,3.39,2.652772135,0.590909091
37341,CMN,336,Family Communication,2,ONL,120155,"Sharabi, Liesel",0,18,6,0,8,4,0,2,0,0,0,0,0,0,3.49,1.66155349,0.473684211
37910,CMN,336,Family Communication,3,ONL,120155,"Wang, Ningxin",0,12,8,8,0,2,4,2,0,0,2,0,8,0,2.71,3.479881463,0.260869565
37433,CMN,340,Visual Politics,1,ONL,120155,"Irwin, Katie L",16,22,2,0,4,0,0,2,0,0,0,0,0,0,3.81,1.45413892,0.826086957
34810,CMN,396,Media and Youth Culture,1,LCD,120155,"Hebert, Mary Grace B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35518,CMN,396,Digital Games & Its Industry,2,LCD,120155,"Boone, George W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37002,CMN,506,Health Informatics,TL,ONL,120155,"Lammers, John C",18,4,0,2,0,0,0,0,0,0,0,0,0,0,3.94,0.547235476,0.916666667
34812,CMN,529,Concepts in Comm Study,1,LCD,120155,"O'Gorman, Thomas E",0,22,0,0,0,0,0,0,0,0,0,0,2,0,3.67,3.829725839,0.916666667
37003,CMN,575,Capstone Individual Study,ONL,ONL,120155,"Lammers, John C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37462,CMN,595,Conflict Mgmt in Health Comm,LK1,ONL,120155,"Knobloch, Leanne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36314,CPSC,336,Tomorrow's Environment,B,ONL,120155,"Rayburn, A L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36434,CPSC,382,Organic Chem of Biol Processes,DPB,ONL,120155,"Briskin, Donald P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30864,CPSC,454,Plant Breeding Methods,A,LBD,120155,"Diers, Brian W",0,24,0,0,2,0,0,0,0,0,0,0,0,0,3.92,0.960832972,0.923076923
36984,CPSC,499,Org Chem for Plant Sciences,XM2,ONL,120155,"Briskin, Donald P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
