CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120111,"Silhan, Peter A",8,18,8,7,5,13,7,8,6,5,6,2,2,0,2.77,2.977163079,27%
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120111,"Finnegan, Thomas",2,23,0,2,0,0,0,0,0,0,0,0,0,0,3.95,0.55,93%
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120111,"Lahr, Tom M",2,6,11,6,2,1,1,1,0,0,1,0,0,0,3.43,1.230713434,26%
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120111,"Davidson, Laura M",10,7,8,4,2,3,0,0,0,0,0,0,0,0,3.67,1.010494928,50%
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120111,"Peckler, Rachel L",4,8,10,6,2,4,2,1,1,0,1,0,0,0,3.35,1.432393102,31%
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120111,"Peckler, Rachel L",7,13,13,5,4,1,0,0,1,0,0,0,1,0,3.57,1.680048362,44%
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120111,"Davidson, Laura M",4,6,13,5,3,4,3,0,2,0,1,0,0,0,3.3,1.567021236,24%
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120111,"Lowry, Carolyn M",6,15,6,9,2,1,1,0,0,0,0,0,0,0,3.67,1.016998385,53%
45631,ACCY,201,Accounting and Accountancy I,AD7,DIS,120111,"Lowry, Carolyn M",0,7,10,8,4,7,5,1,0,0,3,0,0,0,3.08,1.88348082,16%
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120111,"Bradley, Kellie R",0,12,0,8,7,1,2,1,0,0,1,0,0,0,3.31,1.504811331,38%
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120111,"Bobbitt, Lindsay L",2,6,1,6,7,1,2,0,0,0,1,0,0,0,3.27,1.24113859,31%
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120111,"Bobbitt, Lindsay L",2,6,0,4,9,2,0,1,0,0,0,0,0,1,3.32,1.090382196,33%
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120111,"Fertl, Christina A",0,5,0,5,6,2,0,2,0,0,2,0,0,1,3,1.614001239,23%
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120111,"Crinion, Maureen P",0,13,0,7,11,0,2,2,0,0,0,0,0,0,3.34,1.593737745,37%
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120111,"Crinion, Maureen P",2,14,3,4,8,3,4,3,0,0,1,0,0,0,3.25,1.646039017,38%
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120111,"Bradley, Kellie R",2,9,2,7,13,4,1,1,1,0,0,0,0,0,3.26,1.224654146,28%
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120111,"Fertl, Christina A",1,12,1,4,6,2,3,3,1,0,0,0,0,0,3.24,1.425903223,39%
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120111,"Michael, David W",2,15,2,8,11,0,2,1,1,0,0,0,0,0,3.41,1.387813028,40%
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120111,"Sothikhoun, Alain R",1,9,1,8,13,0,1,3,0,0,0,0,0,0,3.27,1.322789261,28%
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120111,"Patzik, Benjamin M",0,21,1,8,6,0,2,1,1,0,0,0,0,0,3.52,1.487087278,53%
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120111,"Michael, David W",0,13,1,9,13,3,1,2,0,0,1,0,0,0,3.26,1.514546137,30%
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120111,"Hamilton, Lori C",0,11,1,12,10,2,3,1,0,0,1,0,0,1,3.24,1.456605643,27%
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120111,"Hamilton, Lori C",1,10,0,9,13,1,2,2,1,0,0,0,0,0,3.23,1.352363672,28%
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120111,"Patzik, Benjamin M",0,13,3,10,8,1,0,0,0,0,0,0,0,0,3.51,1.132033568,37%
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120111,"Sothikhoun, Alain R",2,5,2,10,12,2,1,4,1,0,0,0,0,0,3.13,1.275891845,18%
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120111,"Gong, Jianxin",1,8,10,10,1,4,0,0,0,1,0,0,0,0,3.46,1.233114524,26%
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120111,"Zhou, Hailan",0,0,8,7,5,6,0,1,2,0,0,0,0,0,3.07,1.244327127,0%
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120111,"Zhou, Hailan",1,1,14,9,7,1,0,0,1,0,0,0,0,0,3.37,0.967958086,6%
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120111,"Zhou, Hailan",1,4,6,10,8,4,0,2,0,0,0,0,0,0,3.26,1.126689208,14%
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120111,"Gong, Jianxin",2,7,9,7,3,5,0,1,0,0,0,0,0,0,3.43,1.131534988,26%
30209,ACCY,302,Decision Making for Atg,AE1,LCD,120111,"Autrey, Romana L",0,0,6,4,7,3,0,2,3,0,0,0,0,0,2.93,1.32705815,0%
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120111,"Autrey, Romana L",2,6,6,3,4,2,0,2,1,0,0,0,0,0,3.35,1.215781642,31%
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120111,"Autrey, Romana L",1,5,9,4,5,0,3,1,0,0,0,0,0,0,3.37,1.157410904,21%
30216,ACCY,302,Decision Making for Atg,AE4,LCD,120111,"Sandretto, Michael J",1,10,6,6,2,2,0,0,0,0,0,0,0,0,3.61,0.884938793,41%
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120111,"Farrell, Anne M",0,10,1,8,6,1,0,0,0,0,0,0,1,0,3.37,1.670543824,37%
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120111,"Farrell, Anne M",0,7,5,9,1,3,2,0,0,1,0,0,0,0,3.33,1.274878145,25%
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120111,"Li, Yue",0,11,6,16,3,3,0,0,1,0,0,0,0,0,3.45,1.252996409,28%
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120111,"Li, Yue",3,1,5,22,5,3,0,1,0,0,0,0,0,0,3.32,0.924893816,10%
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120111,"Li, Yue",3,6,8,6,10,5,0,2,1,0,0,0,0,1,3.28,1.33783407,22%
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120111,"Li, Wei",2,5,8,14,8,3,1,0,0,1,1,0,0,0,3.27,1.364416847,16%
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120111,"Li, Wei",2,5,8,16,5,3,2,1,0,0,0,0,0,0,3.34,1.111148055,17%
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120111,"Li, Wei",1,6,9,13,3,5,1,1,0,0,0,0,0,0,3.36,1.089403507,18%
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120111,"Bol, Jasmijn C",8,1,3,7,7,7,1,2,0,0,0,0,0,0,3.23,1.237962035,25%
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120111,"Feller, Anita L",12,17,5,1,0,0,0,0,0,0,0,0,0,0,3.93,0.448190808,83%
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120111,"Bol, Jasmijn C",4,3,4,9,11,1,0,3,0,0,0,0,0,0,3.27,1.22144528,20%
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120111,"Bol, Jasmijn C",3,2,4,7,11,3,3,1,0,0,0,0,0,0,3.18,1.078633395,15%
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120111,"Smith, Steven",0,6,6,6,10,4,2,0,0,0,0,0,0,0,3.27,1.170655087,18%
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120111,"Smith, Steven",1,2,3,6,7,4,1,0,1,0,0,0,1,0,3.03,1.355294146,12%
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120111,"Smith, Steven",2,1,9,5,8,5,4,2,1,0,0,0,0,0,3.08,1.233099077,8%
30334,ACCY,312,Principles of Taxation,A,LCD,120111,"Varadharajan, Anupama",0,5,4,7,12,4,1,0,0,0,0,0,0,0,3.24,1.040897049,15%
30335,ACCY,312,Principles of Taxation,B,LCD,120111,"Lisowsky, Petro",0,12,5,6,7,3,0,0,0,0,0,0,0,0,3.5,1.192476415,36%
30336,ACCY,312,Principles of Taxation,C,LCD,120111,"Lisowsky, Petro",0,1,4,4,12,6,3,1,0,0,0,0,0,0,3,0.950939385,3%
39460,ACCY,312,Principles of Taxation,D,LCD,120111,"Lisowsky, Petro",0,5,2,8,8,3,0,2,2,0,0,0,0,1,3.11,1.308597941,17%
48959,ACCY,312,Principles of Taxation,E,LCD,120111,"Holder, Daniel E",1,10,2,3,15,0,1,2,0,0,0,0,0,0,3.31,1.278134802,32%
30412,ACCY,398,Practical Problems in Atg,A,LCD,120111,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120111,"Pike, Joel E",1,13,2,4,14,4,1,0,0,0,1,0,0,0,3.32,1.421179088,35%
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120111,"Pike, Joel E",2,10,2,5,15,2,1,0,0,0,0,0,0,0,3.37,1.140256863,32%
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120111,"Pike, Joel E",0,3,0,8,19,1,0,1,3,0,0,0,0,0,3.01,1.283192633,9%
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120111,"Mathrumandiram, Padmakuma",8,13,9,9,3,1,1,0,0,0,0,0,0,0,3.66,1.047882218,48%
30360,ACCY,432,Intro to Mgt Info Systems,U3,LCD,120111,"Silhan, Peter A",1,9,7,2,3,0,0,0,0,0,0,0,0,0,3.71,0.733512099,45%
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120111,"Wright, William F",5,10,6,4,1,0,0,0,0,0,0,0,0,0,3.78,0.67740682,58%
49296,ACCY,503,Managerial Accounting,PM,LCD,120111,"Wright, William F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30419,ACCY,504,Auditing,A,LCD,120111,"Turner, Cynthia W",2,15,8,11,1,0,0,0,0,0,0,0,0,0,3.7,0.869482605,46%
30426,ACCY,504,Auditing,B,LCD,120111,"Turner, Cynthia W",5,9,12,16,4,0,0,0,0,0,0,0,0,0,3.59,1.023386535,30%
44865,ACCY,510,Financial Reporting Standards,B,LCD,120111,"Doogar, Rajib K",0,1,5,11,10,1,0,0,0,0,0,0,0,0,3.27,0.710098585,4%
46889,ACCY,510,Financial Reporting Standards,C,LCD,120111,"Polinski, Paul W",0,6,3,10,5,0,0,0,0,0,0,0,0,0,3.47,0.899666605,25%
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120111,"Narayanamoorthy, Ganapath",1,7,9,6,2,0,0,0,0,0,0,0,0,0,3.64,0.718609769,32%
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120111,"Narayanamoorthy, Ganapath",2,8,16,8,2,0,0,0,0,0,0,0,0,0,3.65,0.78612976,28%
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120111,"Narayanamoorthy, Ganapath",2,4,14,12,4,0,0,0,0,0,0,0,0,0,3.54,0.834937123,17%
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120111,"Sougiannis, Theodore",2,6,10,9,5,0,0,0,0,0,0,0,0,0,3.55,0.885437745,25%
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120111,"Abdel-Khalik, Ahmed R",1,7,9,8,7,1,0,0,0,0,0,0,0,0,3.5,0.919238816,24%
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120111,"Sougiannis, Theodore",1,6,13,11,3,0,0,0,0,0,0,0,0,0,3.57,0.811245955,21%
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120111,"Chandler, John S",6,10,12,6,0,0,0,0,0,0,0,0,0,0,3.77,0.746759667,47%
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120111,"Hobson, Jessen L",0,10,7,5,7,0,0,0,0,0,0,0,0,0,3.56,1.073126274,34%
48423,ACCY,515,Auditing & Assurance Standards,C,LCD,120111,"Mathrumandiram, Padmakuma",10,7,3,1,2,0,0,0,0,0,0,0,0,0,3.84,0.662842364,74%
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120111,"Hobson, Jessen L",0,9,9,2,5,0,2,0,0,0,0,0,0,0,3.53,1.164843337,33%
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120111,"Hobson, Jessen L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30431,ACCY,517,Financial Statement Analysis,B,LCD,120111,"Zhang, Li",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52618,ACCY,517,Financial Statement Analysis,C,LCD,120111,"Ibrahim, Adel Nematallah",1,9,6,9,4,1,0,0,0,0,0,0,0,0,3.56,0.880908622,33%
30442,ACCY,553,Selected Topics in Fed Tax,A,LCD,120111,"Sternburg, Thomas",0,4,5,5,8,0,0,0,0,0,0,0,0,0,3.41,0.896967112,18%
52619,ACCY,553,Selected Topics in Fed Tax,B,LCD,120111,"Sternburg, Thomas",0,6,4,5,12,0,0,0,0,0,0,0,0,0,3.38,1.058395011,22%
43855,ACCY,553,Advanced Topics in Acctg,CH1,LCD,120111,"Lawler, Michael R",5,10,8,6,1,0,0,0,0,0,0,0,0,0,3.74,0.73972968,50%
43856,ACCY,553,Multi-jurisdictional Taxation,CH2,LCD,120111,"Engle, Howard S",3,5,9,6,6,1,0,0,0,0,0,0,0,0,3.52,0.886942313,27%
30447,ACCY,593,Special Research Problems,B,LCD,120111,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Special Research Problems,FR,LCD,120111,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46361,ACCY,593,Special Research Problems,FR2,LCD,120111,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52620,ACCY,593,Special Research Problems,FR3,LCD,120111,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30460,ACCY,593,Special Research Problems,S,CNF,120111,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120111,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120111,"Goldsmith, Peter D",0,3,5,2,5,3,2,1,2,0,0,1,2,0,2.72,1.805890362,12%
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120111,"Goldsmith, Peter D",0,3,2,5,5,2,3,1,3,1,0,0,0,0,2.87,1.272726732,12%
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120111,"Goldsmith, Peter D",2,4,4,3,6,1,3,0,0,1,0,0,0,0,3.24,1.192392553,25%
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120111,"Goldsmith, Peter D",2,0,5,1,5,3,3,4,0,0,1,0,0,0,2.86,1.315978723,8%
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120111,"Goldsmith, Peter D",0,4,3,8,4,2,0,1,0,1,0,0,0,0,3.23,1.139216523,17%
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120111,"Goldsmith, Peter D",1,4,3,3,5,5,0,2,1,0,0,0,1,0,3,1.486233121,20%
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120111,"Goldsmith, Peter D",1,6,2,1,5,2,3,3,1,0,2,0,0,0,2.91,1.490187908,27%
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120111,"Goldsmith, Peter D",1,2,4,4,1,7,0,4,1,0,0,0,1,0,2.85,1.497497913,12%
30503,ACE,161,Microcomputer Applications,A,LBD,120111,"Rogalla, Valerie",0,9,0,0,4,0,0,7,0,0,2,0,0,0,2.91,2.440194664,41%
30486,ACE,161,Microcomputer Applications,C1,LBD,120111,"Lo, Alexander C",0,21,0,0,2,0,0,1,0,0,1,0,0,0,3.72,1.805547009,84%
30504,ACE,161,Microcomputer Applications,C2,LBD,120111,"Rogalla, Valerie",0,9,0,0,10,0,0,4,0,0,2,0,0,0,3.04,2.289104628,36%
30505,ACE,161,Microcomputer Applications,E,LBD,120111,"Lo, Alexander C",0,24,0,0,1,0,0,0,0,0,0,0,0,0,3.96,0.692820323,96%
30487,ACE,161,Microcomputer Applications,F,LBD,120111,"Lo, Alexander C",0,24,0,0,0,0,0,1,0,0,0,0,0,0,3.92,1.385640646,96%
30507,ACE,161,Microcomputer Applications,G,LBD,120111,"Lo, Alexander C",0,23,0,0,1,0,0,1,0,0,0,0,0,0,3.88,1.24365054,92%
30489,ACE,161,Microcomputer Applications,L1,LBD,120111,"Lo, Alexander C",0,22,0,0,1,0,0,0,0,0,1,0,0,0,3.83,1.763859405,92%
30509,ACE,161,Microcomputer Applications,L2,ONL,120111,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30491,ACE,161,Microcomputer Applications,N1,LBD,120111,"Lo, Alexander C",0,23,0,0,2,0,0,0,0,0,0,0,0,0,3.92,0.959166305,92%
30513,ACE,161,Microcomputer Applications,N2,ONL,120111,"Rogalla, Valerie",0,9,0,0,5,0,0,6,0,0,2,0,1,0,2.83,2.502187043,39%
30493,ACE,161,Microcomputer Applications,R,LBD,120111,"Rogalla, Valerie",0,7,0,0,9,0,0,5,0,0,0,0,1,0,2.95,2.28883158,32%
30494,ACE,161,Microcomputer Applications,T,LBD,120111,"Rogalla, Valerie",0,10,0,0,7,0,0,1,0,0,0,0,3,0,3,3.082207001,48%
44953,ACE,199,Agribus Leadership and Policy,SC,CNF,120111,"Warfield, Ronald R",0,14,5,2,0,0,0,0,0,0,0,0,0,0,3.86,0.585832741,67%
30528,ACE,210,Environmental Economics,AL1,LEC,120111,"Ando, Amy W",6,38,15,23,38,8,8,7,3,2,2,0,1,0,3.21,2.678418377,29%
30574,ACE,231,Food and Agribusiness Mgt,M,LCD,120111,"Micheels, Eric T",2,47,16,16,9,2,0,0,0,0,0,0,1,0,3.66,1.961151265,53%
55458,ACE,231,Food and Agribusiness Mgt,T,LCD,120111,"Micheels, Eric T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30577,ACE,232,Management of Farm Enterprises,S,LCD,120111,"Stoddard, Paul B",0,14,0,0,38,0,0,25,0,0,8,0,1,0,2.65,3.729209031,16%
49899,ACE,240,Personal Financial Planning,L1,LCD,120111,"Braden, John B",0,8,2,2,19,1,3,9,1,0,0,0,0,0,2.94,1.629723903,18%
55444,ACE,240,Personal Financial Planning,L2,LCD,120111,"Braden, John B",2,9,2,7,26,3,6,25,2,1,9,3,2,1,2.48,2.636384471,11%
39440,ACE,251,The World Food Economy,AL1,LEC,120111,"Winter-Nelson, Alex E",1,23,26,18,22,15,7,7,5,1,0,0,1,0,3.15,2.473771504,19%
44225,ACE,254,Economic Systems in Africa,AL1,LEC,120111,"Allen-Smith, Joyce E",4,13,4,8,3,2,3,3,0,1,2,0,2,0,3.11,2.18899105,38%
30581,ACE,270,Consumer Economics,E,LEC,120111,"Gundersen, Craig",0,8,5,0,5,3,0,3,0,0,0,0,6,0,2.65,3.268919291,27%
