CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120161,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120161,"Bhalerao, Kaustubh",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29875,ABE,456,Land & Water Resources Engrg,G4,LEC,120161,"Bhattarai, Rabin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120161,"Bhattarai, Rabin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120161,"Zahos, Stephen C",1,21,13,7,1,0,0,0,0,0,0,0,0,0,3.77,0.820572971,0.511627907
63197,ABE,474,Indoor Environmental Control,AG,LEC,120161,"Green, Angela R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63196,ABE,598,Environ. Containment Transport,MLC,LCD,120161,"Chu, Ma Librada C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45418,ACCY,200,Fundamentals of Accounting,OL,ONL,120161,"Silhan, Peter A",2,29,14,16,18,11,10,7,3,2,3,0,0,0,3.13,2.577586962,0.269565217
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120161,"Li, Wei",9,10,7,6,0,0,0,0,0,0,0,0,0,0,3.8,0.763216876,0.59375
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120161,"Schwarzhaupt, Michael C",3,7,6,5,5,5,2,2,0,0,0,0,4,1,2.97,2.421732621,0.256410256
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120161,"Schwarzhaupt, Michael C",5,14,6,4,3,5,2,2,0,0,0,0,6,0,3.03,2.975498091,0.404255319
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120161,"Nagle, Amy E",3,8,4,4,3,6,2,3,4,0,0,0,9,2,2.49,3.060990036,0.239130435
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120161,"Nagle, Amy E",4,17,9,4,5,5,1,1,1,0,0,0,0,2,3.5,1.380418616,0.446808511
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120161,"Ditman, Stephen M",4,12,8,5,1,2,3,0,1,0,0,0,9,0,2.82,3.388280455,0.355555556
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120161,"Ditman, Stephen M",3,15,5,6,7,3,0,1,1,0,0,0,3,2,3.25,2.313006701,0.409090909
45631,ACCY,201,Accounting and Accountancy I,AD7,DIS,120161,"Virgilio, Vincent M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120161,"Rallo, Tyler M",2,7,1,6,5,3,4,1,0,0,0,0,0,1,3.24,1.207600927,0.310344828
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120161,"Stieren, Brandon K",3,8,1,6,3,1,0,1,1,0,1,0,2,0,3.11,1.910463295,0.407407407
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120161,"Stieren, Brandon K",1,9,1,6,6,1,0,0,2,0,0,0,1,1,3.25,1.654066958,0.37037037
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120161,"Shannon, Ryan P",2,8,0,7,3,1,0,1,0,0,1,0,1,1,3.25,1.707337108,0.416666667
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120161,"Wojnarowski, Michelle L",5,5,2,4,2,5,2,1,1,0,1,0,1,0,3.08,1.602883765,0.344827586
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120161,"Wojnarowski, Michelle L",3,3,1,7,4,5,2,2,1,0,0,0,0,0,3.1,1.154700538,0.214285714
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120161,"Rallo, Tyler M",2,11,2,6,5,1,1,0,0,0,0,0,0,0,3.55,0.989227693,0.464285714
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120161,"Shannon, Ryan P",2,6,1,12,4,1,3,0,0,0,0,0,1,0,3.24,1.522580047,0.266666667
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120161,"Grembowski, Tessa V",1,8,2,5,5,4,0,2,1,0,0,0,1,0,3.15,1.592081098,0.310344828
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120161,"Grembowski, Tessa V",1,7,2,8,4,3,1,0,0,0,0,0,2,0,3.15,1.865140745,0.285714286
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120161,"Harris, Matthew C",0,2,2,11,7,4,2,0,0,0,2,0,0,0,3.01,1.378974774,0.066666667
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120161,"Shanahan, Michael J",0,9,0,10,3,3,0,1,2,0,0,0,1,0,3.16,1.806828318,0.310344828
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120161,"Cantieri, Kristen E",2,5,0,7,7,3,2,1,1,0,0,0,0,0,3.17,1.164538535,0.25
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120161,"Cantieri, Kristen E",5,3,2,7,4,1,4,0,2,0,0,0,1,0,3.1,1.625149566,0.275862069
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120161,"Harris, Matthew C",2,3,2,6,8,1,2,0,1,0,1,0,1,0,3.01,1.492605105,0.185185185
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120161,"Shanahan, Michael J",0,4,0,8,10,3,2,0,0,0,1,0,1,0,2.98,1.645148712,0.137931034
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120161,"Davis, Gregory L",3,6,0,2,4,3,1,1,1,0,0,0,0,0,3.27,1.177014231,0.428571429
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120161,"Davis, Gregory L",4,11,0,6,3,3,1,1,0,0,0,1,0,0,3.4,1.494573518,0.5
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120161,"Davis, Gregory L",4,7,0,3,5,8,2,1,0,0,0,0,0,0,3.23,1.325087598,0.366666667
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120161,"Winn, Amanda M",4,7,0,4,5,5,0,2,1,0,0,0,1,0,3.15,1.725996089,0.379310345
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120161,"Winn, Amanda M",5,9,0,2,8,3,2,1,0,0,0,0,0,0,3.38,1.318765657,0.466666667
30203,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120161,"Finnegan, Thomas",1,3,3,11,4,3,0,0,0,0,0,0,0,1,3.35,0.800260374,0.16
60043,ACCY,302,Decision Making for Atg,AE1,LCD,120161,"Fanning, Kirsten B",0,6,4,10,3,1,1,0,0,0,0,0,0,1,3.44,0.892188321,0.24
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120161,"Fanning, Kirsten B",0,4,5,9,2,4,1,0,0,0,0,0,0,0,3.33,0.944678076,0.16
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120161,"Finnegan, Thomas",0,7,5,7,4,4,0,1,1,0,1,0,0,0,3.23,1.389739184,0.233333333
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120161,"Finnegan, Thomas",0,3,8,12,2,1,1,0,0,0,0,0,0,0,3.42,0.809814794,0.111111111
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120161,"Fanning, Kirsten B",0,4,5,4,3,7,2,3,0,0,0,0,0,0,3.07,1.267686306,0.142857143
30255,ACCY,302,Decision Making for Atg,AE7,LCD,120161,"Chatterton, Angel",0,6,3,3,9,0,1,0,0,0,1,0,0,0,3.28,1.323203184,0.260869565
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120161,"Li, Yue",3,4,10,4,1,0,5,1,0,0,1,0,0,0,3.3,1.462019152,0.24137931
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120161,"Zhu, Wei",4,3,5,4,7,2,2,0,0,0,0,1,1,0,3.15,1.653027525,0.24137931
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120161,"Li, Yue",2,6,6,3,5,0,4,0,0,0,0,0,0,1,3.4,1.230853363,0.307692308
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120161,"Zhu, Wei",3,3,3,2,3,1,3,0,0,2,0,1,0,0,3.03,1.500477702,0.285714286
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120161,"Schwartz, Rachel",5,10,6,3,2,3,0,0,2,0,0,0,1,0,3.42,1.77062136,0.46875
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120161,"Schwartz, Rachel",4,11,4,4,1,1,1,2,2,0,0,0,0,0,3.44,1.386281998,0.5
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120161,"Schwartz, Rachel",2,7,4,5,2,4,5,0,0,1,0,0,1,0,3.13,1.687203472,0.290322581
48418,ACCY,303,Atg Institutions and Reg,AE8,LCD,120161,"Li, Wei",1,6,6,8,2,3,2,2,0,0,0,0,0,0,3.31,1.174042163,0.233333333
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120161,"Williamson, Michael",1,12,4,8,6,0,0,5,0,0,1,0,0,0,3.31,1.744038827,0.351351351
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120161,"Wu, Martin G",2,10,7,6,4,5,1,0,2,0,0,0,0,0,3.37,1.372465847,0.324324324
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120161,"Fan, Qintao",4,4,16,2,2,3,1,0,0,0,0,0,2,0,3.34,1.949820505,0.235294118
30296,ACCY,304,Accounting Control Systems,AE5,LCD,120161,"Vance, Thomas W",4,6,11,10,2,1,0,3,0,0,1,0,0,0,3.4,1.463728117,0.263157895
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120161,"Vance, Thomas W",0,11,13,6,4,1,1,1,0,0,0,0,0,0,3.53,1.120541961,0.297297297
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120161,"Vance, Thomas W",0,6,7,7,5,0,1,7,0,0,2,0,0,0,3.04,1.908701877,0.171428571
30334,ACCY,312,Principles of Taxation,A,LCD,120161,"Henderson, Belinda C",0,7,0,0,22,0,0,1,0,0,0,0,0,0,3.2,1.505545305,0.233333333
30335,ACCY,312,Principles of Taxation,B,LCD,120161,"Henderson, Belinda C",0,14,0,0,14,0,0,1,0,0,0,0,1,2,3.33,2.273048614,0.466666667
30336,ACCY,312,Principles of Taxation,C,LCD,120161,"Chorvat, Elizabeth A",2,7,7,3,9,0,1,0,0,0,0,0,0,0,3.48,1.027586168,0.310344828
39460,ACCY,312,Principles of Taxation,D,LCD,120161,"Henderson, Belinda C",0,14,0,0,13,0,0,3,0,0,3,0,0,0,3.15,2.657183659,0.424242424
48959,ACCY,312,Principles of Taxation,E,LCD,120161,"Bodtke, James E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56978,ACCY,312,Principles of Taxation,F,LCD,120161,"Chorvat, Elizabeth A",2,7,9,7,4,2,1,0,0,0,0,0,0,0,3.5,0.971743646,0.28125
63525,ACCY,312,Principles of Taxation,G,LCD,120161,"Bodtke, James E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30412,ACCY,398,Practical Problems in Atg,A,ONL,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63823,ACCY,398,Practical Problems in Atg,B,ONL,120161,"Nekrasz, Frank",139,1,0,0,1,0,0,0,0,0,0,0,0,0,3.99,0.575644566,0.992907801
63824,ACCY,398,Practical Problems in Atg,C,ONL,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63825,ACCY,398,Practical Problems in Atg,D,ONL,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120161,"Hillison, Sean M",0,6,7,8,8,0,0,1,1,0,1,0,0,0,3.28,1.429725248,0.1875
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120161,"Peecher, Mark E",1,14,2,2,16,1,0,1,1,0,0,0,0,0,3.38,1.298229564,0.394736842
60044,ACCY,410,Advanced Financial Reporting,A3,LCD,120161,"Kustanovich, Michael",2,8,6,3,3,4,5,0,0,0,1,0,0,0,3.26,1.492280135,0.3125
61733,ACCY,410,Advanced Financial Reporting,C3,LCD,120161,"Kustanovich, Michael",2,13,7,2,3,2,0,0,0,0,3,0,0,1,3.43,1.880455872,0.46875
61734,ACCY,410,Advanced Financial Reporting,D3,LCD,120161,"Kustanovich, Michael",2,4,8,3,5,4,2,0,0,0,1,0,0,1,3.27,1.29315989,0.206896552
61745,ACCY,410,Advanced Financial Reporting,E3,LCD,120161,"Urcan, Oktay",3,4,3,2,2,5,2,0,0,0,0,0,1,0,3.17,1.5175556,0.318181818
61758,ACCY,410,Advanced Financial Reporting,F3,LCD,120161,"Urcan, Oktay",8,6,3,6,4,3,0,0,0,0,0,0,0,1,3.57,1.052536619,0.466666667
61759,ACCY,410,Advanced Financial Reporting,G3,LCD,120161,"Urcan, Oktay",3,6,3,5,7,8,1,1,0,0,0,0,0,0,3.25,1.172870411,0.264705882
63501,ACCY,415,Auditing Stds and Practice,AE1,LCD,120161,"Pesch, Heather L",1,14,5,1,9,0,0,1,3,0,1,0,0,0,3.33,1.716373357,0.428571429
63502,ACCY,415,Auditing Stds and Practice,AE2,LCD,120161,"Pesch, Heather L",1,12,4,4,5,3,0,1,1,0,1,0,0,0,3.37,1.411413791,0.40625
63503,ACCY,415,Auditing Stds and Practice,AE3,LCD,120161,"Pesch, Heather L",1,7,6,1,8,6,0,0,0,0,2,0,0,1,3.21,1.609041418,0.258064516
61739,ACCY,451,Advanced Income Tax Problems,B3,LCD,120161,"Bodtke, James E",1,14,0,2,12,0,2,4,0,0,0,0,0,0,3.29,1.692508001,0.428571429
61741,ACCY,451,Advanced Income Tax Problems,C3,LCD,120161,"Cox, Sharon P",2,8,4,11,4,1,1,0,0,0,1,0,0,0,3.44,1.234767185,0.3125
61743,ACCY,451,Advanced Income Tax Problems,D3,LCD,120161,"Cox, Sharon P",2,5,3,10,4,6,5,1,0,0,0,0,0,0,3.17,1.246414859,0.194444444
49296,ACCY,503,Managerial Accounting,PMB,LCD,120161,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44465,ACCY,510,Financial Reporting Standards,A,LCD,120161,"Steward, Cynthia G",1,20,0,13,3,1,3,1,0,0,0,0,0,0,3.52,1.400346896,0.5
44865,ACCY,510,Financial Reporting Standards,B,LCD,120161,"Steward, Cynthia G",3,28,0,5,6,0,0,0,0,0,0,0,0,0,3.78,1.255268895,0.738095238
46889,ACCY,510,Financial Reporting Standards,C,LCD,120161,"Hepp, John",5,7,8,15,6,1,0,1,0,0,0,0,0,0,3.49,1.088924765,0.279069767
46890,ACCY,510,Financial Reporting Standards,D,LCD,120161,"Hepp, John",3,5,10,17,7,0,0,0,0,0,0,0,0,0,3.48,0.980897548,0.19047619
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120161,"Chandler, John S",2,9,17,5,0,4,0,0,0,0,0,0,0,0,3.61,1.058650084,0.297297297
30436,ACCY,512,Risk Measurement/Reporting II,B,LCD,120161,"Chandler, John S",2,13,11,3,2,2,1,0,0,0,0,1,0,0,3.56,1.378223494,0.428571429
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120161,"Majors, Tracie M",0,13,7,3,2,2,0,0,0,0,0,0,0,0,3.67,0.960447812,0.481481481
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120161,"Majors, Tracie M",0,9,3,5,5,1,0,0,0,0,0,0,0,0,3.54,0.941573152,0.391304348
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120161,"Majors, Tracie M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30428,ACCY,517,Financial Statement Analysis,A,LCD,120161,"Ibrahim, Adel Nematallah",0,10,2,11,4,7,0,0,0,0,0,0,0,0,3.37,1.259412561,0.294117647
30431,ACCY,517,Financial Statement Analysis,B,LCD,120161,"Zhang, Li",3,16,4,4,7,1,0,0,0,0,0,0,0,0,3.65,1.055738288,0.542857143
52618,ACCY,517,Financial Statement Analysis,C,LCD,120161,"Zhang, Li",4,16,2,4,10,2,0,0,0,0,0,0,0,0,3.58,1.209903577,0.526315789
58688,ACCY,517,Financial Statement Analysis,D,LCD,120161,"Zhang, Li",5,14,5,3,8,0,0,0,0,0,0,0,0,0,3.67,1.102315744,0.542857143
61747,ACCY,517,Financial Statement Analysis,E,LCD,120161,"Ibrahim, Adel Nematallah",0,13,4,7,5,3,0,0,0,0,0,0,0,0,3.53,1.168657349,0.40625
63200,ACCY,517,Financial Statement Analysis,F,LCD,120161,"Elliott, W B",1,23,13,0,1,0,0,0,0,0,0,0,0,0,3.86,0.621047502,0.631578947
63201,ACCY,517,Financial Statement Analysis,G,LCD,120161,"Jackson, Kevin",5,21,6,1,1,1,0,0,0,0,0,0,0,0,3.86,0.714376185,0.742857143
63202,ACCY,517,Financial Statement Analysis,H,LCD,120161,"Ibrahim, Adel Nematallah",0,16,3,7,3,4,0,1,1,0,0,0,0,0,3.48,1.372276524,0.457142857
63203,ACCY,517,Financial Statement Analysis,I,LCD,120161,"Jackson, Kevin",4,18,4,3,4,0,1,0,0,0,0,0,0,0,3.74,1.027813213,0.647058824
30438,ACCY,552,Partnership Income Taxation,A,LCD,120161,"Sternburg, Thomas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30440,ACCY,552,Partnership Income Taxation,B,LCD,120161,"Sternburg, Thomas",0,6,5,6,4,0,0,0,0,0,0,0,0,0,3.54,0.852877482,0.285714286
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120161,"Bergmann, Gregory A",0,5,7,10,1,0,0,0,0,0,0,0,0,0,3.56,0.723671196,0.217391304
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120161,"Kalish, Kent J",6,5,7,4,1,0,0,0,0,0,0,0,0,0,3.74,0.64448429,0.47826087
58918,ACCY,557,Reorganizations,CH2,LCD,120161,"McAlpine, William C",1,14,1,2,2,3,0,0,0,0,0,0,0,0,3.67,0.968564229,0.652173913
60437,ACCY,561,Taxes and Business Strategy,CHI,LCD,120161,"Davis, Jon S",1,6,9,2,5,0,0,0,0,0,0,0,0,0,3.6,0.798749022,0.304347826
57385,ACCY,593,Advanced Topics in Accounting,AT1,LCD,120161,"Ahmed, Waqar",0,9,0,0,27,2,0,0,0,0,0,0,0,0,3.22,1.56239133,0.236842105
30453,ACCY,593,Advanced Topics in Accounting,AT2,LCD,120161,"Ahmed, Waqar",3,14,0,0,13,1,0,0,0,0,0,0,0,0,3.54,1.422462653,0.548387097
63504,ACCY,593,Advanced Topics in Accounting,AT3,LCD,120161,"Ahmed, Waqar",5,12,0,0,14,1,0,0,0,0,0,0,0,0,3.52,1.446962335,0.53125
30447,ACCY,593,Special Research Problems,B,LCD,120161,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Special Research Problems,FR,LCD,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46361,ACCY,593,Special Research Problems,FR2,LCD,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52620,ACCY,593,Special Research Problems,FR3,LCD,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61750,ACCY,593,Special Research Problems,FR4,LCD,120161,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120161,"Williamson, Michael",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120161,"Gundersen, Lisa C",0,4,5,0,3,2,1,2,0,2,1,0,1,0,2.79,1.734041522,0.19047619
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120161,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30503,ACE,161,Microcomputer Applications,A,LBD,120161,"Rogalla, Valerie",0,17,0,0,6,0,0,1,0,0,0,0,0,0,3.67,1.563500346,0.708333333
30486,ACE,161,Microcomputer Applications,C1,LBD,120161,"Lo, Alexander C",0,18,0,0,6,0,0,0,0,0,1,0,0,0,3.64,1.979898987,0.72
30504,ACE,161,Microcomputer Applications,C2,LBD,120161,"Rogalla, Valerie",0,15,0,0,7,0,0,0,0,0,2,0,0,0,3.46,2.446657584,0.625
30505,ACE,161,Microcomputer Applications,E,LBD,120161,"Lo, Alexander C",0,16,0,0,6,0,0,2,0,0,1,0,0,0,3.48,2.014944168,0.64
30487,ACE,161,Microcomputer Applications,F,LBD,120161,"Lo, Alexander C",0,21,0,0,4,0,0,0,0,0,0,0,0,0,3.84,1.29614814,0.84
