CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
30180,ANSC,110,Life With Animals and Biotech,1,LCD,120105,"Kesler, Darrel J",2,39,3,0,11,0,0,1,1,0,0,0,0,0,3.71,1.63083312,72%
30200,ANSC,331,Biology of Reproduction,AB1,LAB,120105,"Kesler, Darrel J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30211,ANTH,103,Anthro in a Changing World,1,LCD,120105,"Maas, Steven M",3,10,5,8,4,2,1,0,1,0,0,0,1,0,3.38,1.580295331,37%
35687,ANTH,143,Biology of Human Behavior,ONL,ONL,120105,"Milich, Krista M",13,13,3,3,6,5,1,2,2,0,2,1,5,1,3.01,2.773950252,46%
35406,ANTH,180,The Archaeology of Death,1,LCD,120105,"Silverman, Helaine I",27,6,1,1,2,0,0,0,0,0,0,0,0,0,3.92,0.683637331,89%
34763,ANTH,209,"Food, Culture, and Society",1,LCD,120105,"Manalansan, Martin F",0,31,4,3,1,0,0,0,0,0,0,0,0,0,3.89,0.767447067,79%
35407,ANTH,411,Methods of Cultural Anth,1U,LCD,120105,"Gottlieb, Alma J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32485,ANTH,454,Archaeological Field School,XM,LCD,120105,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32486,ANTH,455,Lab Analysis in Archaeology,XM,LCD,120105,"Pauketat, Timothy R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120105,"Moshref, Ola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120105,"Moshref, Ola A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33675,ARAB,403,Intermediate Stand Arabic I,A1,LCD,120105,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33676,ARAB,404,Intermediate Stand Arabic II,B1,LCD,120105,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120105,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120105,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34653,ARAB,407,Topics Stand Arabic Lang&Lit I,A2,LCD,120105,"Albirini, Abdulkafi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34655,ARAB,408,Topics Stand Arabic LangLit II,A2,LCD,120105,"Albirini, Abdulkafi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35541,ARCH,460,International Architecture,CHN,CNF,120105,"Warfield, James P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35542,ARCH,461,Critical Travel Documentation,CHN,LBD,120105,"Warfield, James P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30257,ARCH,475,Arch Design & Development,A,LAB,120105,"Hinders, Kevin J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35593,ARTD,209,Chado (The Way of Tea),A,LAB,120105,"Gunji, Kimiko",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31129,ASTR,100,Perspectives in Astronomy,1,LEC,120105,"Welty, Daniel E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30297,ATMS,100,Introduction to Meteorology,A,LCD,120105,"Frame, Jeffrey",4,3,3,3,9,2,2,2,3,1,1,1,3,0,2.65,1.993306106,19%
35319,ATMS,492,Capstone Undergrad Research,A,CNF,120105,"Rauber, Robert M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30300,AVI,101,Private Pilot I,AE1,LCD,120105,"McCormack, Alice K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30593,AVI,120,Private Pilot II,AE1,LCD,120105,"McGeorge, Joseph C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30599,AVI,121,Private Pilot Requalification,AE1,LCD,120105,"McGeorge, Joseph C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30606,AVI,130,Commercial - Instrument I,AE1,LCD,120105,"Moore, Jonathan E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30613,AVI,140,Commercial - Instrument II,AE1,LCD,120105,"Lucas, David J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30623,AVI,200,Commercial Pilot I,AE1,LCD,120105,"Hinebaugh, Kristina L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30630,AVI,210,Commercial Pilot II,AE1,LCD,120105,"West, Lawrence R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30643,AVI,320,Flight Instructor-Airplane,AE1,LCD,120105,"Wofford, Michael G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30655,AVI,322,Instrument Flight Instructor,FC,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30656,AVI,322,Instrument Flight Instructor,FD,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29880,AVI,380,Multiengine Land,F12,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,AVI,380,Multiengine Land,F13,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29882,AVI,380,Multiengine Land,F14,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30671,AVI,380,Multiengine Land,FB,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30672,AVI,380,Multiengine Land,FC,FL,120105,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30677,AVI,381,Cockpit Resource Management,AE1,LCD,120105,"Unander, Stanley A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33416,AVI,497,Special Topics in Aviation,TE,DIS,120105,"Emanuel, Tom W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29884,BADM,300,The Legal Environment of Bus,A,LCD,120105,"Kindt, John W",8,20,1,0,5,0,0,3,0,0,0,0,0,0,3.69,1.651647662,76%
30692,BADM,300,The Legal Environment of Bus,A1,LCD,120105,"Lansing, Paul",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34383,BADM,300,The Legal Environment of Bus,B1,LCD,120105,"Kindt, John W",13,10,1,0,10,0,0,1,0,0,0,0,0,1,3.65,1.397676644,66%
29890,BADM,310,Mgmt and Organizational Beh,B,LCD,120105,"Deng, Lina",15,5,6,2,1,1,0,0,0,0,0,0,0,0,3.81,0.73063899,67%
30698,BADM,310,Mgmt and Organizational Beh,B1,LCD,120105,"Jeong, Young-Chul",9,7,3,3,0,1,0,0,1,1,1,0,1,0,3.4,1.861003314,59%
29885,BADM,320,Principles of Marketing,A,LCD,120105,"Shi, Hongyan",31,7,1,0,1,1,0,0,0,0,0,0,0,0,3.94,0.723270351,93%
30697,BADM,320,Principles of Marketing,B1,LCD,120105,"Ilhan, Behice E",1,4,7,5,5,4,1,0,0,0,0,0,0,0,3.35,0.955248659,19%
31351,BADM,320,Principles of Marketing,B2,LCD,120105,"Kulkarni, Atul A",9,7,6,6,0,3,0,0,0,0,0,0,0,0,3.68,1.038113674,52%
30702,BADM,449,Business Policy and Strategy,A1,LCD,120105,"Prince, Nicholas R",2,6,5,4,2,2,1,0,1,0,1,0,0,0,3.33,1.266561399,33%
32847,BADM,520,Marketing Management,EM,LCD,120105,"Qualls, William J",0,7,26,0,1,0,0,0,0,0,0,0,0,0,3.72,0.599332963,21%
35014,BADM,520,Marketing Management,X,LCD,120105,"Noel, Hayden N",5,19,14,1,2,0,0,0,0,0,0,0,0,0,3.82,0.720333256,59%
34221,BADM,551,Managing Intellectual Property,MT,LCD,120105,"Kesan, Jay P",0,14,18,12,3,0,0,0,0,0,0,0,0,0,3.64,1.060094335,30%
34223,BADM,552,Legal Aspects of Mgt Decisions,EM,LCD,120105,"Lansing, Paul",0,8,5,7,8,11,0,0,0,0,0,0,0,0,3.26,1.367508684,21%
30705,BADM,567,Process Management,A,LCD,120105,"Chhajed, Dilip",0,12,10,6,8,1,0,0,0,0,0,0,0,0,3.55,1.111080555,32%
35684,BADM,567,Process Management,B,LCD,120105,"Petruzzi, Nicholas C",1,10,7,8,8,1,0,0,0,0,0,0,0,0,3.51,0.998624053,31%
30706,BADM,567,Process Management,X,LCD,120105,"Chhajed, Dilip",2,14,12,6,7,0,0,0,0,0,0,0,0,0,3.63,1.065917445,39%
33608,BADM,573,Quant Analysis of Decisions,CT,LCD,120105,"Monahan, George E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32848,BADM,590,Technology Practicum,MT3,LCD,120105,"Kurtz, Jeffrey M",7,34,0,1,2,0,0,0,0,0,0,0,0,0,3.94,0.762299154,93%
35738,BADM,590,Seminar in Business Admin,RE,LCD,120105,"Echambadi, Rajagopal",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30712,BTW,250,Principles Bus Comm,D1,LCD,120105,"Minicucci, Matthew P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30718,BTW,250,Principles Bus Comm,F1,LCD,120105,"Larabee, Melissa K",0,6,8,1,4,1,0,1,0,0,0,0,0,0,3.49,0.979293963,29%
35609,BTW,250,Principles Bus Comm,OL1,ONL,120105,"Booth, Ashley E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35610,BTW,250,Principles Bus Comm,OL2,ONL,120105,"Gilmore, Shawn P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35758,BTW,250,Principles Bus Comm,OL3,ONL,120105,"Dickison, Carrie N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30716,BTW,250,Principles Bus Comm,X1,LCD,120105,"Colson, Daniel M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34507,BUS,199,Social Entrepreneurship (SESI),VW,LEC,120105,"Werpetinski, Valeri A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120105,"Liu, Liang Y",0,10,4,7,3,3,1,2,0,0,0,0,0,0,3.41,1.26078207,33%
31375,CEE,467,Masonry Structures,UG3,LCD,120105,"Abrams, Daniel P",0,9,2,3,6,9,4,3,0,0,1,0,0,0,3.03,1.581348317,24%
30819,CEE,469,Wood Structures,UG3,LCD,120105,"Gurfinkel, German",4,9,7,6,6,0,0,1,0,0,0,0,0,0,3.57,1.108580173,39%
30822,CHEM,102,General Chemistry I,AL1,LEC,120105,"Hummel, Thomas J",2,5,0,5,6,4,3,4,4,1,0,0,2,0,2.68,1.926873115,19%
30828,CHEM,103,General Chemistry Lab I,11,LAB,120105,"Hummel, Thomas J",0,20,1,1,1,0,0,0,0,0,0,0,0,0,3.91,0.592937602,87%
30825,CHEM,104,General Chemistry II,AL1,LEC,120105,"Ray, Christian R",3,3,5,8,5,2,4,7,5,1,1,1,0,1,2.76,1.738102414,13%
30829,CHEM,105,General Chemistry Lab II,21,LAB,120105,"Ray, Christian R",3,9,5,5,9,1,1,0,0,0,0,1,0,0,3.4,1.380670127,35%
35598,CHEM,232,Elementary Organic Chemistry I,ONL,ONL,120105,"Llewellyn, Nicholas",3,6,9,11,12,18,19,12,6,4,1,2,4,3,2.58,2.637492982,8%
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120105,"Llewellyn, Nicholas",1,6,7,5,12,10,5,4,0,2,2,0,0,1,2.91,1.77869053,13%
35599,CHEM,332,Elementary Organic Chem II,ONL,ONL,120105,"Moore, Jeffrey S",8,1,8,6,4,8,5,3,2,0,1,0,2,0,2.93,2.018352163,19%
30840,CHEM,442,Physical Chemistry I,1,LEC,120105,"Nicely, Amy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35124,CHEM,492,Special Topics in Chemistry,CT4,LCD,120105,"Shapley, Patricia A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30844,CHLH,100,Contemporary Health,A,LEC,120105,"Trask, Jeffrey T",3,7,6,8,6,4,0,0,0,0,0,0,0,0,3.45,1.083589713,29%
35797,CHLH,100,Contemporary Health,ONL,ONL,120105,"Trask, Jeffrey T",12,7,6,6,2,2,1,2,0,0,0,0,0,0,3.57,1.262844013,50%
30845,CHLH,101,Introduction to Public Health,A,LEC,120105,"Holmes, Charles P",0,1,2,9,5,5,3,3,0,3,0,1,2,0,2.57,1.820510917,3%
29898,CHLH,206,Human Sexuality,A1,LCD,120105,"Foster, Markisha J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30851,CHLH,206,Human Sexuality,A2,LCD,120105,"Samson, Jean M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29899,CHLH,206,Human Sexuality,B1,LCD,120105,"Parrott, Emily K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30850,CHLH,206,Human Sexuality,C2,LCD,120105,"Das, Bhibha M",9,6,3,0,2,1,0,0,0,0,0,0,0,0,3.79,0.790202506,71%
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120105,"Daum, David N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30848,CHLH,243,Drug Use and Abuse,A2,LCD,120105,"Lange, Dustin D",5,9,2,3,2,1,0,0,0,0,0,0,0,0,3.73,0.785684415,64%
29897,CHLH,243,Drug Use and Abuse,B1,LCD,120105,"Herrmann, Lynn",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30847,CHLH,243,Drug Use and Abuse,B2,LCD,120105,"Rhodes, Delmar",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34371,CI,410,Middle School Instruction,MG,ONL,120105,"Dean, Sheila R",0,21,3,1,1,0,1,0,0,0,0,0,2,0,3.57,2.288889833,72%
30746,CI,431,Tchg Elementary Mathematics,A,LCD,120105,"Elrick, Douglas G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34024,CI,499,Integrtng STEM in your Classrm,SM,LCD,120105,"Hug, Barbara",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30753,CI,577,Clinical Practicum in Reading,A,LCD,120105,"Muller, Mary E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35520,CINE,395,Special Cinema Studies Topics,A,LCD,120105,"Shafer, Stephen C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30857,CLCV,114,Introduction to Greek Culture,D1,LCD,120105,"Yona, Sergio",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120105,"Tuttle, Anne E",0,7,3,7,0,1,1,2,0,1,0,1,0,0,3.19,1.544923137,30%
30861,CLCV,115,Mythology of Greece and Rome,D,LCD,120105,"Buckle, Jenny M",1,6,2,2,4,4,3,2,0,0,0,0,0,0,3.15,1.194780315,29%
34794,CMN,101,Public Speaking,1,LCD,120105,"Simeziane, Sarah E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34795,CMN,101,Public Speaking,2,LCD,120105,"Blum, Ryan H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34796,CMN,101,Public Speaking,3,LCD,120105,"Riles, Julius M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34798,CMN,102,Intro to Comm Theory & Res,1,LCD,120105,"Quintero Johnso, Jessie M",0,9,4,0,4,2,1,2,1,0,0,0,1,0,3.17,1.717032324,38%
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120105,"Josey, Christopher S",1,5,5,1,7,3,1,3,1,0,0,0,0,0,3.14,1.221438132,22%
34800,CMN,211,Business Communication,1,LCD,120105,"Chupp, Elizabeth L",0,8,5,3,2,1,2,2,0,0,0,2,0,0,3.16,1.721118822,32%
34802,CMN,212,Intro to Organizational Comm,1,LCD,120105,"Lavoie, Mark W",0,3,8,3,9,2,0,2,0,0,0,0,0,0,3.25,1.126018058,11%
34803,CMN,220,Communicating Public Policy,1,LCD,120105,"Cooper, Troy B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120105,"Mikucki, Sylvia",1,2,5,8,3,2,1,0,1,0,0,0,0,0,3.28,0.92230689,13%
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120105,"Martinez, Jermaine",0,6,8,1,4,2,2,1,1,0,0,0,0,0,3.29,1.201795532,24%
34806,CMN,260,Intro to Health Communication,1,LCD,120105,"Stone, Anne M",0,10,7,5,2,0,2,0,0,1,0,0,0,0,3.49,1.366180808,37%
34808,CMN,321,Persuasive Speaking,1,LCD,120105,"Bond, Bradley J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
