CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
39806,ABE,501,Graduate Research I,A,LCD,120128,"Zhang, Yuanhui",0,20,0,1,0,0,0,0,0,0,1,0,0,0,3.83,1.719282796,91%
55120,ABE,598,Special Topics,ACH,DIS,120128,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60696,ABE,598,Special Topics,RSG,LCD,120128,"Gates, Richard S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120128,"Silhan, Peter A",0,28,17,22,17,11,21,6,9,2,5,0,2,0,2.94,3.219994353,20%
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120128,"Silhan, Peter A",3,31,26,21,19,11,14,10,10,1,1,2,1,0,3.07,2.896031768,23%
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120128,"Arvin, Kyle C",5,5,5,6,11,4,2,3,1,0,0,0,0,0,3.2,1.388044188,24%
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120128,"Arvin, Kyle C",1,3,8,7,6,4,3,4,0,0,2,0,1,0,2.93,1.766553141,10%
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120128,"Braverman, Ian H",0,4,6,8,7,7,5,4,0,0,0,0,1,0,2.95,1.719193125,10%
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120128,"Doub, James D",0,3,11,6,9,5,3,2,1,0,0,0,0,1,3.13,1.311487705,8%
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120128,"Ettleson, Daniel A",0,3,3,11,6,4,5,5,2,0,1,0,0,0,2.86,1.482565344,8%
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120128,"Braverman, Ian H",1,6,4,5,10,4,3,3,2,0,1,0,1,1,2.93,1.663840027,18%
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120128,"Doub, James D",3,3,8,11,5,2,4,1,3,0,0,0,0,0,3.17,1.415470083,15%
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120128,"Ettleson, Daniel A",2,4,4,13,9,8,1,0,0,0,0,0,0,0,3.24,1.075280694,15%
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120128,"Jang, Paul H",3,4,9,3,4,4,8,2,0,0,0,0,0,0,3.14,1.465145044,19%
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120128,"Pelella, Andrea E",1,6,9,14,4,3,2,0,0,0,0,0,0,0,3.39,1.06877099,18%
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120128,"Foley, Paul R",2,5,13,6,7,3,3,1,0,0,0,0,0,0,3.34,1.21562741,18%
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120128,"Forsberg, Brian J",1,5,7,4,10,8,4,0,1,0,0,0,1,0,3.06,1.59845759,15%
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120128,"Jang, Paul H",2,6,5,7,5,3,6,3,3,0,1,0,0,0,2.99,1.62345619,20%
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120128,"Strukoff, Ryan S",2,7,7,12,5,4,3,0,1,0,1,0,0,0,3.26,1.42209548,21%
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120128,"Forsberg, Brian J",1,4,9,8,6,8,1,2,1,0,1,0,0,0,3.12,1.35456266,12%
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120128,"Pelella, Andrea E",1,1,6,7,4,10,5,2,1,0,2,0,1,1,2.78,1.589911375,5%
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120128,"Strukoff, Ryan S",2,1,7,6,7,7,3,3,3,0,1,0,0,0,2.91,1.44402216,8%
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120128,"Foley, Paul R",2,3,3,4,9,7,7,5,0,0,2,0,0,0,2.82,1.580393762,12%
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120128,"Dettloff, Kevin R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120128,"Dettloff, Kevin R",2,19,5,7,7,2,0,3,1,0,1,0,1,0,3.35,1.90105234,44%
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120128,"Wirt, Justin R",4,17,3,8,6,1,1,3,1,0,0,0,0,1,3.46,1.460076102,48%
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120128,"Wirt, Justin R",3,19,4,4,7,3,3,5,0,0,0,0,0,0,3.38,1.743244102,46%
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120128,"Miller, Bethany C",2,15,3,8,5,0,4,6,0,0,1,0,0,0,3.25,1.889113549,39%
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120128,"Miller, Bethany C",1,18,6,9,5,1,4,3,0,0,0,0,0,0,3.43,1.559739562,40%
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120128,"Asante Appiah, Bright",2,3,4,7,15,3,0,1,0,0,0,0,1,0,3.14,1.464820808,14%
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120128,"Asante Appiah, Bright",1,7,5,15,6,3,1,0,0,0,0,0,0,0,3.39,1.007670581,21%
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120128,"Zhou, Hailan",1,5,8,9,8,4,2,0,0,0,0,0,0,0,3.32,1.09353947,16%
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120128,"Jackson, Kevin",1,9,11,6,7,0,2,1,0,0,1,0,0,0,3.4,1.410230478,26%
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120128,"Jackson, Kevin",1,6,4,7,16,1,1,1,0,0,1,0,0,0,3.21,1.226005256,18%
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120128,"Zhou, Hailan",0,7,15,6,5,1,2,0,0,0,0,0,1,0,3.39,1.656144404,19%
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120128,"Jackson, Kevin",0,8,8,5,15,0,0,0,0,0,0,0,0,0,3.42,1.228454313,22%
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120128,"He, Shuoyuan",2,5,7,13,7,4,0,0,0,0,0,0,0,0,3.39,1.028899088,18%
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120128,"Chen, Xiaoling",1,4,4,9,12,6,0,0,0,0,0,0,0,0,3.24,1.017152889,14%
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120128,"Chen, Xiaoling",4,7,3,8,10,2,1,1,0,0,0,0,1,0,3.28,1.529299041,30%
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120128,"Wang, Jundong",1,9,12,9,4,0,1,0,0,0,0,0,0,0,3.57,0.967849851,28%
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120128,"Black, William H",0,7,9,4,10,5,0,0,0,0,0,0,0,0,3.36,1.216223664,20%
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120128,"Chen, Xiaoling",1,5,5,10,11,4,0,0,0,0,0,0,0,0,3.31,1.013541645,17%
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120128,"Fanning, Kirsten B",0,2,9,10,9,2,2,0,1,0,0,0,1,0,3.14,1.519276143,6%
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120128,"Fanning, Kirsten B",0,4,10,8,8,1,3,0,0,1,0,0,0,0,3.27,1.287272865,11%
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120128,"Fanning, Kirsten B",0,9,14,7,3,2,0,0,0,0,0,0,0,0,3.57,0.989898985,26%
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120128,"Li, Wei",0,3,5,14,2,0,0,2,0,0,0,0,0,0,3.35,1.0774971,12%
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120128,"Li, Wei",4,7,8,11,3,1,1,1,1,0,0,0,0,0,3.45,1.141757904,30%
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120128,"Brown, Timothy J",4,8,12,6,6,1,0,0,0,0,0,0,0,0,3.59,0.961569897,32%
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120128,"Brown, Timothy J",0,3,9,9,11,4,1,1,0,0,0,0,0,0,3.24,1.061723666,8%
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120128,"Li, Wei",0,4,6,11,9,4,2,1,1,0,0,0,0,0,3.18,1.162712346,11%
36703,ACCY,303,Atg Institutions and Reg,AE6,LCD,120128,"Brown, Timothy J",1,2,9,6,11,4,2,1,0,0,1,0,0,0,3.14,1.223619403,8%
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120128,"Wu, Martin G",3,6,4,4,11,5,4,1,0,0,0,0,0,0,3.2,1.283062742,24%
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120128,"Wu, Martin G",3,12,6,5,10,2,0,0,0,0,0,0,0,0,3.53,1.150231861,39%
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120128,"Wu, Martin G",0,3,4,14,14,4,0,0,0,0,0,0,0,0,3.23,0.958655308,8%
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120128,"Black, William H",0,4,12,7,12,4,0,1,0,0,0,0,0,0,3.3,1.161177563,10%
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120128,"Black, William H",1,8,9,7,7,3,2,1,0,0,0,0,0,0,3.37,1.175701918,24%
31321,ACCY,312,Principles of Taxation,A,LCD,120128,"Bauer, Andrew M",0,7,7,8,6,4,1,1,0,1,0,0,0,0,3.28,1.284620567,20%
31324,ACCY,312,Principles of Taxation,B,LCD,120128,"Bauer, Andrew M",3,7,8,5,9,1,2,0,0,0,0,0,0,0,3.44,1.112526083,29%
31330,ACCY,312,Principles of Taxation,C,LCD,120128,"Bauer, Andrew M",2,2,5,6,6,4,3,2,0,0,0,0,0,0,3.13,1.133964285,13%
31333,ACCY,312,Principles of Taxation,E,LCD,120128,"Donohoe, Michael P",1,2,5,9,3,5,2,0,0,0,0,0,0,0,3.23,0.9426634,11%
45719,ACCY,312,Principles of Taxation,F,LCD,120128,"Donohoe, Michael P",2,3,8,8,4,3,1,1,0,0,1,1,0,0,3.19,1.397397581,16%
45934,ACCY,312,Principles of Taxation,G,LCD,120128,"Donohoe, Michael P",3,7,10,6,2,1,2,0,0,0,1,0,0,0,3.47,1.293483668,31%
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120128,"Peecher, Mark E",1,8,2,10,9,1,0,0,1,0,0,0,0,0,3.37,1.089482184,28%
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120128,"Bauer, Timothy D",0,1,8,11,8,3,3,0,0,0,0,0,0,1,3.21,1.020735029,3%
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120128,"Bauer, Timothy D",0,4,13,10,8,0,1,0,0,0,0,0,0,0,3.43,1.017093899,11%
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120128,"Pomeroy, Bradley M",0,7,13,7,8,2,1,0,0,0,0,0,0,0,3.44,1.092001221,18%
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120128,"Pomeroy, Bradley M",2,7,7,9,8,1,4,0,0,0,0,0,0,0,3.36,1.224441564,24%
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120128,"Pomeroy, Bradley M",0,4,7,11,9,3,2,1,0,0,0,0,0,0,3.24,1.103837462,11%
54162,ACCY,405,Assurance and Attestation,AE7,LCD,120128,"Bauer, Timothy D",0,8,4,16,5,2,0,0,0,0,0,0,0,0,3.44,1.015480182,23%
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",ADV,LCD,120128,"Venugopalan, Raghunathan",0,20,11,14,5,0,0,0,0,0,0,0,0,0,3.64,1.254790819,40%
58446,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",GRD,LCD,120128,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120128,"Finnegan, Thomas",0,32,4,2,0,0,0,0,0,0,0,0,0,0,3.93,0.622414653,84%
46502,ACCY,501,Financial Accounting,CT,LCD,120128,"Turyna, Jan",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29680,ACCY,502,Accounting Analysis II,A,LCD,120128,"Zhang, Li",1,12,3,9,4,5,2,4,1,0,0,0,0,0,3.24,1.49642537,32%
31334,ACCY,502,Accounting Analysis II,B,LCD,120128,"Zhang, Li",4,12,2,14,4,6,2,1,0,0,0,1,0,0,3.33,1.530918388,35%
31335,ACCY,503,Managerial Accounting,A,LCD,120128,"Venugopalan, Raghunathan",1,19,5,6,4,1,0,0,0,0,0,0,0,0,3.69,0.976353761,56%
39540,ACCY,503,Managerial Accounting,B,LCD,120128,"Venugopalan, Raghunathan",1,20,7,7,4,0,0,0,0,0,0,0,0,0,3.72,0.995750973,54%
31339,ACCY,505,Federal Taxation,A,LCD,120128,"Finnegan, Thomas",0,32,5,7,0,0,0,0,0,0,0,0,0,0,3.86,0.991698879,73%
31341,ACCY,505,Federal Taxation,B,LCD,120128,"Finnegan, Thomas",0,32,5,5,1,0,0,0,0,0,0,0,0,0,3.86,0.875042856,74%
54993,ACCY,505,Federal Taxation,C,LCD,120128,"Finnegan, Thomas",0,33,9,5,1,0,0,0,0,0,0,0,0,0,3.85,0.891627725,69%
46973,ACCY,510,Financial Reporting Standards,A,LCD,120128,"Doogar, Rajib K",0,10,11,6,7,3,1,0,0,0,0,0,0,0,3.47,1.173186544,26%
46974,ACCY,510,Financial Reporting Standards,B,LCD,120128,"Doogar, Rajib K",0,7,10,5,7,4,1,0,0,0,0,0,0,0,3.39,1.137497253,21%
46975,ACCY,510,Financial Reporting Standards,C,LCD,120128,"Polinski, Paul W",0,5,5,11,10,5,0,0,0,0,0,0,0,0,3.29,1.090284367,14%
49275,ACCY,510,Financial Reporting Standards,D,LCD,120128,"Polinski, Paul W",0,4,11,11,11,1,0,0,0,0,0,0,0,0,3.39,0.978141094,11%
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120128,"Abdel-Khalik, Ahmed R",0,7,12,13,5,0,0,0,0,0,0,0,0,0,3.52,0.997847684,19%
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120128,"Schwartz, Rachel",1,35,5,0,2,0,1,0,0,0,0,0,0,0,3.88,0.972172824,82%
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120128,"Schwartz, Rachel",2,31,6,1,0,1,0,1,0,0,0,0,0,0,3.86,0.993243844,79%
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120128,"Schwartz, Rachel",0,39,0,1,1,1,1,0,0,0,0,0,0,0,3.89,1.054163175,91%
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120128,"Chandler, John S",5,23,6,4,1,0,0,0,0,0,0,0,0,0,3.85,0.734506637,72%
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120128,"Chandler, John S",8,24,9,2,1,0,0,0,0,0,0,0,0,0,3.88,0.663264653,73%
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120128,"Chandler, John S",5,23,6,4,3,0,0,0,0,0,0,0,0,0,3.81,0.904665684,68%
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120128,"Beck, Paul J",0,6,2,3,16,7,0,0,0,0,0,0,0,0,3.18,1.161860577,18%
54477,ACCY,515,Auditing & Assurance Standards,C,LCD,120128,"Beck, Paul J",1,7,2,5,10,3,0,2,0,0,0,0,0,0,3.27,1.169065561,27%
31373,ACCY,517,Financial Statement Analysis,A,LCD,120128,"Ibrahim, Adel Nematallah",0,12,2,7,2,3,1,1,0,0,0,0,0,0,3.46,1.160467886,43%
31377,ACCY,517,Financial Statement Analysis,B,LCD,120128,"Ibrahim, Adel Nematallah",0,19,4,1,11,5,0,0,0,0,0,0,0,0,3.51,1.475940378,48%
31381,ACCY,551,Corporate Income Taxation,A,LCD,120128,"Sternburg, Thomas",0,3,1,7,16,0,0,0,0,0,0,0,0,0,3.22,0.847761759,11%
31382,ACCY,551,Corporate Income Taxation,B,LCD,120128,"Sternburg, Thomas",0,4,4,6,17,1,0,0,0,0,0,0,0,0,3.26,0.942040339,13%
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120128,"Guzman, Laura",8,5,0,9,8,0,1,0,0,0,0,0,0,0,3.49,1.186852982,42%
60931,ACCY,554,International Taxation,CHI,LCD,120128,"Engle, Howard S",5,5,5,6,10,0,0,0,0,0,0,0,0,0,3.49,1.042986098,32%
54570,ACCY,556,Tax Research,A,LCD,120128,"Varadharajan, Anupama",5,10,6,9,2,0,0,0,0,0,0,0,0,0,3.69,0.86754827,47%
31384,ACCY,556,Tax Research,B,LCD,120128,"Varadharajan, Anupama",4,1,8,8,6,0,0,0,0,0,0,0,0,0,3.48,0.822289487,19%
60932,ACCY,558,Taxation of Closely-Held Bus.,CHI,LCD,120128,"Whitlock, Brian T",2,10,11,6,2,0,0,0,0,0,0,0,0,0,3.69,0.777058556,39%
29682,ACCY,592,Intro to ACCY Research,A,LCD,120128,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120128,"Ahmed, Waqar",6,8,8,11,10,0,0,1,0,0,0,0,0,0,3.5,1.225425096,32%
48244,ACCY,593,Special Research Problems,AT2,LCD,120128,"Ziegler, Richard E",4,15,2,9,13,0,0,0,0,0,0,0,0,0,3.54,1.29466598,44%
54478,ACCY,593,Special Research Problems,FR,LCD,120128,"Nekrasz, Frank",17,28,2,2,0,0,0,0,0,0,0,0,0,0,3.96,0.519230199,92%
36844,ACCY,593,Special Research Problems,FR2,LCD,120128,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120128,"Gundersen, Lisa C",3,6,5,5,2,2,1,1,2,0,0,1,0,0,3.24,1.434879786,32%
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120128,"Gundersen, Lisa C",0,5,6,5,5,2,1,1,1,0,0,0,0,0,3.27,1.107440743,19%
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120128,"Gundersen, Lisa C",2,7,8,4,1,2,1,0,0,0,1,1,0,0,3.37,1.467738245,33%
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120128,"Gundersen, Lisa C",2,14,2,3,3,2,0,1,0,1,0,0,0,0,3.54,1.288642697,57%
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120128,"Gundersen, Lisa C",3,3,7,7,1,4,0,3,0,0,0,0,0,0,3.31,1.233739959,21%
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120128,"Gundersen, Lisa C",4,4,5,4,4,2,2,0,0,1,0,1,0,0,3.25,1.433236431,30%
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120128,"Gundersen, Lisa C",1,7,4,5,8,1,0,1,1,0,0,0,0,0,3.35,1.108489964,29%
56843,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120128,"Gundersen, Lisa C",2,6,5,1,7,4,2,0,0,0,0,0,1,0,3.22,1.561537704,29%
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120128,"Bullock, David S",2,2,5,3,3,1,0,0,3,0,3,0,0,0,2.91,1.722432872,18%
36745,ACE,161,Microcomputer Applications,A,LBD,120128,"Rogalla, Valerie",0,11,0,0,8,0,0,4,0,0,0,0,1,0,3.17,2.415243259,46%
36736,ACE,161,Microcomputer Applications,C1,LBD,120128,"Lo, Alexander C",0,17,0,0,7,0,0,1,0,0,0,0,0,0,3.64,1.608311744,68%
36747,ACE,161,Microcomputer Applications,C2,LBD,120128,"Rogalla, Valerie",0,11,0,0,9,0,0,3,0,0,1,0,0,0,3.25,2.031009601,46%
36749,ACE,161,Microcomputer Applications,E,LBD,120128,"Lo, Alexander C",0,21,0,0,2,0,0,1,0,0,1,0,0,0,3.72,1.805547009,84%
36738,ACE,161,Microcomputer Applications,F,LBD,120128,"Lo, Alexander C",0,21,0,0,3,0,0,0,0,0,1,0,0,0,3.76,1.876166304,84%
36750,ACE,161,Microcomputer Applications,G,LBD,120128,"Lo, Alexander C",0,22,0,0,3,0,0,0,0,0,0,0,0,0,3.88,1.148912529,88%
36739,ACE,161,Microcomputer Applications,L1,LBD,120128,"Lo, Alexander C",0,17,0,0,6,0,0,0,0,0,0,0,1,0,3.58,2.438141369,71%
36751,ACE,161,Microcomputer Applications,L2,ONL,120128,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36741,ACE,161,Microcomputer Applications,N1,LBD,120128,"Lo, Alexander C",0,17,0,0,5,0,0,2,0,0,1,0,0,0,3.52,2.014944168,68%
36752,ACE,161,Microcomputer Applications,N2,ONL,120128,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36742,ACE,161,Microcomputer Applications,R,LBD,120128,"Rogalla, Valerie",0,14,0,0,5,0,0,2,0,0,0,0,1,0,3.41,2.308581816,64%
36744,ACE,161,Microcomputer Applications,T,LBD,120128,"Rogalla, Valerie",0,9,0,0,7,0,0,6,0,0,1,0,0,0,3.04,2.176970372,39%
58282,ACE,199,The Business of ACES,BUS,LCD,120128,"Stoddard, Paul B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58547,ACE,199,Introduction to Sales,SPS,CNF,120128,"Irani, Kaizad R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29698,ACE,222,Agricultural Marketing,S,LCD,120128,"Stoddard, Paul B",13,34,30,32,32,10,14,8,1,2,1,1,3,0,3.22,2.984426243,26%
