CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
31301,AAS,490,Immigrant America,U3,LCD,120118,"Espiritu, Augusto F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58576,AAS,561,Race and Cultural Critique,A,LCD,120118,"Jung, Moon-Kie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31263,ABE,100,Intro Agric & Biological Engrg,B,LEC,120118,"Green, Angela R",0,23,0,0,14,0,0,0,0,0,0,0,0,0,3.62,2.086000959,62%
58927,ABE,223,ABE Principles: Machine Syst,AL1,LEC,120118,"Grift, Tony E",0,29,0,0,27,0,0,11,0,0,1,0,0,1,3.24,3.17162419,43%
58931,ABE,224,ABE Principles: Soil & Water,AL1,LEC,120118,"Kalita, Prasanta K",8,42,0,3,9,1,1,1,2,0,0,0,0,2,3.69,1.704211695,75%
57598,ABE,341,Transport Processes in ABE,MGD,LEC,120118,"Danao, Mary-Grace",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29651,ABE,361,Off-Road Machine Design,AL1,LEC,120118,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36669,ABE,430,Project Management,A,LCD,120118,"Zahos, Stephen C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29655,ABE,459,Drainage and Water Management,A3,LEC,120118,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39805,ABE,459,Drainage and Water Management,A4,LEC,120118,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56114,ABE,463,Electrohydraulic Systems,TEG,LEC,120118,"Grift, Tony E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31280,ABE,466,Engineering Off-Road Vehicles,AL1,LEC,120118,"Hansen, Alan C",1,4,8,6,2,6,3,1,1,0,1,0,0,0,3.12,1.327674659,15%
29663,ABE,483,Engrg Properties of Food Matls,A,LEC,120118,"Rausch, Kent D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57478,ABE,488,Bioprocessing Biomass for Fuel,VS,LEC,120118,"Singh, Vijay",2,7,3,4,1,3,1,1,0,0,0,0,0,0,3.44,1.019387071,41%
55120,ABE,598,Special Topics,ACH,DIS,120118,"Hansen, Alan C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120118,"Silhan, Peter A",2,19,12,12,15,22,16,11,4,5,7,3,1,0,2.74,2.964046091,16%
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120118,"Silhan, Peter A",1,30,18,18,15,17,9,12,5,0,4,3,0,0,3.03,3.008575622,23%
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120118,"Gilpin, Daniel J",6,7,5,3,0,3,1,0,1,0,1,0,1,0,3.33,1.762233431,46%
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120118,"Gilpin, Daniel J",8,11,10,2,2,3,2,0,0,0,0,0,0,0,3.63,1.182865769,50%
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120118,"Donnelly, Brian W",11,7,5,3,0,3,1,4,1,0,1,0,2,0,3.19,2.183845233,47%
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120118,"Flicher, Jordan A",9,10,6,2,3,5,0,2,1,0,1,0,1,0,3.34,1.85375295,48%
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120118,"Grubb, Elizabeth A",8,9,9,5,2,5,1,0,1,0,0,0,0,0,3.53,1.28199064,43%
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120118,"Donnelly, Brian W",8,5,11,7,2,3,1,2,0,0,0,0,0,0,3.49,1.241365176,33%
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120118,"Flicher, Jordan A",11,8,9,4,1,3,2,0,1,0,0,0,0,0,3.58,1.287711148,49%
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120118,"Grubb, Elizabeth A",14,7,6,5,4,1,1,0,1,0,0,0,0,0,3.62,1.193503247,54%
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120118,"Hsu, Rita S",14,7,5,3,2,2,1,1,1,0,1,0,2,0,3.35,2.004483611,54%
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120118,"Spread, Samuel C",9,9,11,3,4,2,1,0,0,0,1,0,0,0,3.58,1.358215741,45%
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120118,"Schertz, Michael K",9,8,8,5,4,4,0,1,1,0,0,0,0,0,3.51,1.31396347,43%
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120118,"Lim, Young K",13,5,6,4,3,2,1,1,0,0,0,0,0,0,3.6,1.131923142,51%
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120118,"Hsu, Rita S",8,7,10,5,2,4,2,1,0,0,0,0,0,0,3.5,1.251998403,38%
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120118,"Jain, Ashima",8,13,7,3,3,4,0,1,0,0,0,0,0,0,3.62,1.227517821,54%
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120118,"Lim, Young K",10,5,11,3,4,2,3,1,1,0,0,0,0,0,3.46,1.347920209,38%
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120118,"Jain, Ashima",12,9,8,2,4,0,3,2,0,0,0,0,0,0,3.58,1.475030266,53%
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120118,"Spread, Samuel C",10,7,9,2,3,6,0,0,1,0,2,0,0,0,3.41,1.759545396,43%
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120118,"Schertz, Michael K",5,7,8,2,7,4,2,1,2,0,1,0,0,0,3.25,1.525040983,31%
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120118,"Ruhmann, Kymberly C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120118,"Ruhmann, Kymberly C",0,10,3,13,7,4,2,2,2,0,1,0,0,0,3.16,1.574462871,23%
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120118,"Jackson, Luke R",1,13,2,13,5,5,4,3,0,0,1,0,0,0,3.22,1.613650107,30%
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120118,"Jackson, Luke R",1,17,2,12,9,2,1,1,2,0,0,0,0,0,3.39,1.419730021,38%
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120118,"Martin, Charles J",0,11,3,17,7,1,1,2,2,0,0,0,0,0,3.29,1.429702766,25%
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120118,"Martin, Charles J",0,13,3,14,7,2,3,3,1,0,0,0,0,0,3.27,1.532212453,28%
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120118,"Rennekamp, Kristina M",5,10,9,4,3,3,1,0,0,0,0,1,0,0,3.51,1.423534334,42%
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120118,"Rennekamp, Kristina M",6,11,13,5,2,2,1,0,0,0,0,0,0,0,3.65,1.014185106,43%
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120118,"Chen, Po-Chang",7,16,6,5,5,0,0,0,1,0,0,0,0,0,3.68,1.24579292,58%
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120118,"Jackson, Kevin",2,3,10,8,6,4,2,1,1,0,0,0,0,1,3.25,1.164879584,14%
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120118,"Jackson, Kevin",0,5,6,7,13,2,1,3,2,1,0,0,0,0,3.07,1.427040449,13%
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120118,"Chen, Po-Chang",2,4,6,9,10,2,4,0,0,0,0,0,0,0,3.26,1.161968773,16%
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120118,"Jackson, Kevin",4,15,8,0,5,0,2,1,0,2,0,0,0,0,3.5,1.737403646,51%
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120118,"Rennekamp, Kristina M",3,3,11,9,6,3,1,0,0,0,0,1,0,0,3.33,1.324259227,16%
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120118,"Chen, Xiaoling",3,7,3,5,11,6,1,0,2,0,0,0,0,0,3.22,1.343000372,26%
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120118,"Chen, Xiaoling",3,7,6,4,12,4,3,0,0,0,0,0,0,0,3.31,1.274805307,26%
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120118,"Wu, Yu-Ching",10,11,6,6,2,1,1,0,0,0,0,0,0,1,3.7,0.98488578,57%
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120118,"Wu, Yu-Ching",3,5,12,5,5,4,4,2,0,0,0,0,0,0,3.29,1.374408964,20%
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120118,"Chen, Xiaoling",3,3,6,9,10,6,2,0,0,0,0,0,0,0,3.25,1.124880946,15%
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120118,"Turner, Cynthia W",3,6,6,9,9,7,0,0,0,0,0,0,0,0,3.34,1.198610306,23%
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120118,"Li, Wei",0,5,8,12,6,6,1,0,0,0,0,0,0,0,3.31,1.112639504,13%
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120118,"Li, Wei",2,2,10,14,6,3,2,0,1,0,0,0,0,0,3.29,1.10317723,10%
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120118,"Arikan, Ozlem",3,14,9,10,4,1,0,0,0,0,0,0,0,0,3.63,0.992715132,41%
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120118,"Li, Wei",3,9,6,13,6,3,2,0,0,0,0,0,0,0,3.43,1.184290022,29%
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120118,"Wang, Jundong",9,17,11,4,0,1,0,0,0,0,0,0,0,0,3.82,0.816921049,62%
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120118,"Wu, Martin G",0,10,13,9,3,3,0,0,0,0,0,0,1,0,3.45,1.743440086,26%
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120118,"Wu, Martin G",2,12,14,11,0,1,0,0,0,0,0,0,0,0,3.67,0.892636544,35%
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120118,"Wu, Martin G",3,17,9,7,2,0,0,0,1,0,0,0,0,0,3.69,1.147453703,51%
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120118,"Leiby, Justin",0,5,13,13,7,1,0,0,0,0,0,0,1,0,3.37,1.644587081,13%
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120118,"Leiby, Justin",0,6,16,14,3,0,0,0,1,0,0,0,0,0,3.5,1.156719499,15%
31321,ACCY,312,Principles of Taxation,A,LCD,120118,"Varadharajan, Anupama",1,5,5,3,11,4,5,0,0,0,0,0,0,0,3.17,1.229087931,18%
31324,ACCY,312,Principles of Taxation,B,LCD,120118,"Varadharajan, Anupama",0,5,5,15,8,4,0,0,0,0,0,0,0,0,3.32,1.038922519,14%
31330,ACCY,312,Principles of Taxation,C,LCD,120118,"Varadharajan, Anupama",1,1,5,4,9,9,4,0,0,0,0,0,0,1,3.03,1.037696625,6%
31333,ACCY,312,Principles of Taxation,E,LCD,120118,"Donohoe, Michael P",0,3,0,6,5,5,3,6,1,1,1,0,0,1,2.69,1.372066568,10%
45719,ACCY,312,Principles of Taxation,F,LCD,120118,"Donohoe, Michael P",2,3,5,8,5,5,1,3,0,2,0,1,0,0,3,1.522497947,14%
45934,ACCY,312,Principles of Taxation,G,LCD,120118,"Donohoe, Michael P",4,5,3,8,6,5,1,1,0,0,0,0,0,0,3.31,1.113289046,27%
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120118,"Rowe, Stephen P",2,9,4,9,2,0,0,0,0,0,0,0,0,0,3.64,0.812354602,42%
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120118,"Bauer, Timothy D",1,8,18,7,5,0,1,0,0,0,0,0,0,0,3.57,0.976046447,23%
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120118,"Bauer, Timothy D",1,7,10,10,11,0,0,0,0,0,0,0,0,0,3.46,1.048083966,21%
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120118,"Pomeroy, Bradley M",0,14,9,10,3,1,0,0,0,0,0,0,0,0,3.62,1.010227697,38%
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120118,"Pomeroy, Bradley M",1,20,7,5,4,0,1,0,0,0,0,0,0,0,3.7,1.0496031,55%
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120118,"Pomeroy, Bradley M",1,9,9,8,10,0,1,0,0,0,0,0,0,1,3.47,1.08736685,26%
54162,ACCY,405,Assurance and Attestation,AE7,LCD,120118,"Bauer, Timothy D",1,7,13,9,7,1,0,0,0,0,0,0,0,0,3.51,0.936642942,21%
49130,ACCY,451,Advanced Income Tax Problems,A,LCD,120118,"Sternburg, Thomas",0,4,2,2,18,1,0,0,0,0,0,0,0,0,3.21,0.899633259,15%
54569,ACCY,451,Advanced Income Tax Problems,B,LCD,120118,"Sternburg, Thomas",0,3,5,7,13,1,0,0,0,0,0,0,0,0,3.29,0.871194582,10%
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120118,"Zhang, Li",4,12,3,5,7,5,2,0,0,0,0,0,0,0,3.44,1.309896397,42%
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MT,LCD,120118,"Venugopalan, Raghunathan",3,18,10,9,1,0,0,0,0,0,0,0,0,0,3.75,0.862844134,51%
58446,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MT1,LCD,120118,"Sandretto, Michael J",2,17,10,4,0,0,0,0,0,0,0,0,0,0,3.82,0.678454125,58%
46502,ACCY,501,Accounting Analysis I,CT,LCD,120118,"Cohen, Susan I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31334,ACCY,502,Accounting Analysis II,B,LCD,120118,"Kao, Glenda W",3,19,12,10,3,0,0,0,0,0,0,0,0,0,3.71,1.004460054,47%
31335,ACCY,503,Managerial Accounting,A,LCD,120118,"Venugopalan, Raghunathan",3,11,12,1,4,1,0,0,0,0,0,0,0,0,3.69,0.854712427,44%
39540,ACCY,503,Managerial Accounting,B,LCD,120118,"Venugopalan, Raghunathan",0,16,13,9,4,0,0,0,0,0,0,0,0,0,3.66,1.093069074,38%
56299,ACCY,504,Auditing,A,LCD,120118,"Mathrumandiram, Padmakuma",18,9,5,2,1,0,0,0,0,0,0,0,0,0,3.89,0.631743619,77%
59162,ACCY,504,Auditing,B,LCD,120118,"Mathrumandiram, Padmakuma",11,15,8,3,1,0,0,0,0,0,0,0,0,0,3.85,0.692098259,68%
31339,ACCY,505,Federal Taxation,A,LCD,120118,"Finnegan, Thomas",0,33,6,9,0,0,0,0,0,0,0,0,0,0,3.83,1.092886087,69%
31341,ACCY,505,Federal Taxation,B,LCD,120118,"Finnegan, Thomas",0,36,2,5,1,0,0,0,0,0,0,0,0,0,3.89,0.871837141,82%
54993,ACCY,505,Federal Taxation,C,LCD,120118,"Finnegan, Thomas",0,28,11,8,2,0,0,0,0,0,0,0,0,0,3.78,1.058961756,57%
46973,ACCY,510,Financial Reporting Standards,A,LCD,120118,"Polinski, Paul W",0,9,10,12,8,0,0,0,0,0,0,0,0,0,3.5,1.132475165,23%
46974,ACCY,510,Financial Reporting Standards,B,LCD,120118,"Doogar, Rajib K",0,15,7,1,9,4,0,0,0,0,0,0,0,0,3.52,1.330744153,42%
46975,ACCY,510,Financial Reporting Standards,C,LCD,120118,"Polinski, Paul W",0,14,13,10,6,0,0,0,0,0,0,0,0,0,3.6,1.16511802,33%
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120118,"Abdel-Khalik, Ahmed R",0,6,6,11,8,0,0,0,0,0,0,0,0,0,3.44,1.006429332,19%
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120118,"Schwartz, Rachel",4,31,2,1,1,0,0,0,0,0,0,0,0,0,3.94,0.553967508,90%
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120118,"Schwartz, Rachel",2,25,6,3,3,0,0,0,0,0,0,0,0,0,3.82,0.87058601,69%
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120118,"Schwartz, Rachel",0,27,6,2,0,1,1,0,0,0,0,0,0,0,3.83,1.006111326,73%
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120118,"Chandler, John S",1,17,10,5,2,0,1,0,0,0,0,0,0,0,3.71,0.944422222,50%
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120118,"Chandler, John S",4,21,11,2,1,0,0,0,0,0,0,0,0,0,3.85,0.653834842,64%
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120118,"Chandler, John S",0,21,12,4,2,0,0,0,0,0,0,0,0,0,3.78,0.898832576,54%
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120118,"Beck, Paul J",0,9,3,5,12,1,0,2,0,0,0,0,0,0,3.32,1.27114122,28%
54477,ACCY,515,Auditing & Assurance Standards,C,LCD,120118,"Beck, Paul J",0,14,3,3,9,3,0,0,0,0,0,0,0,0,3.5,1.257775815,44%
31373,ACCY,517,Financial Statement Analysis,A,LCD,120118,"Ibrahim, Adel Nematallah",0,16,7,6,2,0,0,0,0,0,0,0,0,0,3.73,0.914863378,52%
31377,ACCY,517,Financial Statement Analysis,B,LCD,120118,"Ibrahim, Adel Nematallah",0,13,5,11,6,7,0,1,0,0,0,0,0,0,3.39,1.389502309,30%
39543,ACCY,517,Financial Statement Analysis,C,LCD,120118,"Ibrahim, Adel Nematallah",0,20,7,5,11,1,0,0,0,0,0,0,0,0,3.59,1.302950498,45%
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120118,"Crowley, Vincent S",3,3,4,4,6,2,0,0,0,0,0,0,0,0,3.42,0.864561546,27%
50799,ACCY,553,Advanced Tax Topics,CH2,LCD,120118,"Aquino, Glenn D",3,5,4,5,1,4,0,0,0,0,0,0,0,0,3.5,0.928260021,36%
48329,ACCY,553,Tax of Closely-held Entities,CHI,LCD,120118,"Whitlock, Brian T",4,12,4,2,0,0,0,0,0,0,0,0,0,0,3.88,0.508133841,73%
54570,ACCY,556,Tax Research,A,LCD,120118,"Holder, Daniel E",0,11,7,3,3,3,1,0,0,0,0,0,0,0,3.54,1.096114349,39%
31384,ACCY,556,Tax Research,B,LCD,120118,"Holder, Daniel E",0,5,6,1,13,2,0,1,0,0,0,0,0,0,3.27,1.078981001,18%
47788,ACCY,585,Constructs in Atg Research,A,LCD,120118,"Abdel-Khalik, Ahmed R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29682,ACCY,592,Intro to ACCY Research,A,LCD,120118,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54478,ACCY,593,Special Research Problems,FR,LCD,120118,"Nekrasz, Frank",30,12,4,1,0,0,0,0,0,0,0,0,0,0,3.96,0.439658959,89%
42664,ACCY,593,Special Research Problems,S,CNF,120118,"Peecher, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120118,"Gundersen, Lisa C",4,9,2,5,1,2,2,3,0,0,0,0,1,0,3.28,1.681256144,45%
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120118,"Gundersen, Lisa C",1,5,5,7,7,1,2,0,0,0,1,0,0,0,3.28,1.224724459,21%
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120118,"Gundersen, Lisa C",1,4,9,3,4,2,2,1,1,1,0,0,0,0,3.22,1.22667029,18%
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120118,"Gundersen, Lisa C",0,9,3,5,1,2,3,0,1,0,1,1,2,0,2.94,2.035848717,32%
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120118,"Gundersen, Lisa C",1,5,2,2,11,3,1,1,1,0,0,0,1,0,3.04,1.398813783,21%
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120118,"Gundersen, Lisa C",3,4,2,5,6,3,0,1,0,1,1,0,1,0,3.05,1.597732769,26%
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120118,"Gundersen, Lisa C",3,3,8,3,5,1,1,2,0,0,0,0,0,0,3.36,1.078169745,23%
56843,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120118,"Gundersen, Lisa C",1,7,2,2,8,1,2,3,1,0,0,0,0,0,3.15,1.261722808,30%
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120118,"Brozovic, Nicholas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36745,ACE,161,Microcomputer Applications,A,LBD,120118,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36736,ACE,161,Microcomputer Applications,C1,LBD,120118,"Lo, Alexander C",0,17,0,0,1,0,0,2,0,0,3,0,1,0,3.25,2.774887385,71%
36747,ACE,161,Microcomputer Applications,C2,LBD,120118,"Rogalla, Valerie",0,12,0,0,8,0,0,2,0,0,0,0,2,0,3.17,2.79882118,50%
36749,ACE,161,Microcomputer Applications,E,LBD,120118,"Lo, Alexander C",0,18,0,0,7,0,0,0,0,0,0,0,0,0,3.72,1.587450787,72%
36738,ACE,161,Microcomputer Applications,F,LBD,120118,"Lo, Alexander C",0,16,0,0,5,0,0,1,0,0,2,0,0,0,3.46,2.233741256,67%
36750,ACE,161,Microcomputer Applications,G,LBD,120118,"Lo, Alexander C",0,20,0,0,1,0,0,1,0,0,1,0,0,1,3.74,1.763150589,87%
36739,ACE,161,Microcomputer Applications,L1,LBD,120118,"Lo, Alexander C",0,20,0,0,4,0,0,1,0,0,0,0,0,0,3.76,1.478738201,80%
36751,ACE,161,Microcomputer Applications,L2,ONL,120118,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36741,ACE,161,Microcomputer Applications,N1,LBD,120118,"Lo, Alexander C",0,19,0,0,2,0,0,3,0,0,0,0,0,0,3.67,1.943673498,79%
36752,ACE,161,Microcomputer Applications,N2,ONL,120118,"Rogalla, Valerie",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36742,ACE,161,Microcomputer Applications,R,LBD,120118,"Rogalla, Valerie",0,9,0,0,8,0,0,2,0,0,2,0,1,0,3,2.366431913,41%
36744,ACE,161,Microcomputer Applications,T,LBD,120118,"Rogalla, Valerie",0,12,0,0,7,0,0,3,0,0,0,0,1,0,3.26,2.36826941,52%
58282,ACE,199,The Business of ACES,BUS,LCD,120118,"Ellinger, Paul N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58547,ACE,199,Introduction to Sales,SPS,CNF,120118,"Irani, Kaizad R",12,22,6,3,1,0,0,0,0,0,0,0,0,0,3.89,0.702054129,77%
29698,ACE,222,Agricultural Marketing,S,LCD,120118,"Stoddard, Paul B",0,74,0,0,68,0,0,31,0,0,6,0,4,0,3.1,5.710166372,40%
51717,ACE,240,Personal Financial Planning,AL1,LEC,120118,"Braden, John B",1,19,13,14,19,17,9,7,3,0,2,0,1,1,3.04,2.383427631,19%
