CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
32292,ACCY,556,Tax Research,CHI,LCD,120145,"Fotzler, Jonathan B",0,10,13,3,1,1,0,0,0,0,0,0,0,0,3.69,0.758261169,36%
37076,ACCY,557,Accounting Periods & Methods,CHI,LCD,120145,"Aquino, Glenn D",6,7,4,5,4,0,2,0,0,0,0,0,0,0,3.57,1.107640134,46%
37074,ACCY,559,Tax Policy,CH1,LCD,120145,"Giertz, J F",0,15,4,9,0,0,0,0,0,0,0,0,0,0,3.74,0.959652715,54%
37075,ACCY,559,IRS Procedures,CH2,LCD,120145,"Meier, Walter K",0,2,13,8,4,0,1,0,0,0,0,0,0,0,3.45,0.863712915,7%
33980,ACCY,560,Information in Value Creation,A,LCD,120145,"Chandler, John S",2,15,14,4,0,0,0,0,0,0,0,0,0,0,3.79,0.67518516,49%
37030,ACE,100,Agr Cons and Resource Econ,ONL,ONL,120145,"Gundersen, Lisa C",0,3,3,2,3,2,2,1,3,2,1,1,1,0,2.5,1.582455897,13%
37924,ACE,240,Personal Financial Planning,0NL,ONL,120145,"Stoddard, Paul B",7,20,14,16,12,6,4,1,1,0,1,0,2,0,3.32,2.215720691,32%
37068,ACE,592,Graduate Internship Experience,GIE,CNF,120145,"Ando, Amy W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37778,ADV,150,Introduction to Advertising,S1,ONL,120145,"Olson, Katrina M",5,14,5,4,5,0,4,0,0,0,1,1,0,0,3.43,1.802605753,49%
36921,ADV,310,Intro to Public Relations,ONL,ONL,120145,"Olson, Katrina M",30,14,2,7,5,1,1,1,0,0,0,1,1,0,3.64,1.892849703,70%
36343,ADV,350,Writing for Public Relations,ONL,ONL,120145,"Friedman, Judith S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38135,AFRO,298,Spec Topics African-Am Studies,RM,CNF,120145,"Mendenhall, Ruby",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37927,AFRO,410,Hate Crimes,NA,LCD,120145,"Anderson-Cobb, Nicole D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37940,AFRO,498,Spec Topics African Am Studies,UG1,LCD,120145,"Mixon, Anita",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37829,AFST,222,Introduction to Modern Africa,A,ONL,120145,"Barro, Maimouna A",9,10,4,2,0,0,0,1,2,0,0,2,0,1,3.47,2.048658097,63%
36961,AGCM,270,Sales Communications,ONL,ONL,120145,"Koon, Samantha L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37941,AGED,480,Collaborative Leadership,GR,ONL,120145,"Clark, Richard W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37885,AGED,480,Collaborative Leadership,UG,ONL,120145,"Clark, Richard W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30180,ANSC,110,Life With Animals and Biotech,1,LCD,120145,"Kesler, Darrel J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30200,ANSC,331,Biology of Reproduction,B,ONL,120145,"Nowak, Romana A",3,7,4,3,4,0,3,2,0,0,0,0,0,0,3.36,1.317877081,38%
37669,ANSC,398,Undergraduate Research,A,CNF,120145,"Kline, Kevin H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38215,ANSC,398,CC Humane Society Internship,G,CNF,120145,"Fischer-Brown, Amy E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36011,ANSC,542,Applied Bioinformatics,A,LCD,120145,"Rodriguez-Zas, Sandra L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38053,ANSC,592,Gut Microbiomes and Pet Food,T,LAB,120145,"Cattai de Godoy, Maria Re",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36296,ANTH,103,Anthro in a Changing World,ONL,ONL,120145,"Finley, Amaziah Z",3,22,20,4,12,10,2,8,4,2,3,0,7,1,2.91,3.316143594,26%
36297,ANTH,143,Biology of Human Behavior,ONL,ONL,120145,"Melber, Talia",19,15,0,3,3,0,5,1,0,2,2,0,4,0,3.21,3.077903327,63%
35406,ANTH,180,The Archaeology of Death,1,LCD,120145,"Silverman, Helaine I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34763,ANTH,209,"Food, Culture, and Society",ONL,ONL,120145,"Manalansan, Martin F",0,25,1,1,2,2,3,0,0,0,2,0,0,0,3.54,1.885417726,69%
33737,ARAB,201,Elementary Standard Arabic I,A1,LCD,120145,"Shakkour, Elias",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33738,ARAB,202,Elementary Standard Arabic II,A1,LCD,120145,"Hermes, Zainab A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33675,ARAB,403,Intermediate Stand Arabic I,A1,PKG,120145,"Zemmahi, Hicham",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33676,ARAB,404,Intermediate Stand Arabic II,B1,PKG,120145,"Bidaoui, Abdelaadim",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33704,ARAB,405,Advanced Standard Arabic I,A1,LCD,120145,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33705,ARAB,406,Advanced Standard Arabic II,A1,LCD,120145,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34653,ARAB,407,Topics Stand Arabic Lang&Lit I,A2,LCD,120145,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34655,ARAB,408,Topics Stand Arabic LangLit II,A2,LCD,120145,"Saadah, Eman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37000,ARCH,475,Arch Design & Development,B,LAB,120145,"Hemingway, Erik",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37943,ARCH,571,Design:Detail & Architectonics,E0,LAB,120145,"Hemingway, Erik",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37421,ARCH,572,Design: Behavior & Environment,E0,LAB,120145,"Dearborn, Lynne M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34317,ARTF,102,Drawing I,B,LAB,120145,"Briggs, Molly C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37432,ASTR,100,Introduction to Astronomy,ONL,ONL,120145,"Vijayaraghavan, Rukmani",1,10,8,3,1,2,3,2,2,1,1,0,3,0,2.93,2.159114402,30%
36300,ATMS,120,Severe and Hazardous Weather,ONL,ONL,120145,"Snodgrass, Eric R",178,85,0,0,15,0,1,5,0,0,1,0,3,0,3.86,3.562880055,91%
30300,AVI,101,Private Pilot I,AE1,LCD,120145,"West, Lawrence R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30593,AVI,120,Private Pilot II,AE1,LCD,120145,"Warren, James R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30599,AVI,121,Private Pilot Requalification,AE1,LCD,120145,"Warren, James R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30606,AVI,130,Commercial - Instrument I,AE1,LCD,120145,"Gepp, Nicholas J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30613,AVI,140,Commercial - Instrument II,AE1,LCD,120145,"Benhoff, Kathryn R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30630,AVI,210,Commercial Pilot II,AE1,LCD,120145,"Royer, Christopher J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30643,AVI,320,Flight Instructor-Airplane,AE1,LCD,120145,"Hinebaugh, Kristina L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30656,AVI,322,Instrument Flight Instructor,FD,FL,120145,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29880,AVI,380,Multiengine Land,F12,FL,120145,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29881,AVI,380,Multiengine Land,F13,FL,120145,"Phillips, Sybil I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30677,AVI,381,Cockpit Resource Management,AE1,LCD,120145,"Wofford, Michael G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29884,BADM,300,The Legal Environment of Bus,A,LCD,120145,"Kindt, John W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37386,BADM,300,The Legal Environment of Bus,OL,ONL,120145,"Marrs, Gregory A",15,36,41,24,27,5,6,3,4,1,3,0,1,0,3.37,2.691241969,31%
29889,BADM,310,Mgmt and Organizational Beh,A,LCD,120145,"Prince, Nicholas R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29890,BADM,310,Mgmt and Organizational Beh,B,LCD,120145,"Lee, Jun Ho",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36472,BADM,310,Mgmt and Organizational Beh,OL,ONL,120145,"Shabbir, Muhammad S",0,41,66,49,7,4,1,8,1,0,2,1,3,1,3.41,2.9774043,22%
29885,BADM,320,Principles of Marketing,A,ONL,120145,"Wolters, Mark E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36859,BADM,320,Principles of Marketing,A1,LCD,120145,"Venugopal, Srinivas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36473,BADM,320,Principles of Marketing,OL,ONL,120145,"Shabbir, Muhammad S",0,39,32,11,5,2,0,2,0,0,1,2,6,0,3.37,3.533490563,39%
37372,BADM,340,Ethical Dilemmas of Business,OL,ONL,120145,"Winter, Gretchen A",1,9,5,3,2,0,1,0,0,0,0,0,0,0,3.65,0.843850303,48%
36474,BADM,350,IT for Networked Organizations,OL,ONL,120145,"Sachdev, Vishal",4,14,11,5,7,2,0,1,1,0,0,0,0,0,3.53,1.303480917,40%
37373,BADM,375,Business Process Management,OL,ONL,120145,"Sirichakwal, Issariya",2,5,4,6,5,2,3,0,0,1,0,0,0,0,3.26,1.23434193,25%
36475,BADM,380,International Business,OL,ONL,120145,"Corredor Waldro, Sandra T",5,15,7,2,1,0,0,0,0,0,0,0,0,0,3.85,0.622093241,67%
37857,BADM,446,Entrepreneurship Sm Bus Form,1,LCD,120145,"Skousen, Bradley R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32847,BADM,520,Marketing Management,X1,LCD,120145,"Rindfleisch, Aric P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34221,BADM,551,Managing Intellectual Property,ADV,LCD,120145,"Bradley, Joe A",1,22,38,3,1,0,0,0,0,0,0,0,0,0,3.76,0.731300212,35%
30705,BADM,567,Process Management,A,LCD,120145,"Chhajed, Dilip",0,16,8,7,3,0,0,0,0,0,0,0,0,0,3.7,1.003742995,47%
35684,BADM,567,Process Management,B,LCD,120145,"Chhajed, Dilip",0,9,10,11,9,0,0,0,0,0,0,0,0,0,3.5,1.155422001,23%
36402,BADM,572,Stat for Mgt Decision Making,OL,ONL,120145,"Palekar, Udatta S",34,7,5,5,0,1,0,3,0,0,0,0,0,0,3.78,1.518771433,75%
37854,BADM,583,Intl Mergers & Acquisitions,PMB,LCD,120145,"Clougherty, Joseph A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32848,BADM,590,Technology Practicum,ADT,LCD,120145,"Kurtz, Jeffrey M",5,56,2,1,0,0,0,0,0,0,0,0,0,0,3.98,0.401123422,95%
13359,BADM,590,Global Business Simulation,GBS,LCD,120145,"Qualls, William J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34235,BADM,590,Introduction to Business,GRB,LCD,120145,"Sleptsov, Alexander",2,22,9,4,1,0,0,0,0,0,0,0,0,0,3.83,0.729136476,63%
36596,BADM,590,Business Practice Immersion,GRI,LCD,120145,"Chhajed, Dilip",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34792,BADM,590,Negotiations,PMB,LCD,120145,"Loewenstein, Jeffrey",0,17,27,16,3,1,0,0,0,0,0,0,0,0,3.63,1.118713547,27%
30712,BTW,250,Principles Bus Comm,D,LCD,120145,"Khatiblou, Roya",0,7,10,3,2,1,0,0,0,0,0,0,0,0,3.62,0.774235106,30%
36344,BTW,250,Principles Bus Comm,OL1,ONL,120145,"Nelson, Katherine",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36349,BTW,250,Principles Bus Comm,OL2,ONL,120145,"Merrill, Andrew",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36350,BTW,250,Principles Bus Comm,OL3,ONL,120145,"Sheets, Frank R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30709,BTW,250,Principles Bus Comm,OL4,ONL,120145,"Ballard, Shawn C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30718,BTW,250,Principles Bus Comm,X,LCD,120145,"Gheba, Khaleel A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37033,CEE,407,Airport Design,ONL,ONL,120145,"Herrin, Stanley M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36942,CEE,422,Construction Cost Analysis,ONL,ONL,120145,"Liu, Liang Y",0,9,2,8,5,1,0,3,1,0,0,0,1,1,3.18,1.716828471,30%
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120145,"Liu, Liang Y",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37865,CEE,467,Masonry Structures,ONL,ONL,120145,"Abrams, Daniel P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31375,CEE,467,Masonry Structures,UG3,LCD,120145,"Abrams, Daniel P",0,3,6,4,2,2,2,0,1,1,0,0,0,0,3.16,1.198415621,14%
30819,CEE,469,Wood Structures,UG3,LCD,120145,"Gurfinkel, German",5,4,4,3,3,0,0,2,1,0,0,0,0,0,3.42,1.24813003,41%
37926,CHBE,471,Biochemical Engineering,A,LEC,120145,"Kraft, Mary L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30822,CHEM,102,General Chemistry I,AL1,LEC,120145,"Overcash, John W",0,6,10,8,11,6,9,8,7,5,2,0,5,2,2.52,2.792568059,8%
30828,CHEM,103,General Chemistry Lab I,11,LAB,120145,"Kramer, Colin B",0,29,6,2,5,2,1,2,1,0,1,0,3,0,3.35,2.472043689,56%
30825,CHEM,104,General Chemistry II,AL1,LEC,120145,"Hummel, Thomas J",0,7,2,5,6,7,5,4,4,2,1,4,2,0,2.48,2.1973393,14%
30829,CHEM,105,General Chemistry Lab II,21,LAB,120145,"Kramer, Colin B",10,5,6,3,3,1,1,0,0,1,0,0,0,0,3.58,1.203536456,50%
33499,CHEM,232,Elementary Organic Chemistry I,A,ONL,120145,"Rafferty, Ryan",5,18,0,6,28,0,5,25,0,0,7,2,2,4,2.71,3.323281511,23%
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120145,"Miller, Shawn",0,5,4,4,16,6,3,5,1,2,0,0,0,0,2.9,1.539841262,11%
30838,CHEM,332,Elementary Organic Chem II,A,LCD,120145,"Koerner, Michael",5,3,3,2,7,4,2,1,3,0,1,1,2,1,2.79,1.8900485,24%
30840,CHEM,442,Physical Chemistry I,1,LEC,120145,"Nicely, Amy L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30841,CHIN,201,Elementary Chinese I,2A,LCD,120145,"Zhang, Xiaohui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30842,CHIN,202,Elementary Chinese II,2B,LCD,120145,"Liu, Yilan",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36278,CHLH,100,Contemporary Health,ON2,ONL,120145,"Trask, Jeffrey T",0,7,16,7,9,4,3,4,1,1,0,0,1,0,3.13,1.842707248,13%
30845,CHLH,101,Introduction to Public Health,A,LEC,120145,"Kaplan, Justine",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29898,CHLH,206,Human Sexuality,A1,LCD,120145,"Darfour-Oduro, Sandra A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36274,CHLH,206,Human Sexuality,ON2,ONL,120145,"Rinaldi-Miles, Anna I",1,9,5,10,7,11,2,5,3,2,0,1,3,0,2.8,2.256472173,17%
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120145,"Lange, Dustin D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36276,CHLH,243,Drug Use and Abuse,ONL,ONL,120145,"Kersh, Renique",22,1,1,4,2,0,3,3,0,0,1,1,1,0,3.32,2.064063952,59%
37355,CHLH,587,MPH Practicum,A,LEC,120145,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37356,CHLH,587,MPH Practicum,B,LEC,120145,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37028,CHLH,589,Public Health Capstone Expnce,B,LEC,120145,"Hann, Lena",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36379,CI,410,Middle School Instruction,A,ONL,120145,"Dean, Sheila R",0,11,4,3,4,0,0,1,1,0,0,0,0,0,3.51,1.259259041,46%
30746,CI,431,Tchg Elementary Mathematics,A,LCD,120145,"Poetzel, Adam R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30753,CI,577,Clinical Practicum in Reading,A,LCD,120145,"Smith, Patriann",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37431,CLCV,102,Medical Terms-GRK & LAT Roots,O,ONL,120145,"Dee, Nicholas M",0,3,7,5,4,1,3,3,2,1,0,0,3,2,2.71,2.049565808,9%
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120145,"Abosso, Daniel H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30861,CLCV,115,Mythology of Greece and Rome,D,LCD,120145,"Froedge, Stephen E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34794,CMN,101,Public Speaking,1,LCD,120145,"Moga, Jillian L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34795,CMN,101,Public Speaking,2,LCD,120145,"Lavoie, Mark W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120145,"Tang, Min",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34800,CMN,211,Business Communication,1,LCD,120145,"Stengrim, Laura A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37871,CMN,211,Business Communication,2,LCD,120145,"Bisbee, Donovan S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34802,CMN,212,Intro to Organizational Comm,1,ONL,120145,"Proulx, Jeffrey",1,2,1,3,3,2,1,3,2,0,2,0,2,0,2.44,1.649606014,14%
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120145,"Boone, George W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120145,"Pitchford, Matthew C",0,3,3,3,5,2,2,1,1,0,0,0,1,0,2.94,1.394815798,14%
36318,CMN,260,Intro to Health Communication,OL1,ONL,120145,"Figueroa-Caball, Andrea A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
