CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
29655,ABE,459,Drainage and Water Management,A3,LEC,120138,"Bhattarai, Rabin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39805,ABE,459,Drainage and Water Management,A4,LEC,120138,"Cooke, Richard A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56114,ABE,463,Electrohydraulic Systems,TEG,LEC,120138,"Grift, Tony E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31280,ABE,466,Engineering Off-Road Vehicles,AL1,LEC,120138,"Hansen, Alan C",0,6,13,6,4,2,2,3,0,0,1,0,0,0,3.26,1.517530889,16%
29662,ABE,476,Indoor Air Quality Engineering,AL1,LEC,120138,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29663,ABE,483,Engrg Properties of Food Matls,A,LEC,120138,"Rausch, Kent D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57478,ABE,488,Bioprocessing Biomass for Fuel,VS,LEC,120138,"Singh, Vijay",0,5,9,6,2,0,1,1,0,0,0,0,0,0,3.47,1.002131063,21%
39806,ABE,501,Graduate Research I,A,LCD,120138,"Zhang, Yuanhui",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120138,"Silhan, Peter A",2,29,20,20,16,15,15,9,4,2,1,2,3,0,3.02,2.96600223,22%
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120138,"Silhan, Peter A",0,23,25,27,23,20,9,3,4,1,6,1,0,0,3.08,2.776570808,16%
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120138,"Hennessy, James E",1,3,7,9,4,5,2,2,3,0,0,0,0,0,3.07,1.355007175,11%
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120138,"Hennessy, James E",0,5,9,8,2,6,3,2,0,0,3,0,0,0,3.04,1.804743749,13%
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120138,"Huang, John",2,6,7,5,6,4,2,1,3,0,1,0,0,0,3.13,1.504702628,22%
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120138,"Ledvora, Joseph A",2,4,5,5,5,7,5,1,1,0,1,0,1,0,2.95,1.583221687,16%
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120138,"Lin, Jonathan T",0,4,6,9,1,3,5,2,1,0,6,0,0,0,2.77,2.001924074,11%
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120138,"Huang, John",1,1,10,8,1,6,3,2,2,0,0,0,1,0,2.99,1.549564455,6%
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120138,"Ledvora, Joseph A",1,7,4,6,4,3,2,4,2,0,4,0,0,0,2.88,1.860935249,22%
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120138,"Lin, Jonathan T",1,4,5,10,3,7,5,2,1,0,1,0,0,0,3.02,1.382447106,13%
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120138,"McNamara, Sean M",0,6,4,4,7,4,4,2,3,0,0,0,0,1,3,1.487867602,18%
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120138,"Stefani, Marisa A",0,2,3,1,6,6,2,4,5,0,5,0,1,0,2.35,1.797984983,6%
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120138,"Moradi, Maseeh",0,2,5,9,8,7,2,1,2,0,2,0,0,0,2.92,1.454082376,5%
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120138,"Smigielski, Michael A",0,1,3,8,5,14,3,1,3,0,1,0,1,0,2.73,1.487548319,3%
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120138,"McNamara, Sean M",1,5,7,10,6,3,2,0,2,0,2,0,1,0,3.05,1.784866942,15%
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120138,"Moradi, Maseeh",1,4,8,11,4,5,2,1,2,0,0,0,0,0,3.19,1.259620754,13%
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120138,"Zhao, Weiran",0,2,5,6,6,9,6,2,1,0,2,0,0,0,2.82,1.460958589,5%
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120138,"Stefani, Marisa A",1,4,9,8,6,3,2,0,3,0,2,0,0,0,3.09,1.637335233,13%
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120138,"Smigielski, Michael A",0,4,9,4,3,7,4,1,1,0,1,0,0,1,3.06,1.410137897,12%
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120138,"Zhao, Weiran",1,3,8,14,3,2,2,2,2,0,1,0,1,0,3.06,1.612350064,10%
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120138,"Le, Nga H",1,9,6,4,10,1,3,3,3,0,1,0,1,0,3.02,1.806624175,24%
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120138,"Le, Nga H",3,13,6,11,5,1,1,2,3,0,1,0,0,0,3.32,1.641535866,35%
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120138,"Mulvihill, Brian J",3,20,6,8,3,3,1,3,0,0,0,0,0,0,3.53,1.462972146,49%
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120138,"Mulvihill, Brian J",2,18,11,6,5,2,1,1,1,0,0,0,0,0,3.55,1.291747309,43%
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120138,"Ye, Xinxin",2,12,7,10,5,4,4,2,0,0,1,0,0,0,3.3,1.582543663,30%
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120138,"Ye, Xinxin",1,8,7,11,10,4,3,2,1,0,0,0,0,1,3.23,1.356068664,19%
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120138,"Asante Appiah, Bright",2,4,11,9,2,6,4,1,0,0,0,0,0,0,3.27,1.260510809,15%
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120138,"Asante Appiah, Bright",2,10,14,2,5,5,1,0,0,0,1,0,0,0,3.44,1.401249442,30%
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120138,"Zhou, Hailan",1,3,11,10,7,2,2,0,0,0,1,0,1,0,3.2,1.594783162,11%
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120138,"Jackson, Kevin",0,7,9,8,10,2,0,1,1,0,1,0,0,0,3.27,1.414704033,18%
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120138,"Finnegan, Thomas",1,4,14,11,4,1,4,0,0,0,0,0,0,1,3.38,1.142153355,13%
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120138,"Zhou, Hailan",3,5,12,5,9,2,2,1,0,0,0,0,1,0,3.29,1.561765383,20%
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120138,"Jackson, Kevin",0,5,13,5,8,5,0,1,0,0,0,0,2,0,3.17,2.06961349,13%
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120138,"Asante Appiah, Bright",1,4,13,9,5,6,0,0,1,0,0,0,1,0,3.26,1.602732042,13%
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120138,"Autrey, Romana L",0,3,9,10,8,6,1,0,1,0,0,0,0,0,3.22,1.142003252,8%
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120138,"Autrey, Romana L",1,8,9,6,7,5,0,0,0,1,0,0,0,0,3.37,1.313082524,24%
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120138,"Drnevich, Dawn J",0,12,4,9,11,2,0,1,0,0,0,0,0,0,3.41,1.256178066,31%
36677,ACCY,302,Decision Making for Atg,AE4,LCD,120138,"Drnevich, Dawn J",2,6,1,5,10,7,0,4,0,0,0,0,0,0,3.11,1.367557781,23%
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120138,"Autrey, Romana L",1,7,6,8,6,6,0,0,0,0,1,0,0,1,3.31,1.355807614,23%
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120138,"Chen, Xiaoling",3,13,8,4,6,4,0,0,0,0,0,0,0,0,3.56,1.180734235,42%
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120138,"Chen, Xiaoling",0,7,6,7,9,5,3,0,0,0,0,0,0,0,3.26,1.287581713,19%
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120138,"Chen, Xiaoling",1,5,7,8,8,11,0,0,0,0,0,0,0,0,3.24,1.200277746,15%
36692,ACCY,303,Atg Institutions and Reg,AE1,LCD,120138,"Li, Wei",0,2,10,11,8,2,0,1,2,0,0,0,0,0,3.22,1.232210557,6%
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120138,"Li, Wei",2,13,8,7,2,1,2,0,2,0,1,0,0,0,3.43,1.524693047,39%
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120138,"Brown, Timothy J",3,13,6,8,6,2,0,0,0,0,0,0,0,0,3.58,1.088056371,42%
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120138,"Brown, Timothy J",2,9,10,3,10,2,0,1,0,0,0,0,0,0,3.46,1.150353983,30%
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120138,"Li, Wei",0,8,9,12,2,3,1,1,0,0,1,1,0,0,3.29,1.540411201,21%
36703,ACCY,303,Atg Institutions and Reg,AE6,LCD,120138,"Brown, Timothy J",0,2,8,11,7,3,2,4,0,0,0,0,0,0,3.13,1.28670676,5%
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120138,"Wu, Martin G",3,3,5,8,8,1,2,0,0,0,0,0,0,0,3.34,0.983579469,20%
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120138,"Wu, Martin G",5,9,6,9,6,2,0,2,0,0,0,0,0,0,3.47,1.272966165,36%
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120138,"Wu, Martin G",5,5,5,6,9,7,1,1,0,0,0,0,0,0,3.29,1.21036668,26%
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120138,"Koo, Seung Hyun",2,12,11,3,5,1,0,1,0,0,0,0,0,0,3.6,1.054920444,40%
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120138,"Koo, Seung Hyun",0,5,5,7,10,1,2,3,1,0,1,0,0,0,3.08,1.400317424,14%
62036,ACCY,304,Accounting Control Systems,AE6,LCD,120138,"Koo, Seung Hyun",1,6,3,6,5,2,0,1,3,0,0,0,0,0,3.2,1.331352696,26%
31321,ACCY,312,Principles of Taxation,A,LCD,120138,"Bauer, Andrew M",0,5,5,2,10,5,1,2,1,1,0,0,0,0,3.05,1.292714629,16%
31324,ACCY,312,Principles of Taxation,B,LCD,120138,"Bauer, Andrew M",0,10,11,5,3,2,3,2,1,0,0,0,0,0,3.35,1.434943379,27%
31330,ACCY,312,Principles of Taxation,C,LCD,120138,"Bauer, Andrew M",0,8,12,4,10,1,1,0,0,0,0,0,0,1,3.45,1.093160555,22%
31333,ACCY,312,Principles of Taxation,E,LCD,120138,"Donohoe, Michael P",0,2,9,6,6,3,1,0,2,0,0,1,0,0,3.11,1.412046387,7%
45719,ACCY,312,Principles of Taxation,F,LCD,120138,"Donohoe, Michael P",4,9,9,2,7,5,1,0,0,0,0,0,0,0,3.47,1.199124681,35%
45934,ACCY,312,Principles of Taxation,G,LCD,120138,"Donohoe, Michael P",4,2,10,6,6,3,1,1,2,0,0,0,0,0,3.27,1.244878397,17%
61229,ACCY,398,Practical Problems in Atg,A,ONL,120138,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120138,"Bauer, Timothy D",0,5,6,17,5,1,1,0,1,0,0,0,0,0,3.34,1.051638178,14%
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120138,"Bauer, Timothy D",1,6,8,13,2,6,1,0,1,0,0,0,0,0,3.33,1.149249755,18%
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120138,"Zimbelman, Aaron F",1,7,7,8,8,0,1,0,1,0,0,0,0,0,3.4,1.132002019,24%
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120138,"Poziemski, Elizabeth C",1,7,8,12,7,2,0,0,0,0,0,0,0,1,3.45,0.977454176,22%
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120138,"Stern, Matthew T",3,8,3,9,6,6,1,1,0,0,0,0,0,0,3.33,1.184340534,30%
54162,ACCY,405,Assurance and Attestation,AE7,LCD,120138,"Bauer, Timothy D",1,4,6,17,8,2,0,0,0,0,0,0,0,0,3.37,0.886397202,13%
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",ADV,LCD,120138,"Zhang, Li",5,6,7,9,13,13,1,2,0,0,0,0,0,0,3.21,1.428705708,20%
58446,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",GRD,LCD,120138,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62025,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSB,LCD,120138,"Zhang, Li",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120138,"Finnegan, Thomas",0,22,1,2,1,0,0,0,0,0,0,0,0,0,3.9,0.668954408,85%
29680,ACCY,502,Accounting Analysis II,A,LCD,120138,"Schwartz, Rachel",6,18,9,1,2,0,0,0,0,0,0,0,0,0,3.84,0.706201105,67%
31334,ACCY,502,Accounting Analysis II,B,LCD,120138,"Schwartz, Rachel",6,16,6,6,1,0,2,0,0,0,0,0,0,0,3.72,1.105802876,59%
61232,ACCY,502,Accounting Analysis II,C,LCD,120138,"Schwartz, Rachel",6,18,3,2,2,1,0,1,0,1,0,0,0,0,3.7,1.280136711,71%
31335,ACCY,503,Managerial Accounting,A,LCD,120138,"Venugopalan, Raghunathan",0,13,13,9,4,0,0,0,0,0,0,0,0,0,3.63,1.050130944,33%
39540,ACCY,503,Managerial Accounting,B,LCD,120138,"Venugopalan, Raghunathan",0,18,10,11,1,1,0,0,0,0,0,0,0,0,3.68,0.985738302,44%
31339,ACCY,505,Federal Taxation,A,LCD,120138,"Finnegan, Thomas",0,27,16,7,3,0,0,0,0,0,0,0,0,0,3.76,1.098498976,51%
31341,ACCY,505,Federal Taxation,B,LCD,120138,"Finnegan, Thomas",0,25,12,7,3,0,0,1,0,0,0,0,0,0,3.72,1.242030595,52%
54993,ACCY,505,Federal Taxation,C,LCD,120138,"Finnegan, Thomas",0,28,9,5,2,0,0,0,0,0,0,0,0,0,3.81,0.965971014,64%
46973,ACCY,510,Financial Reporting Standards,A,LCD,120138,"Beck, Paul J",0,4,2,5,15,10,0,0,0,0,0,0,0,0,3.1,1.087198234,11%
46974,ACCY,510,Financial Reporting Standards,B,LCD,120138,"Beck, Paul J",1,2,2,0,16,6,0,2,0,0,0,0,0,0,3.01,1.041705333,10%
46975,ACCY,510,Financial Reporting Standards,C,LCD,120138,"Beck, Paul J",0,1,0,2,7,20,0,3,0,0,0,0,0,0,2.76,0.930462251,3%
49275,ACCY,510,Financial Reporting Standards,D,LCD,120138,"Polinski, Paul W",0,5,10,7,10,5,0,0,0,0,0,0,0,0,3.33,1.157004754,14%
61974,ACCY,510,Financial Reporting Standards,E,LCD,120138,"Polinski, Paul W",0,11,9,7,9,0,0,0,0,0,0,0,0,0,3.54,1.1816937,31%
62037,ACCY,510,Financial Reporting Standards,F,LCD,120138,"Polinski, Paul W",0,14,8,3,6,1,0,0,0,0,0,0,0,0,3.63,1.051551235,44%
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120138,"Abdel-Khalik, Ahmed R",0,5,8,12,8,1,0,0,0,0,0,0,0,0,3.41,0.938871663,15%
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120138,"Chandler, John S",4,33,5,2,1,0,0,0,0,0,0,0,0,0,3.91,0.64691576,82%
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120138,"Chandler, John S",3,27,8,6,0,0,0,0,0,0,0,0,0,0,3.85,0.817006732,68%
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120138,"Chandler, John S",6,20,11,7,2,1,0,0,0,0,0,0,0,0,3.75,0.939636455,55%
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120138,"Hecht, Gary W",0,24,12,5,2,0,0,1,0,0,0,0,0,0,3.74,1.160379248,55%
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120138,"Chandler, John S",7,21,10,7,0,0,0,0,0,0,0,0,0,0,3.82,0.857904424,62%
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120138,"Hecht, Gary W",0,17,18,4,4,1,0,0,0,0,0,0,0,0,3.68,1.013469289,39%
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120138,"Hobson, Jessen L",0,12,6,6,5,1,0,0,0,0,0,0,0,0,3.59,1.012620363,40%
46978,ACCY,515,Auditing & Assurance Standards,B,LCD,120138,"Hobson, Jessen L",0,10,7,8,9,2,0,1,0,0,0,0,0,0,3.42,1.201998336,27%
54477,ACCY,515,Auditing & Assurance Standards,C,LCD,120138,"Hobson, Jessen L",0,7,8,5,7,0,0,0,0,0,0,1,0,0,3.42,1.528868863,25%
31373,ACCY,517,Financial Statement Analysis,A,LCD,120138,"Ibrahim, Adel Nematallah",0,16,5,3,5,1,0,0,0,0,0,0,0,0,3.67,1.033731106,53%
31377,ACCY,517,Financial Statement Analysis,B,LCD,120138,"Ibrahim, Adel Nematallah",0,8,3,5,7,3,0,0,0,0,0,0,0,0,3.41,1.075788083,31%
31381,ACCY,551,Corporate Income Taxation,A,LCD,120138,"Sternburg, Thomas",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31382,ACCY,551,Corporate Income Taxation,B,LCD,120138,"Sternburg, Thomas",0,1,3,5,15,3,0,0,0,0,0,0,0,0,3.14,0.732557165,4%
42000,ACCY,551,Corporate Income Taxation,C,LCD,120138,"Sternburg, Thomas",0,6,1,3,14,1,0,0,0,0,0,0,0,0,3.29,0.971442227,24%
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120138,"Guzman, Laura",4,7,0,5,10,1,2,0,0,0,0,0,0,0,3.38,1.190210065,38%
60931,ACCY,554,International Taxation,CHI,LCD,120138,"Engle, Howard S",3,8,2,3,9,2,0,0,0,0,0,0,0,0,3.47,1.037328299,41%
54570,ACCY,556,Tax Research,A,LCD,120138,"Varadharajan, Anupama",2,7,9,5,6,3,0,0,0,0,0,0,0,0,3.49,1.019084557,28%
31384,ACCY,556,Tax Research,B,LCD,120138,"Varadharajan, Anupama",6,6,9,9,7,1,0,0,0,0,0,0,0,0,3.54,1.002895807,32%
60932,ACCY,558,Taxation of Closely-Held Bus.,CHI,LCD,120138,"Whitlock, Brian T",1,16,9,2,1,0,0,0,0,0,0,0,0,0,3.82,0.615402307,59%
47788,ACCY,585,Constructs in Atg Research,A,LCD,120138,"Abdel-Khalik, Ahmed R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29682,ACCY,592,Intro to ACCY Research,A,LCD,120138,"Hecht, Gary W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45793,ACCY,593,Special Research Problems,AT1,LCD,120138,"Ahmed, Waqar",3,9,3,5,13,3,0,1,0,0,0,0,0,0,3.37,1.202218188,32%
48244,ACCY,593,Special Research Problems,AT2,LCD,120138,"Ahmed, Waqar",3,11,7,7,4,1,0,0,0,0,0,0,0,0,3.63,0.927873914,42%
36837,ACCY,593,Special Research Problems,AT3,LCD,120138,"Ziegler, Richard E",7,15,7,2,7,0,0,0,0,0,0,0,0,0,3.72,1.068569137,58%
54478,ACCY,593,Special Research Problems,FR,LCD,120138,"Nekrasz, Frank",14,16,2,1,1,0,0,0,0,0,0,0,0,0,3.93,0.550381686,88%
36844,ACCY,593,Special Research Problems,FR2,LCD,120138,"Nekrasz, Frank",14,19,2,1,0,0,0,0,0,0,0,0,0,0,3.96,0.39484174,92%
42664,ACCY,593,Special Research Problems,S,CNF,120138,"Sougiannis, Theodore",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120138,"Gundersen, Lisa C",2,4,4,3,4,4,3,2,1,0,0,0,2,0,2.9,1.773696705,21%
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120138,"Gundersen, Lisa C",3,1,2,6,5,1,3,1,1,1,4,0,1,0,2.65,1.68504451,14%
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120138,"Gundersen, Lisa C",0,5,3,5,3,0,2,3,3,1,2,0,1,0,2.7,1.825924423,18%
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120138,"Gundersen, Lisa C",4,6,2,1,4,0,4,5,1,0,0,0,0,0,3.1,1.560048076,37%
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120138,"Gundersen, Lisa C",3,3,2,3,3,4,0,5,1,4,0,1,1,0,2.62,1.806402754,20%
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120138,"Gundersen, Lisa C",6,1,4,3,3,4,2,3,0,1,1,0,1,0,2.94,1.634080225,24%
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120138,"Gundersen, Lisa C",3,4,5,2,1,2,3,3,3,2,2,0,0,0,2.8,1.704806041,23%
56843,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120138,"Gundersen, Lisa C",4,2,2,4,3,3,4,1,1,0,0,1,3,0,2.69,1.950449832,21%
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120138,"Bullock, David S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36745,ACE,161,Microcomputer Applications,A,LBD,120138,"Rogalla, Valerie",0,8,0,0,12,0,0,1,0,0,3,0,0,0,3.04,2.289017256,33%
36736,ACE,161,Microcomputer Applications,C1,LBD,120138,"Lo, Alexander C",0,18,0,0,5,0,0,1,0,0,0,0,0,0,3.71,1.522979536,75%
36747,ACE,161,Microcomputer Applications,C2,LBD,120138,"Rogalla, Valerie",0,11,0,0,7,0,0,1,0,0,1,0,2,0,3.09,2.600699906,50%
36749,ACE,161,Microcomputer Applications,E,LBD,120138,"Lo, Alexander C",0,21,0,0,4,0,0,0,0,0,0,0,0,0,3.84,1.29614814,84%
36738,ACE,161,Microcomputer Applications,F,LBD,120138,"Lo, Alexander C",0,17,0,0,6,0,0,2,0,0,0,0,0,0,3.6,1.825741858,68%
36750,ACE,161,Microcomputer Applications,G,LBD,120138,"Lo, Alexander C",0,21,0,0,2,0,0,1,0,0,1,0,0,0,3.72,1.805547009,84%
36739,ACE,161,Microcomputer Applications,L1,LBD,120138,"Lo, Alexander C",0,20,0,0,4,0,0,0,0,0,0,0,0,0,3.83,1.291046087,83%
