CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Standard Deviation,% 4.0's
51989,ABE,457,NPS Pollution Processes,RBH,LCD,120151,"Bhattarai, Rabin",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62504,ABE,458,NPS Pollution Modeling,MCC,LCD,120151,"Chu, Ma Librada C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120151,"Zahos, Stephen C",0,15,20,10,0,2,0,0,0,0,0,0,0,0,3.66,1.107384305,0.319148936
45418,ACCY,200,Fundamentals of Accounting,OL,ONL,120151,"Silhan, Peter A",4,34,34,20,21,13,5,11,6,2,4,1,1,0,3.15,2.952573845,0.243589744
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120151,"Polinski, Paul W",0,13,12,6,0,0,0,0,0,0,0,0,0,0,3.74,0.828573071,0.419354839
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120151,"Pollard, Robert C",3,7,5,4,5,4,1,1,2,0,0,0,6,2,2.76,2.645842021,0.263157895
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120151,"Pollard, Robert C",2,8,7,5,5,4,3,1,1,0,0,0,3,1,3.04,2.128811875,0.256410256
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120151,"Michelson, Mark J",4,7,8,7,5,3,5,1,0,0,0,0,5,1,2.96,2.670954885,0.244444444
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120151,"Michelson, Mark J",3,10,11,1,2,2,5,1,0,0,1,0,5,1,2.97,2.666100148,0.317073171
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120151,"Korte, Brianne E",3,11,5,3,0,6,3,1,1,0,0,0,5,1,2.92,2.71242409,0.368421053
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120151,"Korte, Brianne E",1,8,3,5,3,10,3,1,2,0,2,0,2,3,2.84,1.971201756,0.225
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120151,"Jin, Yiyun",6,9,0,6,6,0,0,3,1,0,1,0,1,1,3.23,1.985122792,0.454545455
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120151,"Jin, Yiyun",8,8,2,0,6,1,0,1,2,0,0,0,0,0,3.48,1.460978146,0.571428571
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120151,"McConnell, Kelly R",1,10,0,8,7,2,0,1,1,0,0,0,1,0,3.25,1.6499053,0.35483871
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120151,"Storto, Joseph M",1,7,2,8,4,2,2,5,0,0,2,0,0,0,3.03,1.627598777,0.242424242
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120151,"Tong, Shuqing",7,7,1,9,1,2,1,0,1,0,0,0,1,2,3.4,1.564182428,0.466666667
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120151,"McConnell, Kelly R",6,17,1,5,3,2,0,0,0,0,0,0,0,0,3.73,1.026531376,0.676470588
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120151,"Mora, Bradley J",1,7,3,10,6,2,1,2,0,0,0,0,0,0,3.31,1.120223192,0.25
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120151,"Tong, Shuqing",1,8,1,9,8,1,1,1,1,0,0,0,0,0,3.3,1.100504935,0.290322581
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120151,"Storto, Joseph M",3,7,0,10,4,3,2,1,0,0,1,0,0,0,3.26,1.380289825,0.322580645
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120151,"Mora, Bradley J",4,12,2,5,4,1,2,3,1,0,0,0,0,0,3.38,1.42577854,0.470588235
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120151,"Lie, Jeane Natalia",2,4,3,5,8,3,4,1,0,0,0,0,1,0,3.06,1.491963658,0.193548387
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120151,"Koziel, Mark C",4,8,2,6,2,3,0,4,0,0,0,0,0,0,3.36,1.420885036,0.413793103
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120151,"Ladd, Dylan T",2,6,1,12,5,2,0,1,1,0,0,0,1,0,3.21,1.495143992,0.258064516
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120151,"Ladd, Dylan T",5,5,1,9,4,2,1,3,0,0,1,0,0,0,3.24,1.388348339,0.322580645
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120151,"Lie, Jeane Natalia",2,8,0,8,7,2,2,1,1,0,0,0,1,0,3.17,1.590276007,0.3125
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120151,"Koziel, Mark C",1,9,1,12,1,5,2,1,1,0,1,0,0,0,3.22,1.349503612,0.294117647
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120151,"Wang, Zhiguang",1,3,6,3,7,10,3,2,0,0,0,0,0,0,3.05,1.197262503,0.114285714
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120151,"Wang, Zhiguang",3,10,12,3,10,2,0,0,0,0,0,0,0,0,3.53,1.122794134,0.325
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120151,"Wang, Zhiguang",2,6,11,6,10,3,0,2,0,0,0,0,0,0,3.36,1.246251522,0.2
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120151,"Finnegan, Thomas",0,8,11,9,7,3,0,1,0,0,0,0,0,0,3.42,1.189509703,0.205128205
30201,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120151,"Finnegan, Thomas",0,9,14,17,1,2,0,1,0,0,0,0,0,0,3.51,1.10063618,0.204545455
60043,ACCY,302,Decision Making for Atg,AE1,LCD,120151,"Fanning, Kirsten B",0,8,8,17,2,1,2,1,0,0,0,0,0,0,3.42,1.131345596,0.205128205
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120151,"Fanning, Kirsten B",0,2,9,12,6,1,4,2,1,0,0,0,0,0,3.15,1.245617317,0.054054054
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120151,"Davis, Gregory L",0,3,13,9,5,4,2,0,0,0,0,0,0,0,3.33,1.10968464,0.083333333
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120151,"Davis, Gregory L",0,6,12,11,7,2,1,0,0,0,0,0,0,0,3.42,1.052267393,0.153846154
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120151,"Fanning, Kirsten B",0,3,12,7,6,7,3,0,0,1,0,0,0,0,3.19,1.363812932,0.076923077
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120151,"Zhu, Wei",1,4,9,5,2,2,2,1,3,1,1,1,0,1,2.99,1.561815183,0.15625
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120151,"Zhu, Wei",2,6,9,4,6,2,2,0,1,0,0,0,0,0,3.38,1.170939793,0.25
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120151,"Li, Yue",2,4,8,7,2,2,2,0,0,0,1,0,0,1,3.35,1.242477364,0.214285714
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120151,"Zhu, Wei",1,7,3,2,5,1,1,0,1,1,1,1,0,0,3.1,1.472783388,0.333333333
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120151,"Schwartz, Rachel",5,15,3,5,1,1,1,1,0,1,0,0,0,0,3.61,1.264528898,0.606060606
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120151,"Schwartz, Rachel",5,11,3,3,3,4,0,1,2,0,0,1,0,0,3.35,1.615291511,0.484848485
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120151,"Schwartz, Rachel",2,7,4,4,4,6,4,0,0,0,1,2,0,0,3.05,1.773414785,0.264705882
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120151,"Fan, Qintao",1,10,7,5,8,4,0,0,1,0,0,0,0,0,3.41,1.240023041,0.305555556
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120151,"Fan, Qintao",2,2,13,5,4,8,0,0,0,0,0,1,0,0,3.27,1.416005448,0.114285714
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120151,"Fan, Qintao",3,8,6,3,9,5,0,0,0,0,1,0,0,0,3.35,1.420638689,0.314285714
30296,ACCY,304,Accounting Control Systems,AE5,LCD,120151,"Vance, Thomas W",0,8,9,11,3,1,1,0,1,1,0,0,0,0,3.39,1.288191562,0.228571429
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120151,"Vance, Thomas W",0,9,7,9,7,0,0,0,0,0,0,0,0,0,3.52,1.075732309,0.28125
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120151,"Vance, Thomas W",0,5,5,5,6,3,0,1,0,1,0,0,2,0,3.01,1.938259529,0.178571429
30334,ACCY,312,Principles of Taxation,A,LCD,120151,"Lisowsky, Petro",4,4,6,5,6,7,0,0,0,0,0,0,0,0,3.36,1.141285825,0.25
30335,ACCY,312,Principles of Taxation,B,LCD,120151,"Lisowsky, Petro",0,6,6,14,4,4,2,0,0,0,0,0,0,0,3.33,1.130810918,0.166666667
30336,ACCY,312,Principles of Taxation,C,LCD,120151,"Chorvat, Elizabeth A",2,4,5,9,5,4,0,0,0,0,0,0,0,1,3.38,0.952855358,0.206896552
39460,ACCY,312,Principles of Taxation,D,LCD,120151,"Lisowsky, Petro",1,5,10,8,4,10,0,0,0,0,0,0,0,1,3.32,1.188500456,0.157894737
48959,ACCY,312,Principles of Taxation,E,LCD,120151,"Holder, Daniel E",3,9,0,2,10,2,2,1,0,0,0,0,0,1,3.33,1.262769066,0.413793103
56978,ACCY,312,Principles of Taxation,F,LCD,120151,"Chorvat, Elizabeth A",3,4,10,7,5,3,0,1,0,0,0,0,0,0,3.42,1.048345635,0.212121212
30412,ACCY,398,Practical Problems in Atg,A,ONL,120151,"Nekrasz, Frank",164,1,1,5,0,0,0,7,0,0,0,0,0,0,3.91,2.399074822,0.926966292
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120151,"Asante Appiah, Bright",1,3,8,6,5,5,1,0,0,0,1,0,0,0,3.23,1.208045943,0.133333333
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120151,"Thompson, Anne M",0,9,5,10,12,3,1,0,0,0,0,0,0,0,3.35,1.174734012,0.225
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120151,"Thompson, Anne M",0,4,9,10,10,2,1,1,1,0,0,0,0,0,3.25,1.12888219,0.105263158
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120151,"Gordon, Shawn J",0,9,4,8,8,6,2,0,0,0,0,0,0,0,3.3,1.286468033,0.243243243
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120151,"Asante Appiah, Bright",0,2,16,10,7,1,0,1,0,1,0,0,0,0,3.34,1.203376203,0.052631579
60044,ACCY,410,Advanced Financial Reporting,A3,LCD,120151,"Elliott, W B",1,8,5,2,6,4,0,1,0,0,2,0,0,0,3.23,1.55523712,0.310344828
60045,ACCY,410,Advanced Financial Reporting,B3,LCD,120151,"Elliott, W B",2,11,6,4,3,6,0,1,0,0,0,0,0,0,3.47,1.222742818,0.393939394
61733,ACCY,410,Advanced Financial Reporting,C3,LCD,120151,"Kustanovich, Michael",2,10,6,3,7,2,1,0,1,0,0,0,0,0,3.45,1.17260394,0.375
61734,ACCY,410,Advanced Financial Reporting,D3,LCD,120151,"Kustanovich, Michael",1,5,3,3,6,4,1,3,0,0,0,0,0,0,3.15,1.169668757,0.230769231
61745,ACCY,410,Advanced Financial Reporting,E3,LCD,120151,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61758,ACCY,410,Advanced Financial Reporting,F3,LCD,120151,"Urcan, Oktay",3,7,4,2,3,7,5,0,0,0,0,0,0,0,3.25,1.376200774,0.322580645
61759,ACCY,410,Advanced Financial Reporting,G3,LCD,120151,"Urcan, Oktay",7,6,1,6,6,2,3,0,0,0,0,0,0,0,3.42,1.218687819,0.419354839
61737,ACCY,451,Advanced Income Tax Problems,A3,LCD,120151,"Bodtke, James E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61739,ACCY,451,Advanced Income Tax Problems,B3,LCD,120151,"Bodtke, James E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61741,ACCY,451,Advanced Income Tax Problems,C3,LCD,120151,"Cox, Sharon P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61743,ACCY,451,Advanced Income Tax Problems,D3,LCD,120151,"Cox, Sharon P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120151,"Peecher, Mark E",2,23,1,4,3,0,0,0,0,0,0,0,1,0,3.71,1.734522028,0.735294118
49296,ACCY,503,Managerial Accounting,PMB,LCD,120151,"Sandretto, Michael J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30419,ACCY,504,Auditing,A,LCD,120151,"Pesch, Heather L",1,15,13,0,10,0,0,0,0,0,0,0,0,0,3.63,1.247307099,0.41025641
30426,ACCY,504,Auditing,B,LCD,120151,"Pesch, Heather L",0,13,6,0,21,0,0,0,0,0,0,0,0,0,3.43,1.687601849,0.325
58670,ACCY,504,Auditing,C,LCD,120151,"Pesch, Heather L",0,11,4,0,20,2,0,0,0,0,0,0,0,0,3.35,1.45193836,0.297297297
46890,ACCY,510,Financial Reporting Standards,D,LCD,120151,"Polinski, Paul W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120151,"Steward, Cynthia G",2,5,12,9,9,5,3,0,0,0,0,0,0,0,3.32,1.250028571,0.155555556
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120151,"Steward, Cynthia G",2,11,9,7,9,5,1,0,0,0,0,0,0,0,3.43,1.230772115,0.295454545
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120151,"Steward, Cynthia G",2,9,9,12,8,3,1,0,0,0,0,0,0,0,3.44,1.120229568,0.25
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120151,"Sougiannis, Theodore",2,12,17,11,2,0,0,0,0,0,0,0,0,0,3.66,0.887963963,0.318181818
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120151,"Sougiannis, Theodore",2,6,16,15,5,0,0,0,0,0,0,0,0,0,3.54,0.940680605,0.181818182
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120151,"Sougiannis, Theodore",2,8,19,15,1,0,0,0,0,0,0,0,0,0,3.62,0.83498503,0.222222222
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120151,"Wu, Martin G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30436,ACCY,512,Risk Measurement/Reporting II,B,LCD,120151,"Wu, Martin G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120151,"Majors, Tracie M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120151,"Majors, Tracie M",0,11,3,6,6,0,0,0,0,0,0,0,0,0,3.58,1.057402478,0.423076923
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120151,"Asante Appiah, Bright",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120151,"Majors, Tracie M",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30428,ACCY,517,Financial Statement Analysis,A,LCD,120151,"Ibrahim, Adel Nematallah",0,11,9,4,4,1,0,1,0,0,0,0,0,0,3.57,1.080046295,0.366666667
30431,ACCY,517,Financial Statement Analysis,B,LCD,120151,"Ibrahim, Adel Nematallah",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52618,ACCY,517,Financial Statement Analysis,C,LCD,120151,"Ibrahim, Adel Nematallah",0,7,9,3,10,1,0,0,0,0,0,0,0,0,3.46,1.03247276,0.233333333
58688,ACCY,517,Financial Statement Analysis,D,LCD,120151,"Zhang, Li",0,10,4,2,6,2,0,0,0,0,0,0,0,0,3.53,1.048198454,0.416666667
61747,ACCY,517,Financial Statement Analysis,E,LCD,120151,"Ibrahim, Adel Nematallah",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30438,ACCY,552,Partnership Income Taxation,A,LCD,120151,"Sternburg, Thomas",0,5,3,4,14,0,0,0,0,0,0,0,0,0,3.32,1.022301325,0.192307692
30440,ACCY,552,Partnership Income Taxation,B,LCD,120151,"Sternburg, Thomas",0,7,7,6,9,0,0,0,0,0,0,0,0,0,3.47,1.060436231,0.24137931
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120151,"Lawler, Michael R",0,11,7,7,3,0,0,0,0,0,0,0,0,0,3.64,0.933916484,0.392857143
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120151,"Aquino, Glenn D",0,9,11,5,1,2,0,0,0,0,0,0,0,0,3.62,0.889853921,0.321428571
58918,ACCY,557,Reorganizations,CH2,LCD,120151,"McAlpine, William C",4,10,4,2,4,4,0,0,0,0,0,0,0,0,3.57,1.090045871,0.5
60437,ACCY,561,Taxes and Business Strategy,CHI,LCD,120151,"Davis, Jon S",2,11,2,2,9,2,0,0,0,0,0,0,0,0,3.51,1.075081392,0.464285714
30447,ACCY,593,Special Research Problems,B,LCD,120151,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30456,ACCY,593,Financial Statement Fraud,FR,LCD,120151,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46361,ACCY,593,Financial Statement Fraud,FR2,LCD,120151,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52620,ACCY,593,Financial Statement Fraud,FR3,LCD,120151,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61750,ACCY,593,Financial Statement Fraud,FR4,LCD,120151,"Nekrasz, Frank",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62426,ACCY,593,Measurement & Forecasting,X,LCD,120151,"Elliott, W B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120151,"Urcan, Oktay",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120151,"Gundersen, Lisa C",1,4,4,2,1,4,0,1,0,1,1,1,1,0,2.86,1.632276715,0.238095238
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120151,"Gundersen, Lisa C",0,2,0,4,6,2,1,2,1,1,2,2,2,0,2.29,1.749246591,0.08
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120151,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120151,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120151,"Gundersen, Lisa C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120151,"Gundersen, Lisa C",3,3,1,3,3,3,2,1,2,0,1,1,0,0,2.88,1.394378324,0.260869565
30503,ACE,161,Microcomputer Applications,A,LBD,120151,"Rogalla, Valerie",0,20,0,0,3,0,0,1,0,0,0,0,0,0,3.79,1.409302428,0.833333333
30486,ACE,161,Microcomputer Applications,C1,LBD,120151,"Lo, Alexander C",0,19,0,0,4,0,0,0,0,0,2,0,0,0,3.6,2.449489743,0.76
30504,ACE,161,Microcomputer Applications,C2,LBD,120151,"Rogalla, Valerie",0,15,0,0,5,0,0,1,0,0,1,0,1,0,3.39,2.257356861,0.652173913
30505,ACE,161,Microcomputer Applications,E,LBD,120151,"Lo, Alexander C",0,22,0,0,3,0,0,0,0,0,0,0,0,0,3.88,1.148912529,0.88
30487,ACE,161,Microcomputer Applications,F,LBD,120151,"Lo, Alexander C",0,17,0,0,4,0,0,3,0,0,0,0,0,0,3.58,1.986084926,0.708333333
30507,ACE,161,Microcomputer Applications,G,LBD,120151,"Lo, Alexander C",0,17,0,0,6,0,0,1,0,0,0,0,0,0,3.67,1.563500346,0.708333333
30489,ACE,161,Microcomputer Applications,L1,LBD,120151,"Lo, Alexander C",0,22,0,0,1,0,0,1,0,0,0,0,0,0,3.88,1.241719238,0.916666667
30509,ACE,161,Microcomputer Applications,L2,ONL,120151,"Rogalla, Valerie",0,21,0,0,2,0,0,1,0,0,0,0,0,0,3.83,1.333366666,0.875
30491,ACE,161,Microcomputer Applications,N1,LBD,120151,"Lo, Alexander C",0,20,0,0,4,0,0,1,0,0,0,0,0,0,3.76,1.478738201,0.8
30513,ACE,161,Microcomputer Applications,N2,ONL,120151,"Rogalla, Valerie",0,18,0,0,6,0,0,1,0,0,0,0,0,0,3.68,1.574801575,0.72
